Tier,RSC ID,Player Name,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
Master,RSC000867,Ritter,Chicago Style,Fifty-Fifty Pizzeria,Lunar,32.0,793,50,0.47,0.5,25,25,16606,9330,7276,38,22,65,118,32.2%,328.1,184.3,143.7,0.75,0.43,1.28,2.33,332.1,186.6,145.5,0.76,0.44,1.3,2.36,111,120,2.19,2.37,2.22,2.4
Master,RSC003028,Dodds,Hot Dogs,Puppy Paradise,Solar,30.2,967,61,0.37,0.377,23,38,20732,11490,9242,40,23,99,139,28.8%,335.9,186.2,149.7,0.65,0.37,1.6,2.25,339.9,188.4,151.5,0.66,0.38,1.62,2.28,113,160,1.83,2.59,1.85,2.62
Master,,Buck,Kings,House of Cards,Lunar,29.4,612,41,0.367,0.439,18,23,13023,6540,6483,20,16,58,84,23.8%,333.4,167.4,166.0,0.51,0.41,1.48,2.15,317.6,159.5,158.1,0.49,0.39,1.41,2.05,77,109,1.97,2.79,1.88,2.66
Master,,Gijoeyb,Mercury,Milky Way,Lunar,28.5,211,14,0.255,0.143,2,12,4089,1950,2139,7,10,10,25,28.0%,303.6,144.8,158.8,0.52,0.74,0.74,1.86,292.1,139.3,152.8,0.5,0.71,0.71,1.79,26,50,1.93,3.71,1.86,3.57
Master,,Cuddlybob,Mercury,Milky Way,Lunar,28.0,680,45,0.262,0.2,9,36,13246,7410,5836,28,21,50,106,26.4%,305.2,170.7,134.5,0.65,0.48,1.15,2.44,294.4,164.7,129.7,0.62,0.47,1.11,2.36,84,158,1.94,3.64,1.87,3.51
Master,RSC002152,Salvo,Kings,House of Cards,Lunar,27.6,631,41,0.338,0.341,14,27,13378,7670,5708,27,15,67,87,31.0%,332.2,190.4,141.7,0.67,0.37,1.66,2.16,326.3,187.1,139.2,0.66,0.37,1.63,2.12,71,110,1.76,2.73,1.73,2.68
Master,RSC001059,Saltybonnyr,Harriers,Birds of Prey,Solar,26.6,142,10,0.293,0.3,3,7,3076,1850,1226,8,2,15,20,40.0%,339.4,204.1,135.3,0.88,0.22,1.65,2.21,307.6,185.0,122.6,0.8,0.2,1.5,2.0,16,28,1.77,3.09,1.6,2.8
Master,RSC001059,Saltybonnyr,Harriers,Birds of Prey,Solar,26.6,142,10,0.293,0.3,3,7,3076,1850,1226,8,2,15,20,40.0%,339.4,204.1,135.3,0.88,0.22,1.65,2.21,307.6,185.0,122.6,0.8,0.2,1.5,2.0,16,28,1.77,3.09,1.6,2.8
Master,RSC002015,Benji,Ares,Olympus,Solar,26.4,471,33,0.327,0.303,10,23,9634,5100,4534,14,16,46,60,23.3%,320.5,169.6,150.8,0.47,0.53,1.53,2.0,291.9,154.5,137.4,0.42,0.48,1.39,1.82,62,97,2.06,3.23,1.88,2.94
Master,RSC000684,Kanman01,Harriers,Birds of Prey,Solar,26.1,755,50,0.303,0.26,13,37,15733,8690,7043,28,23,76,94,29.8%,326.5,180.3,146.1,0.58,0.48,1.58,1.95,314.7,173.8,140.9,0.56,0.46,1.52,1.88,92,155,1.91,3.22,1.84,3.1
Master,RSC003198,Turkey,"Harriers
Hot Dogs","Birds of Prey
Puppy Paradise",Solar,25.7,447,30,0.238,0.267,8,22,9341,4850,4491,17,8,42,65,26.2%,327.4,170.0,157.4,0.6,0.28,1.47,2.28,311.4,161.7,149.7,0.57,0.27,1.4,2.17,46,96,1.61,3.36,1.53,3.2
Master,,Das,"Atomics
Ares","Fallout Shelter
Olympus",Solar,25.3,688,44,0.396,0.364,16,28,13405,7060,6345,22,19,57,106,20.8%,305.2,160.8,144.5,0.5,0.43,1.3,2.41,304.7,160.5,144.2,0.5,0.43,1.3,2.41,81,107,1.84,2.44,1.84,2.43
Master,RSC000645,Denz,Krakens,The Ocean,Solar,24.9,782,50,0.544,0.54,27,23,14651,8320,6331,32,29,51,112,28.6%,293.5,166.7,126.8,0.64,0.58,1.02,2.24,293.0,166.4,126.6,0.64,0.58,1.02,2.24,134,120,2.68,2.4,2.68,2.4
Master,,Vaerous,Soul,The Elements,Lunar,23.3,988,61,0.479,0.492,30,31,19668,10860,8808,37,33,86,121,30.6%,311.9,172.2,139.7,0.59,0.52,1.36,1.92,322.4,178.0,144.4,0.61,0.54,1.41,1.98,146,154,2.32,2.44,2.39,2.52
Master,RSC000884,Nathan.,Hot Dogs,Puppy Paradise,Solar,23.2,733,45,0.355,0.356,16,29,14769,8280,6489,27,22,71,93,29.0%,315.7,177.0,138.7,0.58,0.47,1.52,1.99,328.2,184.0,144.2,0.6,0.49,1.58,2.07,81,120,1.73,2.56,1.8,2.67
Master,RSC003412,Python,"Ares
Panthers","Olympus
The Jungle",Solar,23.0,305,19,0.258,0.211,4,15,5550,2750,2800,9,11,17,45,20.0%,285.1,141.3,143.8,0.46,0.57,0.87,2.31,292.1,144.7,147.4,0.47,0.58,0.89,2.37,36,69,1.85,3.54,1.89,3.63
Master,RSC003412,Python,"Ares
Panthers","Olympus
The Jungle",Solar,23.0,305,19,0.258,0.211,4,15,5550,2750,2800,9,11,17,45,20.0%,285.1,141.3,143.8,0.46,0.57,0.87,2.31,292.1,144.7,147.4,0.47,0.58,0.89,2.37,36,69,1.85,3.54,1.89,3.63
Master,RSC000021,Tyty,Blackout,Electric Mayhem,Lunar,22.7,488,30,0.47,0.4,12,18,9784,5490,4294,23,12,39,64,35.9%,314.1,176.3,137.9,0.74,0.39,1.25,2.05,326.1,183.0,143.1,0.77,0.4,1.3,2.13,78,84,2.5,2.7,2.6,2.8
Master,RSC000007,Doobyscoobs,"Mercury
Blackout
Harriers
Tempests","Milky Way
Electric Mayhem
Birds of Prey
Storm",Lunar,22.2,338,22,0.344,0.182,4,18,6611,3350,3261,8,15,29,35,22.9%,306.4,155.3,151.2,0.37,0.7,1.34,1.62,300.5,152.3,148.2,0.36,0.68,1.32,1.59,50,74,2.32,3.43,2.27,3.36
Master,RSC000482,Poofy,"Kings
Harriers","House of Cards
Birds of Prey",Lunar,21.7,299,19,0.317,0.316,6,13,6167,3330,2837,9,5,35,43,20.9%,323.1,174.5,148.6,0.47,0.26,1.83,2.25,324.6,175.3,149.3,0.47,0.26,1.84,2.26,28,47,1.47,2.46,1.47,2.47
Master,RSC000623,Wall2Wall3,Helicoprions,Shark Attack,Lunar,21.6,569,36,0.486,0.5,18,18,10536,5530,5006,22,17,33,83,26.5%,290.1,152.3,137.8,0.61,0.47,0.91,2.29,292.7,153.6,139.1,0.61,0.47,0.92,2.31,82,85,2.26,2.34,2.28,2.36
Master,RSC000030,Adeadm0053,Harriers,Birds of Prey,Solar,19.8,123,8,0.382,0.25,2,6,2383,1160,1223,2,6,11,11,18.2%,303.5,147.8,155.8,0.25,0.76,1.4,1.4,297.9,145.0,152.9,0.25,0.75,1.38,1.38,17,23,2.17,2.93,2.13,2.88
