Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
Major,RSC002320,Joeexotic,"Yellow Jackets
King Ghidorah","The Swarm
Kaiju",Solar,123.8,22.0,2.0,0.593,0.5,1.0,1.0,811.0,490.0,321.0,3.0,1.0,2.0,4.0,75.00%,551.3,333.1,218.2,2.04,0.68,1.36,2.72,405.5,245.0,160.5,1.5,0.5,1.0,2.0,5.0,4.0,3.4,2.72,2.5,2.0
Major,RSC004316,Frwny0,"Water
Blaze
Typhoons","The Elements
North American Soccar Club
Storm",Solar,115.9,52.0,3.0,0.752,0.667,2.0,1.0,1617.0,1090.0,527.0,6.0,3.0,4.0,14.0,42.90%,465.1,313.5,151.6,1.73,0.86,1.15,4.03,539.0,363.3,175.7,2.0,1.0,1.33,4.67,12.0,6.0,3.45,1.73,4.0,2.0
Major,RSC002729,Z_Snuggles,"Midnight
Rockets
Calzones","The Shadows
Fallout Shelter
Fifty-Fifty Pizzeria",Lunar,113.0,42.0,3.0,0.554,0.667,2.0,1.0,1067.0,630.0,437.0,2.0,4.0,2.0,13.0,15.40%,379.9,224.3,155.6,0.71,1.42,0.71,4.63,355.7,210.0,145.7,0.67,1.33,0.67,4.33,8.0,7.0,2.85,2.49,2.67,2.33
Major,RSC000178,Scias,"Nemesis
King Ghidorah","Olympus
Kaiju",Solar,112.2,34.0,2.0,0.737,1.0,2.0,0.0,1127.0,670.0,457.0,2.0,2.0,6.0,7.0,28.60%,495.7,294.7,201.0,0.88,0.88,2.64,3.08,563.5,335.0,228.5,1.0,1.0,3.0,3.5,6.0,3.0,2.64,1.32,3.0,1.5
Major,RSC002742,Rob Bee,"Equinox
Makos
Calico Crepes","The Cosmos
Shark Attack
The Cat Cafe",Solar,108.5,46.0,3.0,0.736,0.667,2.0,1.0,1520.0,930.0,590.0,3.0,3.0,8.0,8.0,37.50%,494.2,302.4,191.8,0.98,0.98,2.6,2.6,506.7,310.0,196.7,1.0,1.0,2.67,2.67,8.0,4.0,2.6,1.3,2.67,1.33
Major,RSC003378,Reyn,"Water
Makos","The Elements
Shark Attack",Lunar,108.1,30.0,2.0,0.681,1.0,2.0,0.0,906.0,550.0,356.0,1.0,3.0,5.0,5.0,20.00%,451.7,274.2,177.5,0.5,1.5,2.49,2.49,453.0,275.0,178.0,0.5,1.5,2.5,2.5,5.0,3.0,2.49,1.5,2.5,1.5
Major,RSC003239,Wallaby Gangsta,"Mars
Seadevils
Gladiators","Milky Way
The Abyss
The Sovereign",Lunar,104.5,46.0,3.0,0.609,0.667,2.0,1.0,1295.0,740.0,555.0,4.0,2.0,2.0,14.0,28.60%,421.0,240.6,180.4,1.3,0.65,0.65,4.55,431.7,246.7,185.0,1.33,0.67,0.67,4.67,8.0,6.0,2.6,1.95,2.67,2.0
Major,RSC002096,Fjord,"Argon
Yellow Jackets
Badlands","Group Zero
The Swarm
The Soundtrack",Solar,104.1,53.0,3.0,0.5,0.667,2.0,1.0,1697.0,1020.0,677.0,5.0,2.0,6.0,12.0,41.70%,478.9,287.8,191.0,1.41,0.56,1.69,3.39,565.7,340.0,225.7,1.67,0.67,2.0,4.0,8.0,8.0,2.26,2.26,2.67,2.67
Major,RSC002415,Goumfrugla,"Markhors
Blaze","The Forest
North American Soccar Club",Solar,103.1,33.0,2.0,0.436,0.5,1.0,1.0,1026.0,580.0,446.0,4.0,1.0,1.0,8.0,50.00%,465.0,262.9,202.1,1.81,0.45,0.45,3.63,513.0,290.0,223.0,2.0,0.5,0.5,4.0,6.0,7.0,2.72,3.17,3.0,3.5
Major,RSC004415,Pat,"King Ghidorah
Gladiators
Shake Weights","Kaiju
The Sovereign
As Seen on TV!",Solar,102.1,32.0,3.0,0.833,0.667,2.0,1.0,916.0,550.0,366.0,3.0,1.0,2.0,10.0,30.00%,428.1,257.1,171.1,1.4,0.47,0.93,4.67,305.3,183.3,122.0,1.0,0.33,0.67,3.33,6.0,2.0,2.8,0.93,2.0,0.67
Major,RSC004397,Shwifty,"Linguini Lancers
Midnight
Blaze","Italian Battalion
The Shadows
North American Soccar Club",Solar,101.8,44.0,3.0,0.856,0.667,2.0,1.0,1275.0,920.0,355.0,6.0,2.0,2.0,12.0,50.00%,433.4,312.7,120.7,2.04,0.68,0.68,4.08,425.0,306.7,118.3,2.0,0.67,0.67,4.0,12.0,4.0,4.08,1.36,4.0,1.33
Major,,Shmeep,"Piranhas
Contras
Mastiffs
Lightning","The Jungle
8-Bit Brigade
Puppy Paradise
Electric Mayhem",Solar,97.6,91.0,7.0,0.616,0.571,4.0,3.0,2903.0,1750.0,1153.0,6.0,5.0,15.0,15.0,40.00%,477.1,287.6,189.5,0.99,0.82,2.47,2.47,414.7,250.0,164.7,0.86,0.71,2.14,2.14,15.0,11.0,2.47,1.81,2.14,1.57
Major,RSC000796,Hoyci,"Badlands
Piranhas
Cobras
Blaze","The Soundtrack
The Jungle
The Serpents
North American Soccar Club",Lunar,97.3,56.0,4.0,0.634,0.75,3.0,1.0,1763.0,1100.0,663.0,4.0,3.0,9.0,10.0,40.00%,470.8,293.8,177.1,1.07,0.8,2.4,2.67,440.8,275.0,165.8,1.0,0.75,2.25,2.5,10.0,7.0,2.67,1.87,2.5,1.75
Major,RSC002816,Naz,"Equinox
Lynx","The Cosmos
Polar Vortex",Lunar,96.7,40.0,2.0,0.698,0.5,1.0,1.0,1189.0,810.0,379.0,5.0,1.0,3.0,11.0,45.50%,444.6,302.9,141.7,1.87,0.37,1.12,4.11,594.5,405.0,189.5,2.5,0.5,1.5,5.5,7.0,4.0,2.62,1.5,3.5,2.0
Major,RSC004285,Daniel,Equinox,The Cosmos,Solar,96.5,358.0,26.0,0.662,0.654,17.0,9.0,10481.0,6510.0,3971.0,32.0,18.0,32.0,81.0,39.50%,437.9,272.0,165.9,1.34,0.75,1.34,3.38,403.1,250.4,152.7,1.23,0.69,1.23,3.12,76.0,50.0,3.17,2.09,2.92,1.92
Major,RSC000426,Struttrl,"Equinox
King Ghidorah","The Cosmos
Kaiju",Solar,91.9,22.0,2.0,0.762,1.0,2.0,0.0,558.0,240.0,318.0,1.0,2.0,0.0,4.0,25.00%,379.3,163.2,216.2,0.68,1.36,0.0,2.72,279.0,120.0,159.0,0.5,1.0,0.0,2.0,6.0,3.0,4.08,2.04,3.0,1.5
Major,RSC000967,Tr1Ppn.,"Blaze
Seadevils","North American Soccar Club
The Abyss",Lunar,91.8,29.0,2.0,0.574,0.5,1.0,1.0,846.0,550.0,296.0,2.0,2.0,4.0,5.0,40.00%,436.3,283.6,152.7,1.03,1.03,2.06,2.58,423.0,275.0,148.0,1.0,1.0,2.0,2.5,6.0,5.0,3.09,2.58,3.0,2.5
Major,RSC002640,Lastdark,"Midnight
Fantastic Four","The Shadows
The Comic Crusaders",Lunar,91.5,34.0,2.0,0.879,1.0,2.0,0.0,703.0,440.0,263.0,1.0,4.0,1.0,9.0,11.10%,309.2,193.5,115.7,0.44,1.76,0.44,3.96,351.5,220.0,131.5,0.5,2.0,0.5,4.5,10.0,3.0,4.4,1.32,5.0,1.5
Major,RSC002153,Kyllonen_,"Mastiffs
Calzones","Puppy Paradise
Fifty-Fifty Pizzeria",Lunar,90.5,37.0,2.0,0.569,0.5,1.0,1.0,963.0,630.0,333.0,2.0,3.0,4.0,8.0,25.00%,389.3,254.7,134.6,0.81,1.21,1.62,3.23,481.5,315.0,166.5,1.0,1.5,2.0,4.0,6.0,5.0,2.43,2.02,3.0,2.5
Major,RSC004090,Likewisse,Mars,Milky Way,Lunar,85.6,300.0,19.0,0.582,0.579,11.0,8.0,8582.0,5330.0,3252.0,31.0,9.0,22.0,68.0,45.60%,427.8,265.7,162.1,1.55,0.45,1.1,3.39,451.7,280.5,171.2,1.63,0.47,1.16,3.58,52.0,42.0,2.59,2.09,2.74,2.21
Major,RSC003718,Tbone,"Argon
Blaze","Group Zero
North American Soccar Club",Solar,84.7,33.0,2.0,0.794,1.0,2.0,0.0,785.0,520.0,265.0,2.0,3.0,2.0,7.0,28.60%,355.8,235.7,120.1,0.91,1.36,0.91,3.17,392.5,260.0,132.5,1.0,1.5,1.0,3.5,9.0,4.0,4.08,1.81,4.5,2.0
Major,RSC002022,Zombslayr,Fantastic Four,The Comic Crusaders,Lunar,84.4,689.0,46.0,0.701,0.652,30.0,16.0,19074.0,11360.0,7714.0,54.0,35.0,57.0,136.0,39.70%,414.0,246.6,167.4,1.17,0.76,1.24,2.95,414.7,247.0,167.7,1.17,0.76,1.24,2.96,147.0,86.0,3.19,1.87,3.2,1.87
