Tier,RSC ID,Player Name,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
Rival,RSC002960,King,Vikings,The Sovereign,Lunar,43.7,882,56,0.589,0.571,32,24,18790,10600,8190,40,34,69,145,27.6%,325.4,183.6,141.8,0.69,0.59,1.19,2.51,335.5,189.3,146.3,0.71,0.61,1.23,2.59,157,125,2.72,2.16,2.8,2.23
Rival,RSC002212,Yoshi,Bowheads,Whale Defense,Solar,43.7,551,37,0.352,0.27,10,27,12326,6500,5826,24,18,47,85,28.2%,341.7,180.2,161.5,0.67,0.5,1.3,2.36,333.1,175.7,157.5,0.65,0.49,1.27,2.3,66,98,1.83,2.72,1.78,2.65
Rival,RSC002980,Koach,Blizzards,Storm,Solar,43.6,500,31,0.584,0.645,20,11,9790,5520,4270,21,27,24,87,24.1%,299.1,168.6,130.4,0.64,0.82,0.73,2.66,315.8,178.1,137.7,0.68,0.87,0.77,2.81,81,65,2.47,1.99,2.61,2.1
Rival,RSC004670,Carnagewolfbite,Surge,Electric Mayhem,Lunar,43.6,888,59,0.523,0.525,31,28,19775,11570,8205,49,30,77,132,37.1%,340.1,199.0,141.1,0.84,0.52,1.32,2.27,335.2,196.1,139.1,0.83,0.51,1.31,2.24,138,130,2.37,2.24,2.34,2.2
Rival,RSC005238,Iamhoba,Anubis,The Gods,Lunar,43.2,384,25,0.399,0.28,7,18,8554,4920,3634,18,13,38,57,31.6%,340.2,195.7,144.5,0.72,0.52,1.51,2.27,342.2,196.8,145.4,0.72,0.52,1.52,2.28,54,70,2.15,2.78,2.16,2.8
Rival,RSC001868,Thunda Esq,Torte Reform,The Bakery,Solar,43.2,830,56,0.71,0.732,41,15,17804,10110,7694,41,32,62,131,31.3%,327.6,186.0,141.6,0.75,0.59,1.14,2.41,317.9,180.5,137.4,0.73,0.57,1.11,2.34,156,87,2.87,1.6,2.79,1.55
Rival,RSC003186,Xblaniac,"Mozza Marauders
Werewolves
Swiss Swindlers","Italian Battalion
The Forest
Cheese Guild",Lunar,43.1,606,38,0.492,0.447,17,21,12681,7350,5331,31,27,39,95,32.6%,319.6,185.3,134.4,0.78,0.68,0.98,2.39,333.7,193.4,140.3,0.82,0.71,1.03,2.5,96,98,2.42,2.47,2.53,2.58
Rival,RSC003697,Fluffy-Death,Vikings,The Sovereign,Lunar,42.9,362,23,0.534,0.609,14,9,7763,4500,3263,18,12,30,60,30.0%,327.5,189.9,137.7,0.76,0.51,1.27,2.53,337.5,195.7,141.9,0.78,0.52,1.3,2.61,61,56,2.57,2.36,2.65,2.43
Rival,RSC006089,Zeropop11,Wind,The Elements,Solar,42.7,900,60,0.615,0.6,36,24,19503,10680,8823,37,32,79,143,25.9%,331.0,181.3,149.7,0.63,0.54,1.34,2.43,325.1,178.0,147.1,0.62,0.53,1.32,2.38,143,105,2.43,1.78,2.38,1.75
Rival,RSC005942,Washed Aj.,Wyrm,Draconem,Solar,42.4,325,22,0.576,0.545,12,10,6815,3720,3095,14,11,24,57,24.6%,320.3,174.8,145.5,0.66,0.52,1.13,2.68,309.8,169.1,140.7,0.64,0.5,1.09,2.59,49,40,2.3,1.88,2.23,1.82
Rival,RSC006086,Itsbooktv,Hot Wings,Fifty-Fifty Pizzeria,Lunar,41.7,686,45,0.58,0.644,29,16,14814,8240,6574,36,25,47,104,34.6%,329.8,183.5,146.4,0.8,0.56,1.05,2.32,329.2,183.1,146.1,0.8,0.56,1.04,2.31,118,96,2.63,2.14,2.62,2.13
Rival,RSC005691,Dr.Ukulele,Surge,Electric Mayhem,Lunar,41.5,379,24,0.472,0.458,11,13,8163,4850,3313,20,12,33,60,33.3%,329.0,195.5,133.5,0.81,0.48,1.33,2.42,340.1,202.1,138.0,0.83,0.5,1.38,2.5,53,57,2.14,2.3,2.21,2.38
Rival,RSC005944,Heaaavy,Swiss Swindlers,Cheese Guild,Lunar,41.1,623,41,0.363,0.268,11,30,13095,7090,6005,31,13,43,119,26.1%,321.0,173.8,147.2,0.76,0.32,1.05,2.92,319.4,172.9,146.5,0.76,0.32,1.05,2.9,81,116,1.99,2.84,1.98,2.83
Rival,RSC005703,Shoddywolfman-,Lu-Kthu,The Mythos,Lunar,41.1,875,58,0.512,0.517,30,28,19249,10930,8319,48,20,74,143,33.6%,336.0,190.8,145.2,0.84,0.35,1.29,2.5,331.9,188.4,143.4,0.83,0.34,1.28,2.47,128,124,2.23,2.16,2.21,2.14
Rival,RSC005692,Hisen,Phantoms,The Monster Mash,Lunar,40.6,701,48,0.373,0.375,18,30,15678,8610,7068,34,23,62,96,35.4%,341.6,187.6,154.0,0.74,0.5,1.35,2.09,326.6,179.4,147.3,0.71,0.48,1.29,2.0,95,132,2.07,2.88,1.98,2.75
Rival,RSC005314,Daggumbigfoot,Carrots,The Garden,Solar,40.3,582,38,0.561,0.684,26,12,11803,7010,4793,23,24,51,96,24.0%,309.8,184.0,125.8,0.6,0.63,1.34,2.52,310.6,184.5,126.1,0.61,0.63,1.34,2.53,96,82,2.52,2.15,2.53,2.16
Rival,RSC004415,Pat,Swiss Swindlers,Cheese Guild,Lunar,40.3,606,41,0.419,0.366,15,26,13323,6810,6513,22,22,53,86,25.6%,335.8,171.6,164.2,0.55,0.55,1.34,2.17,325.0,166.1,158.9,0.54,0.54,1.29,2.1,80,99,2.02,2.5,1.95,2.41
Rival,RSC000724,Dunnie14,Scorpius,The Nexus,Solar,39.4,769,52,0.365,0.288,15,37,16628,8550,8078,30,26,62,115,26.1%,330.3,169.8,160.4,0.6,0.52,1.23,2.28,319.8,164.4,155.3,0.58,0.5,1.19,2.21,99,141,1.97,2.8,1.9,2.71
Rival,RSC000039,Impalerv,"Surge
Hot Wings","Electric Mayhem
Fifty-Fifty Pizzeria",Lunar,39.4,785,53,0.5,0.528,28,25,15962,8780,7182,32,29,56,133,24.1%,310.6,170.8,139.7,0.62,0.56,1.09,2.59,301.2,165.7,135.5,0.6,0.55,1.06,2.51,121,121,2.35,2.35,2.28,2.28
Rival,RSC003142,Fishkiller,Blizzards,Storm,Solar,39.0,621,38,0.508,0.553,21,17,12869,7630,5239,34,19,45,103,33.0%,316.5,187.7,128.9,0.84,0.47,1.11,2.53,338.7,200.8,137.9,0.89,0.5,1.18,2.71,99,97,2.43,2.39,2.61,2.55
Rival,RSC005922,Jean_Christ,"Ruthless Racket
Wind","The Syndicate
The Elements",Lunar,38.9,18,1,0.649,1.0,1,0,286,190,96,1,1,0,4,25.0%,242.7,161.2,81.5,0.85,0.85,0.0,3.39,286.0,190.0,96.0,1.0,1.0,0.0,4.0,3,2,2.55,1.7,3.0,2.0
Rival,RSC004365,Mattixbigs,Wolf Spiders,Eight Legged Freaks,Lunar,37.2,547,37,0.248,0.189,7,30,11938,6170,5768,13,20,63,72,18.1%,333.3,172.3,161.1,0.36,0.56,1.76,2.01,322.6,166.8,155.9,0.35,0.54,1.7,1.95,56,114,1.56,3.18,1.51,3.08
Rival,RSC005404,Pooka2854,Bowheads,Whale Defense,Solar,36.7,718,49,0.321,0.286,14,35,15501,9070,6431,38,17,67,107,35.5%,329.8,192.9,136.8,0.81,0.36,1.43,2.28,316.3,185.1,131.2,0.78,0.35,1.37,2.18,89,143,1.89,3.04,1.82,2.92
Rival,RSC002609,Shewasntready,Bowheads,Whale Defense,Solar,36.6,671,46,0.366,0.304,14,32,13918,7030,6888,23,21,52,108,21.3%,316.8,160.0,156.8,0.52,0.48,1.18,2.46,302.6,152.8,149.7,0.5,0.46,1.13,2.35,89,126,2.03,2.87,1.93,2.74
Rival,RSC000828,Mattviaairwaves,Polar Ice,Minty Fresh,Solar,36.5,478,31,0.577,0.581,18,13,9790,5100,4690,21,14,30,80,26.3%,312.8,163.0,149.9,0.67,0.45,0.96,2.56,315.8,164.5,151.3,0.68,0.45,0.97,2.58,84,69,2.68,2.2,2.71,2.23
Rival,RSC002572,Gote,Phantoms,The Monster Mash,Lunar,35.9,683,47,0.379,0.34,16,31,14001,7300,6701,24,27,51,100,24.0%,313.1,163.3,149.9,0.54,0.6,1.14,2.24,297.9,155.3,142.6,0.51,0.57,1.09,2.13,92,126,2.06,2.82,1.96,2.68
Rival,RSC001358,Cob,"Chromium
Cursed","Metal
Destined",Solar,35.3,895,56,0.491,0.464,26,30,18524,10870,7654,43,26,78,137,31.4%,316.1,185.5,130.6,0.73,0.44,1.33,2.34,330.8,194.1,136.7,0.77,0.46,1.39,2.45,134,137,2.29,2.34,2.39,2.45
Rival,RSC006078,Crimed0Ge,Fangtooths,The Abyss,Lunar,35.3,789,55,0.636,0.636,35,20,16526,9270,7256,36,26,65,112,32.1%,319.9,179.5,140.5,0.7,0.5,1.26,2.17,300.5,168.5,131.9,0.65,0.47,1.18,2.04,130,90,2.52,1.74,2.36,1.64
Rival,RSC004600,Curlz.Rl,"Wyrm
Quads","Draconem
The Quad Dynasty",Lunar,35.0,842,54,0.522,0.5,27,27,17288,9180,8108,36,25,60,133,27.1%,313.6,166.5,147.1,0.65,0.45,1.09,2.41,320.1,170.0,150.1,0.67,0.46,1.11,2.46,129,122,2.34,2.21,2.39,2.26
Rival,RSC005677,Z2Kay,Ocelots,The Jungle,Solar,34.7,1042,61,0.445,0.443,27,34,21496,12020,9476,39,38,95,147,26.5%,315.1,176.2,138.9,0.57,0.56,1.39,2.15,352.4,197.0,155.3,0.64,0.62,1.56,2.41,142,164,2.08,2.4,2.33,2.69
Rival,RSC001066,Am,"Longhorns
Wolf Spiders","Ox Gaming
Eight Legged Freaks",Lunar,34.2,346,25,0.382,0.4,10,15,7570,4020,3550,17,8,29,47,36.2%,334.2,177.5,156.7,0.75,0.35,1.28,2.07,302.8,160.8,142.0,0.68,0.32,1.16,1.88,48,65,2.12,2.87,1.92,2.6
Rival,RSC005959,The Chef!,Chromium,Metal,Solar,34.1,342,24,0.364,0.333,8,16,7454,3940,3514,14,7,34,49,28.6%,332.9,176.0,156.9,0.63,0.31,1.52,2.19,310.6,164.2,146.4,0.58,0.29,1.42,2.04,41,59,1.83,2.63,1.71,2.46
Rival,RSC004283,Tragic Event,Longhorns,Ox Gaming,Solar,33.7,321,21,0.493,0.524,11,10,6521,3600,2921,18,9,17,50,36.0%,310.3,171.3,139.0,0.86,0.43,0.81,2.38,310.5,171.4,139.1,0.86,0.43,0.81,2.38,56,57,2.66,2.71,2.67,2.71
Rival,RSC005660,Brain,Ocelots,The Jungle,Solar,33.5,764,47,0.453,0.447,21,26,15564,9140,6424,40,20,59,119,33.6%,311.2,182.7,128.4,0.8,0.4,1.18,2.38,331.1,194.5,136.7,0.85,0.43,1.26,2.53,107,121,2.14,2.42,2.28,2.57
Rival,RSC004859,Theonlycrow2929,Swiss Swindlers,Cheese Guild,Lunar,32.6,99,6,0.196,0.167,1,5,2126,1270,856,4,3,12,12,33.3%,328.0,195.9,132.1,0.62,0.46,1.85,1.85,354.3,211.7,142.7,0.67,0.5,2.0,2.0,10,24,1.54,3.7,1.67,4.0
Rival,RSC005611,Bigchebbz,Dalmatians,Puppy Paradise,Solar,32.5,234,15,0.551,0.467,7,8,4584,2930,1654,12,12,17,28,42.9%,299.2,191.3,108.0,0.78,0.78,1.11,1.83,305.6,195.3,110.3,0.8,0.8,1.13,1.87,41,36,2.68,2.35,2.73,2.4
Rival,RSC000172,Bill Nye The Cat Guy,Ocelots,The Jungle,Solar,32.4,78,5,0.364,0.4,2,3,1598,870,728,3,2,7,12,25.0%,312.9,170.4,142.6,0.59,0.39,1.37,2.35,319.6,174.0,145.6,0.6,0.4,1.4,2.4,9,13,1.76,2.55,1.8,2.6
Rival,RSC005507,T Sant,Ruthless Racket,The Syndicate,Lunar,31.6,616,41,0.357,0.317,13,28,12583,6380,6203,21,25,45,78,26.9%,312.0,158.2,153.8,0.52,0.62,1.12,1.93,306.9,155.6,151.3,0.51,0.61,1.1,1.9,76,111,1.88,2.75,1.85,2.71
Rival,RSC001002,Zar235,Longhorns,Ox Gaming,Solar,31.5,395,25,0.407,0.36,9,16,8256,4680,3576,17,11,38,53,32.1%,319.2,181.0,138.3,0.66,0.43,1.47,2.05,330.2,187.2,143.0,0.68,0.44,1.52,2.12,61,77,2.36,2.98,2.44,3.08
Rival,RSC003897,Halfiehour,Wolf Spiders,Eight Legged Freaks,Lunar,31.2,738,50,0.274,0.22,11,39,14899,8540,6359,31,18,68,114,27.2%,308.4,176.7,131.6,0.64,0.37,1.41,2.36,298.0,170.8,127.2,0.62,0.36,1.36,2.28,87,160,1.8,3.31,1.74,3.2
Rival,RSC000663,Drprofessornoah,Fangtooths,The Abyss,Lunar,28.6,484,33,0.565,0.576,19,14,9578,5450,4128,25,13,32,70,35.7%,302.3,172.0,130.3,0.79,0.41,1.01,2.21,290.2,165.2,125.1,0.76,0.39,0.97,2.12,77,65,2.43,2.05,2.33,1.97
Rival,RSC000967,Tr1Ppn,Longhorns,Ox Gaming,Solar,28.5,248,17,0.366,0.353,6,11,4918,2880,2038,12,8,19,33,36.4%,302.9,177.4,125.5,0.74,0.49,1.17,2.03,289.3,169.4,119.9,0.71,0.47,1.12,1.94,34,48,2.09,2.96,2.0,2.82
Rival,RSC002010,Heca,Radiant,Energy,Lunar,27.9,581,40,0.243,0.2,8,32,11736,5680,6056,17,15,48,83,20.5%,308.5,149.3,159.2,0.45,0.39,1.26,2.18,293.4,142.0,151.4,0.43,0.38,1.2,2.08,62,127,1.63,3.34,1.55,3.18
Rival,RSC003900,Tryhard Goblin,Chromium,Metal,Solar,27.7,609,38,0.426,0.421,16,22,11818,6420,5398,25,14,45,97,25.8%,296.4,161.0,135.4,0.63,0.35,1.13,2.43,311.0,168.9,142.1,0.66,0.37,1.18,2.55,79,96,1.98,2.41,2.08,2.53
Rival,RSC000169,Momed09,"Carrots
Wolf Spiders","The Garden
Eight Legged Freaks",Solar,27.3,111,8,0.401,0.5,4,4,2197,1110,1087,4,3,8,16,25.0%,302.3,152.7,149.6,0.55,0.41,1.1,2.2,274.6,138.8,135.9,0.5,0.38,1.0,2.0,13,17,1.79,2.34,1.63,2.13
Rival,RSC002982,Ayochil1,Ruthless Racket,The Syndicate,Lunar,27.0,151,11,0.417,0.455,5,6,3152,1490,1662,5,1,14,24,20.8%,318.8,150.7,168.1,0.51,0.1,1.42,2.43,286.5,135.5,151.1,0.45,0.09,1.27,2.18,21,26,2.12,2.63,1.91,2.36
Rival,RSC006396,Phynr,Scorpius,The Nexus,Solar,26.8,641,44,0.372,0.341,15,29,13088,6440,6648,24,22,44,74,32.4%,311.9,153.5,158.4,0.57,0.52,1.05,1.76,297.5,146.4,151.1,0.55,0.5,1.0,1.68,87,121,2.07,2.88,1.98,2.75
Rival,RSC004857,Ttv_Nova_Ghostfy,Wyrm,Draconem,Solar,26.5,277,17,0.441,0.412,7,10,5052,2570,2482,11,8,12,47,23.4%,278.6,141.7,136.9,0.61,0.44,0.66,2.59,297.2,151.2,146.0,0.65,0.47,0.71,2.76,35,41,1.93,2.26,2.06,2.41
Rival,RSC006113,Aztk_,"Swiss Swindlers
Radiant
Blizzards","Cheese Guild
Energy
Storm",Lunar,25.9,293,18,0.354,0.333,6,12,5998,3350,2648,13,5,28,40,32.5%,312.7,174.6,138.0,0.68,0.26,1.46,2.09,333.2,186.1,147.1,0.72,0.28,1.56,2.22,36,53,1.88,2.76,2.0,2.94
Rival,RSC000685,Daturquoisorang,Necrotic Nerds,Ghoul School,Solar,25.5,729,50,0.312,0.28,14,36,14449,7450,6999,21,19,68,100,21.0%,302.7,156.1,146.6,0.44,0.4,1.42,2.1,289.0,149.0,140.0,0.42,0.38,1.36,2.0,83,138,1.74,2.89,1.66,2.76
Rival,RSC003411,Levibullrush,"Ruthless Racket
Scorpius","The Syndicate
The Nexus",Lunar,25.5,561,38,0.308,0.289,11,27,10329,5660,4669,22,18,34,86,25.6%,281.2,154.1,127.1,0.6,0.49,0.93,2.34,271.8,148.9,122.9,0.58,0.47,0.89,2.26,69,115,1.88,3.13,1.82,3.03
Rival,RSC003816,Anserem,Blizzards,Storm,Solar,24.3,150,8,0.521,0.5,4,4,2668,1410,1258,5,4,9,26,19.2%,271.7,143.6,128.1,0.51,0.41,0.92,2.65,333.5,176.3,157.3,0.63,0.5,1.13,3.25,18,17,1.83,1.73,2.25,2.13
Rival,RSC000426,Struttrl,Wolf Spiders,Eight Legged Freaks,Lunar,23.2,608,41,0.286,0.268,11,30,11762,6520,5242,22,18,53,77,28.6%,295.5,163.8,131.7,0.55,0.45,1.33,1.93,286.9,159.0,127.9,0.54,0.44,1.29,1.88,74,131,1.86,3.29,1.8,3.2
Rival,RSC005539,Sthen0 -_-,"Anubis
Cursed","The Gods
Destined",Lunar,21.8,860,52,0.482,0.5,26,26,15907,8800,7107,29,28,67,115,25.2%,282.5,156.3,126.2,0.52,0.5,1.19,2.04,305.9,169.2,136.7,0.56,0.54,1.29,2.21,127,133,2.26,2.36,2.44,2.56
Rival,RSC003109,Kflip11,"Torte Reform
Cursed
Mozza Marauders","The Bakery
Destined
Italian Battalion",Lunar,20.1,428,27,0.438,0.407,11,16,7761,4410,3351,21,11,23,61,34.4%,277.0,157.4,119.6,0.75,0.39,0.82,2.18,287.4,163.3,124.1,0.78,0.41,0.85,2.26,74,86,2.64,3.07,2.74,3.19
Rival,RSC000564,Treedreams,"Necrotic Nerds
Ocelots","Ghoul School
The Jungle",Solar,20.0,762,45,0.37,0.333,15,30,13672,7430,6242,23,26,56,103,22.3%,274.1,148.9,125.1,0.46,0.52,1.12,2.06,303.8,165.1,138.7,0.51,0.58,1.24,2.29,92,130,1.84,2.61,2.04,2.89
Rival,RSC001997,Bioeffect,Radiant,Energy,Lunar,19.7,646,44,0.241,0.227,10,34,11952,5810,6142,20,19,40,86,23.3%,282.6,137.4,145.2,0.47,0.45,0.95,2.03,271.6,132.0,139.6,0.45,0.43,0.91,1.95,67,139,1.58,3.29,1.52,3.16
Rival,RSC006291,Skywater,Surge,Electric Mayhem,Lunar,19.0,70,5,0.28,0.0,0,5,1280,630,650,0,3,8,8,0.0%,279.3,137.5,141.8,0.0,0.65,1.75,1.75,256.0,126.0,130.0,0.0,0.6,1.6,1.6,7,13,1.53,2.84,1.4,2.6
Rival,RSC006366,Scramble,Bowheads,Whale Defense,Solar,18.6,528,36,0.263,0.25,9,27,9467,4750,4717,14,15,37,75,18.7%,273.9,137.4,136.5,0.4,0.43,1.07,2.17,263.0,131.9,131.0,0.39,0.42,1.03,2.08,59,113,1.71,3.27,1.64,3.14
Rival,RSC002662,Xlmlt,Radiant,Energy,Lunar,15.2,502,35,0.29,0.257,9,26,9380,5150,4230,18,13,43,55,32.7%,285.4,156.7,128.7,0.55,0.4,1.31,1.67,268.0,147.1,120.9,0.51,0.37,1.23,1.57,61,107,1.86,3.26,1.74,3.06
Rival,RSC004614,Bad_Example,"Ruthless Racket
Swiss Swindlers","The Syndicate
Cheese Guild",Lunar,15.0,73,4,0.333,0.5,2,2,1417,670,747,2,2,6,7,28.6%,296.5,140.2,156.3,0.42,0.42,1.26,1.46,354.3,167.5,186.8,0.5,0.5,1.5,1.75,9,14,1.88,2.93,2.25,3.5
Rival,RSC000420,Pumpkant,Quads,The Quad Dynasty,Lunar,13.4,247,16,0.5,0.438,7,9,4300,2120,2180,5,7,19,32,15.6%,265.9,131.1,134.8,0.31,0.43,1.17,1.98,268.8,132.5,136.3,0.31,0.44,1.19,2.0,39,39,2.41,2.41,2.44,2.44
Rival,RSC006211,Chase,Lacuna,Event Horizon,Solar,10.5,525,34,0.331,0.324,11,23,8507,4550,3957,17,8,32,85,20.0%,247.5,132.4,115.1,0.49,0.23,0.93,2.47,250.2,133.8,116.4,0.5,0.24,0.94,2.5,58,92,1.69,2.68,1.71,2.71
Rival,RSC006211,Chase,Lacuna,Event Horizon,Solar,10.5,525,34,0.331,0.324,11,23,8507,4550,3957,17,8,32,85,20.0%,247.5,132.4,115.1,0.49,0.23,0.93,2.47,250.2,133.8,116.4,0.5,0.24,0.94,2.5,58,92,1.69,2.68,1.71,2.71
Rival,RSC004388,Bobbo174,Polar Bears,The Bear Den,Lunar,8.7,307,22,0.525,0.545,12,10,5523,2840,2683,15,5,15,34,44.1%,274.8,141.3,133.5,0.75,0.25,0.75,1.69,251.0,129.1,122.0,0.68,0.23,0.68,1.55,49,46,2.44,2.29,2.23,2.09
Rival,RSC004255,Avgjohnson,Lacuna,Event Horizon,Solar,8.3,824,54,0.397,0.37,20,34,14488,7630,6858,25,14,69,98,25.5%,268.6,141.4,127.1,0.46,0.26,1.28,1.82,268.3,141.3,127.0,0.46,0.26,1.28,1.81,92,122,1.71,2.26,1.7,2.26
Rival,RSC005428,Zachs Vibes,Bowheads,Whale Defense,Solar,7.7,195,14,0.204,0.214,3,11,3423,1930,1493,9,0,15,28,32.1%,268.1,151.2,116.9,0.7,0.0,1.17,2.19,244.5,137.9,106.6,0.64,0.0,1.07,2.0,24,54,1.88,4.23,1.71,3.86
Rival,RSC003320,Jojomojo13,Necrotic Nerds,Ghoul School,Solar,5.2,364,25,0.227,0.2,5,20,6599,3210,3389,13,5,26,36,36.1%,276.9,134.7,142.2,0.55,0.21,1.09,1.51,264.0,128.4,135.6,0.52,0.2,1.04,1.44,30,68,1.26,2.85,1.2,2.72
Rival,RSC006154,Nigel Thornbrake,Longhorns,Ox Gaming,Solar,5.1,252,16,0.338,0.375,6,10,4461,2130,2331,7,6,18,23,30.4%,270.4,129.1,141.3,0.42,0.36,1.09,1.39,278.8,133.1,145.7,0.44,0.38,1.13,1.44,35,53,2.12,3.21,2.19,3.31
Rival,RSC003118,Mysty,Radiant,Energy,Lunar,5.0,67,4,0.279,0.0,0,4,1020,570,450,1,3,5,7,14.3%,232.5,129.9,102.6,0.23,0.68,1.14,1.6,255.0,142.5,112.5,0.25,0.75,1.25,1.75,9,16,2.05,3.65,2.25,4.0
Rival,RSC003367,Osoghost,Cursed,Destined,Solar,4.7,290,19,0.591,0.474,9,10,4468,2600,1868,9,9,18,35,25.7%,235.3,136.9,98.4,0.47,0.47,0.95,1.84,235.2,136.8,98.3,0.47,0.47,0.95,1.84,47,37,2.48,1.95,2.47,1.95
Rival,RSC004922,Suxze,Phantoms,The Monster Mash,Lunar,0.0,61,4,0.1,0.0,0,4,1012,530,482,2,0,5,8,25.0%,253.4,132.7,120.7,0.5,0.0,1.25,2.0,253.0,132.5,120.5,0.5,0.0,1.25,2.0,4,16,1.0,4.01,1.0,4.0
Rival,RSC002836,Parkkid,Wyrm,Draconem,Solar,-41.8,25,2,0.732,1.0,2,0,300,110,190,0,0,2,1,0.0%,183.3,67.2,116.1,0.0,0.0,1.22,0.61,150.0,55.0,95.0,0.0,0.0,1.0,0.5,4,2,2.44,1.22,2.0,1.0
Rival,RSC004546,Squart,Hot Wings,Fifty-Fifty Pizzeria,Lunar,,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,
Prospect,RSC006192,Biscuitking18,Muenster Misfits,Cheese Guild,Lunar,94.5,738,51,0.605,0.647,33,18,21627,12840,8787,66,33,57,174,37.9%,419.9,249.3,170.6,1.28,0.64,1.11,3.38,424.1,251.8,172.3,1.29,0.65,1.12,3.41,144,110,2.8,2.14,2.82,2.16
Prospect,RSC005059,Techfour,Bokrug,The Mythos,Lunar,89.2,19,1,0.744,1.0,1,0,510,320,190,1,2,2,2,50.0%,384.6,241.3,143.3,0.75,1.51,1.51,1.51,510.0,320.0,190.0,1.0,2.0,2.0,2.0,4,2,3.02,1.51,4.0,2.0
Prospect,RSC003733,Sheluvstaco-_,Fruit Salad,Metal,Solar,87.3,393,25,0.545,0.52,13,12,11266,6790,4476,32,13,40,94,34.0%,410.8,247.6,163.2,1.17,0.47,1.46,3.43,450.6,271.6,179.0,1.28,0.52,1.6,3.76,63,56,2.3,2.04,2.52,2.24
Prospect,RSC005150,Galatiq,Pulse,Energy,Lunar,86.2,766,52,0.694,0.635,33,19,21310,12650,8660,59,33,67,175,33.7%,398.6,236.6,162.0,1.1,0.62,1.25,3.27,409.8,243.3,166.5,1.13,0.63,1.29,3.37,144,84,2.69,1.57,2.77,1.62
Prospect,RSC006031,Iamthemosthumble,Whisk-y Business,The Bakery,Solar,84.9,195,12,0.566,0.583,7,5,5897,3470,2427,19,4,19,42,45.2%,433.3,255.0,178.3,1.4,0.29,1.4,3.09,491.4,289.2,202.3,1.58,0.33,1.58,3.5,31,26,2.28,1.91,2.58,2.17
Prospect,RSC006393,Yadi Clears Me,Pepperoni Pizza,Fifty-Fifty Pizzeria,Lunar,84.5,186,12,0.611,0.583,7,5,4901,3190,1711,13,11,19,39,33.3%,377.6,245.8,131.8,1.0,0.85,1.46,3.0,408.4,265.8,142.6,1.08,0.92,1.58,3.25,36,27,2.77,2.08,3.0,2.25
Prospect,RSC005648,Chadgpt,Barbarians,The Sovereign,Lunar,77.1,725,50,0.514,0.52,26,24,19823,11460,8363,47,33,76,131,35.9%,391.8,226.5,165.3,0.93,0.65,1.5,2.59,396.5,229.2,167.3,0.94,0.66,1.52,2.62,115,111,2.27,2.19,2.3,2.22
Prospect,RSC006305,Airguitar,Pushwalkers,The Quad Dynasty,Lunar,75.5,496,35,0.471,0.514,18,17,13851,8120,5731,38,11,54,107,35.5%,400.2,234.6,165.6,1.1,0.32,1.56,3.09,395.7,232.0,163.7,1.09,0.31,1.54,3.06,78,84,2.25,2.43,2.23,2.4
Prospect,RSC003912,Stickisbad,Blobfish,The Abyss,Lunar,69.5,531,37,0.399,0.351,13,24,13981,7820,6161,29,22,58,92,31.5%,377.3,211.0,166.3,0.78,0.59,1.57,2.48,377.9,211.4,166.5,0.78,0.59,1.57,2.49,72,94,1.94,2.54,1.95,2.54
Prospect,RSC005475,Envii._.,"Tic Tacs
Pulse","Minty Fresh
Energy",Lunar,69.3,741,51,0.695,0.647,33,18,18684,10700,7984,48,35,56,135,35.6%,361.3,206.9,154.4,0.93,0.68,1.08,2.61,366.4,209.8,156.5,0.94,0.69,1.1,2.65,141,82,2.73,1.59,2.76,1.61
Prospect,RSC006128,Anth0Tex,Whisk-y Business,The Bakery,Solar,69.3,673,48,0.587,0.646,31,17,18087,9790,8297,40,16,72,139,28.8%,385.1,208.4,176.7,0.85,0.34,1.53,2.96,376.8,204.0,172.9,0.83,0.33,1.5,2.9,104,82,2.21,1.75,2.17,1.71
Prospect,RSC005455,Covi,Spaghetti Scouts,Italian Battalion,Lunar,68.2,628,44,0.508,0.455,20,24,16211,9010,7201,38,17,60,136,27.9%,369.9,205.6,164.3,0.87,0.39,1.37,3.1,368.4,204.8,163.7,0.86,0.39,1.36,3.09,91,89,2.08,2.03,2.07,2.02
Prospect,RSC006294,Paralysis_,Earth,The Elements,Solar,67.0,529,39,0.471,0.487,19,20,13551,7460,6091,37,13,39,116,31.9%,367.1,202.1,165.0,1.0,0.35,1.06,3.14,347.5,191.3,156.2,0.95,0.33,1.0,2.97,77,83,2.09,2.25,1.97,2.13
Prospect,RSC006109,Thatbugzbunny,Dark Matter,The Cosmos,Lunar,66.8,580,41,0.576,0.585,24,17,14681,7920,6761,31,24,51,107,29.0%,362.7,195.7,167.0,0.77,0.59,1.26,2.64,358.1,193.2,164.9,0.76,0.59,1.24,2.61,92,75,2.27,1.85,2.24,1.83
Prospect,RSC006448,Burger.101,Beagles,Puppy Paradise,Solar,66.6,425,32,0.426,0.438,14,18,11345,5910,5435,23,11,45,81,28.4%,382.5,199.3,183.2,0.78,0.37,1.52,2.73,354.5,184.7,169.8,0.72,0.34,1.41,2.53,61,74,2.06,2.5,1.91,2.31
