Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,Div,SBV,TS,GP,TS/GP,PWE,W%,W,L,MVPs,P,SP,NP,G,A,Sv,Sh,Sh%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,PPG,SPPG,NPPG,GPG,APG,SvPG,ShPG,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G,opp_S,opp_S/A,opp_S/G,opp_S%
Master,RSC008094,JoshuaNaoki,Care Bears,The Bear Den,N/A,N/A,51.31,790,48,16.46,0.499,0.521,25,23,3,15876,8820,7056,29,41,48,147,0.197,328.23,182.35,145.88,0.60,0.85,0.99,3.04,330.75,183.75,147.00,0.60,0.85,1.00,3.06,118,119,2.44,2.46,2.46,2.48,367,7.59,7.65,0.32
Master,RSC004676,Deesh,Kawaii,The Pit,N/A,N/A,50.90,57,4,14.25,0.571,0.500,2,2,0,1260,740,520,4,2,3,9,0.444,361.04,212.04,149.00,1.15,0.57,0.86,2.58,315.00,185.00,130.00,1.00,0.50,0.75,2.25,8,6,2.29,1.72,2.00,1.50,35,10.03,8.75,0.17
Master,RSC007269,Navik,Diplomats,The King's Court,N/A,N/A,49.83,601,38,15.82,0.527,0.605,23,15,5,13163,7560,5603,26,25,56,91,0.286,357.72,205.45,152.27,0.71,0.68,1.52,2.47,346.39,198.95,147.45,0.68,0.66,1.47,2.39,97,80,2.64,2.17,2.55,2.11,314,8.53,8.26,0.25
Master,RSC000408,Xero,Care Bears,The Bear Den,N/A,N/A,48.61,177,12,14.75,0.509,0.500,6,6,3,4066,2270,1796,6,5,23,27,0.222,375.19,209.47,165.73,0.55,0.46,2.12,2.49,338.83,189.17,149.67,0.50,0.42,1.92,2.25,21,20,1.94,1.85,1.75,1.67,83,7.66,6.92,0.24
Master,RSC007166,nelz,Helicoprions,Shark Attack,N/A,N/A,48.12,972,54,18.00,0.468,0.426,23,31,12,21361,12090,9271,35,40,104,139,0.252,358.93,203.15,155.78,0.59,0.67,1.75,2.34,395.57,223.89,171.69,0.65,0.74,1.93,2.57,121,157,2.03,2.64,2.24,2.91,521,8.75,9.65,0.30
Master,RSC007941,Shepherd,Spectres,The Monster Mash,N/A,N/A,47.64,966,58,16.66,0.484,0.500,29,29,11,22153,11950,10203,46,27,93,135,0.341,374.56,202.05,172.51,0.78,0.46,1.57,2.28,381.95,206.03,175.91,0.79,0.47,1.60,2.33,123,141,2.08,2.38,2.12,2.43,492,8.32,8.48,0.29
Master,RSC007354,Fanatic,Battle Masters,Dwarf Haven,N/A,N/A,47.08,200,13,15.38,0.455,0.385,5,8,2,4070,2370,1700,10,6,13,42,0.238,332.37,193.54,138.83,0.82,0.49,1.06,3.43,313.08,182.31,130.77,0.77,0.46,1.00,3.23,26,33,2.12,2.69,2.00,2.54,84,6.86,6.46,0.39
Master,RSC000344,Mezmer,Glacier Mint,Minty Fresh,N/A,N/A,46.76,972,59,16.47,0.504,0.559,33,26,10,20448,11510,8938,35,46,86,141,0.248,343.59,193.41,150.19,0.59,0.77,1.45,2.37,346.58,195.08,151.49,0.59,0.78,1.46,2.39,139,134,2.34,2.25,2.36,2.27,483,8.12,8.19,0.28
Master,RSC005298,Kaisaroh,Care Bears,The Bear Den,N/A,N/A,45.93,853,52,16.40,0.496,0.481,25,27,6,18475,10700,7775,41,26,78,140,0.293,353.75,204.88,148.87,0.79,0.50,1.49,2.68,355.29,205.77,149.52,0.79,0.50,1.50,2.69,121,125,2.32,2.39,2.33,2.40,406,7.77,7.81,0.31
Master,RSC008285,ChiRho_-,Captains,Grand Fleet,N/A,N/A,45.57,375,20,18.75,0.488,0.400,8,12,5,8669,5080,3589,20,10,42,48,0.417,377.57,221.25,156.32,0.87,0.44,1.83,2.09,433.45,254.00,179.45,1.00,0.50,2.10,2.40,54,58,2.35,2.53,2.70,2.90,197,8.58,9.85,0.29
Master,RSC004698,Slvr.,Battle Masters,Dwarf Haven,N/A,N/A,45.50,848,52,16.31,0.496,0.481,25,27,6,18127,9680,8447,32,39,69,108,0.296,349.13,186.44,162.69,0.62,0.75,1.33,2.08,348.60,186.15,162.44,0.62,0.75,1.33,2.08,125,129,2.41,2.48,2.40,2.48,404,7.78,7.77,0.32
Master,RSC007882,mirage,Lemurs,The Jungle,N/A,N/A,43.93,473,29,16.31,0.459,0.345,10,19,3,10561,5760,4801,16,12,57,71,0.225,364.67,198.89,165.78,0.55,0.41,1.97,2.45,364.17,198.62,165.55,0.55,0.41,1.97,2.45,59,78,2.04,2.69,2.03,2.69,263,9.08,9.07,0.30
Master,RSC003412,Python,Lemurs,The Jungle,N/A,N/A,43.71,712,44,16.18,0.438,0.364,16,28,6,15611,9010,6601,34,22,70,101,0.337,358.11,206.68,151.42,0.78,0.50,1.61,2.32,354.80,204.77,150.02,0.77,0.50,1.59,2.30,80,128,1.84,2.94,1.82,2.91,416,9.54,9.45,0.31
Master,RSC007466,Viiper,Blackbirds,Mach Velocity,N/A,N/A,42.99,662,38,17.42,0.515,0.500,19,19,3,13981,7290,6691,22,29,56,84,0.262,344.94,179.86,165.08,0.54,0.72,1.38,2.07,367.92,191.84,176.08,0.58,0.76,1.47,2.21,109,98,2.69,2.42,2.87,2.58,322,7.94,8.47,0.30
Master,RSC007115,Zoomin,Blackbirds,Mach Velocity,N/A,N/A,42.96,278,18,15.44,0.445,0.500,9,9,1,5963,3090,2873,6,14,30,29,0.207,350.33,181.54,168.79,0.35,0.82,1.76,1.70,331.28,171.67,159.61,0.33,0.78,1.67,1.61,34,47,2.00,2.76,1.89,2.61,144,8.46,8.00,0.33
Master,RSC001935,Kenobs,Nightmare,The Shadows,N/A,N/A,41.96,531,33,16.09,0.416,0.273,9,24,4,11420,6370,5050,24,16,48,77,0.312,351.26,195.93,155.33,0.74,0.49,1.48,2.37,346.06,193.03,153.03,0.73,0.48,1.45,2.33,58,104,1.78,3.20,1.76,3.15,307,9.44,9.30,0.34
Master,RSC000329,Melted,Glacier Mint,Minty Fresh,N/A,N/A,41.06,987,60,16.45,0.503,0.550,33,27,5,20426,11450,8976,41,31,84,160,0.256,338.01,189.47,148.53,0.68,0.51,1.39,2.65,340.43,190.83,149.60,0.68,0.52,1.40,2.67,141,138,2.33,2.28,2.35,2.30,490,8.11,8.17,0.28
Master,RSC000799,Foam,Captains,Grand Fleet,N/A,N/A,38.58,501,30,16.70,0.507,0.500,15,15,5,10517,5220,5297,13,15,49,72,0.181,342.86,170.17,172.68,0.42,0.49,1.60,2.35,350.57,174.00,176.57,0.43,0.50,1.63,2.40,65,62,2.12,2.02,2.17,2.07,255,8.31,8.50,0.24
Master,RSC005234,Hirsch,"Andromeda
Lemurs","The Cosmos
The Jungle","N/A
N/A","N/A
N/A",38.52,875,54,16.20,0.467,0.407,22,32,7,18349,9780,8569,32,25,81,128,0.250,342.50,182.55,159.95,0.60,0.47,1.51,2.39,339.80,181.11,158.69,0.59,0.46,1.50,2.37,110,144,2.05,2.69,2.04,2.67,483,9.02,8.94,0.30
Master,RSC005690,DQ.,Diplomats,The King's Court,N/A,N/A,38.26,870,54,16.11,0.514,0.630,34,20,9,17575,9790,7785,41,30,58,129,0.318,329.94,183.79,146.15,0.77,0.56,1.09,2.42,325.46,181.30,144.17,0.76,0.56,1.07,2.39,138,123,2.59,2.31,2.56,2.28,448,8.41,8.30,0.27
Master,RSC007642,Luminati7,Eastern Brown,Venom Lab,N/A,N/A,36.82,415,24,17.29,0.516,0.583,14,10,0,8321,4860,3461,19,18,31,51,0.373,327.48,191.27,136.21,0.75,0.71,1.22,2.01,346.71,202.50,144.21,0.79,0.75,1.29,2.13,73,66,2.87,2.60,3.04,2.75,197,7.75,8.21,0.34
Master,RSC000623,wall2wall3,Olympic Knights,The Rising,N/A,N/A,35.94,843,54,15.61,0.545,0.593,32,22,8,16799,9030,7769,31,29,65,123,0.252,325.47,174.95,150.52,0.60,0.56,1.26,2.38,311.09,167.22,143.87,0.57,0.54,1.20,2.28,137,95,2.65,1.84,2.54,1.76,383,7.42,7.09,0.25
Master,RSC005290,IMOLDGREG67,Kawaii,The Pit,N/A,N/A,34.73,645,39,16.54,0.465,0.282,11,28,4,13334,7560,5774,27,13,64,101,0.267,337.65,191.44,146.21,0.68,0.33,1.62,2.56,341.90,193.85,148.05,0.69,0.33,1.64,2.59,77,100,1.95,2.53,1.97,2.56,361,9.14,9.26,0.28
Master,RSC005274,KING.,Kawaii,The Pit,N/A,N/A,34.36,396,26,15.23,0.446,0.269,7,19,4,8037,3970,4067,10,13,36,52,0.192,331.48,163.74,167.74,0.41,0.54,1.48,2.14,309.12,152.69,156.42,0.38,0.50,1.38,2.00,40,58,1.65,2.39,1.54,2.23,235,9.69,9.04,0.25
Master,RSC006783,ImSouperGreat,Helicoprions,Shark Attack,N/A,N/A,34.35,978,55,17.78,0.464,0.400,22,33,6,19452,10940,8512,43,28,75,149,0.289,324.85,182.70,142.15,0.72,0.47,1.25,2.49,353.67,198.91,154.76,0.78,0.51,1.36,2.71,119,159,1.99,2.66,2.16,2.89,519,8.67,9.44,0.31
Master,RSC002890,Myth1ck,Andromeda,The Cosmos,N/A,N/A,34.34,47,4,11.75,0.460,0.500,2,2,1,980,540,440,2,2,4,4,0.500,340.56,187.65,152.90,0.70,0.70,1.39,1.39,245.00,135.00,110.00,0.50,0.50,1.00,1.00,6,7,2.09,2.43,1.50,1.75,28,9.73,7.00,0.25
Master,RSC008368,taLz.,"Helicoprions
Care Bears
Nightmare","Shark Attack
The Bear Den
The Shadows","N/A
N/A
N/A","N/A
N/A
N/A",34.30,626,34,18.41,0.423,0.265,9,25,2,12805,7120,5685,25,12,60,102,0.245,334.09,185.77,148.33,0.65,0.31,1.57,2.66,376.62,209.41,167.21,0.74,0.35,1.76,3.00,63,110,1.64,2.87,1.85,3.24,340,8.87,10.00,0.32
Master,RSC005385,Girth,"Captains
Nightmare","Grand Fleet
The Shadows","N/A
N/A","N/A
N/A",34.16,181,11,16.45,0.412,0.091,1,10,0,3689,1980,1709,6,6,17,23,0.261,332.88,178.67,154.21,0.54,0.54,1.53,2.08,335.36,180.00,155.36,0.55,0.55,1.55,2.09,24,37,2.17,3.34,2.18,3.36,109,9.84,9.91,0.34
Master,RSC007295,TheLegendaryChance,Blackbirds,Mach Velocity,N/A,N/A,32.91,776,47,16.51,0.491,0.489,23,24,3,15612,8710,6902,33,17,67,121,0.273,328.59,183.32,145.27,0.69,0.36,1.41,2.55,332.17,185.32,146.85,0.70,0.36,1.43,2.57,114,122,2.40,2.57,2.43,2.60,387,8.15,8.23,0.32
Master,RSC004863,wicked,Nightmare,The Shadows,N/A,N/A,32.35,907,55,16.49,0.436,0.255,14,41,2,17931,9610,8321,24,26,91,136,0.176,322.89,173.05,149.84,0.43,0.47,1.64,2.45,326.02,174.73,151.29,0.44,0.47,1.65,2.47,89,152,1.60,2.74,1.62,2.76,512,9.22,9.31,0.30
Master,RSC012627,NoFiah,Nightmare,The Shadows,N/A,N/A,31.85,211,14,15.07,0.392,0.143,2,12,1,4488,2330,2158,8,5,21,23,0.348,347.40,180.36,167.04,0.62,0.39,1.63,1.78,320.57,166.43,154.14,0.57,0.36,1.50,1.64,24,43,1.86,3.33,1.71,3.07,129,9.99,9.21,0.33
Master,RSC003082,Skulzy9,Spectres,The Monster Mash,N/A,N/A,30.31,912,54,16.89,0.491,0.537,29,25,7,17655,9630,8025,33,28,73,128,0.258,316.18,172.46,143.72,0.59,0.50,1.31,2.29,326.94,178.33,148.61,0.61,0.52,1.35,2.37,121,130,2.17,2.33,2.24,2.41,460,8.24,8.52,0.28
Master,RSC008362,flash!,"Lemurs
Leviathans","The Jungle
Mythical","N/A
N/A","N/A
N/A",29.57,126,8,15.75,0.408,0.125,1,7,0,2644,1480,1164,7,1,11,18,0.389,342.73,191.85,150.88,0.91,0.13,1.43,2.33,330.50,185.00,145.50,0.88,0.13,1.38,2.25,18,27,2.33,3.50,2.25,3.38,77,9.98,9.63,0.35
Master,RSC005236,Rozi-,"Lemurs
Nightmare
Leviathans","The Jungle
The Shadows
Mythical","N/A
N/A
N/A","N/A
N/A
N/A",27.38,804,52,15.46,0.482,0.442,23,29,7,15598,8240,7358,30,20,63,109,0.275,316.86,167.39,149.47,0.61,0.41,1.28,2.21,299.96,158.46,141.50,0.58,0.38,1.21,2.10,109,126,2.21,2.56,2.10,2.42,412,8.37,7.92,0.31
Master,RSC006259,mojomo (Goofy and Silly),Diplomats,The King's Court,N/A,N/A,24.78,347,20,17.35,0.506,0.650,13,7,1,6675,3810,2865,15,6,30,51,0.294,314.18,179.33,134.85,0.71,0.28,1.41,2.40,333.75,190.50,143.25,0.75,0.30,1.50,2.55,53,51,2.49,2.40,2.65,2.55,180,8.47,9.00,0.28
Master,RSC005872,Ditto,Kawaii,The Pit,N/A,N/A,24.32,455,27,16.85,0.488,0.370,10,17,2,8780,5120,3660,18,13,43,52,0.346,315.17,183.79,131.38,0.65,0.47,1.54,1.87,325.19,189.63,135.56,0.67,0.48,1.59,1.93,61,66,2.19,2.37,2.26,2.44,251,9.01,9.30,0.26
Master,RSC007907,chazie.,Lemurs,The Jungle,N/A,N/A,19.19,71,4,17.75,0.354,0.250,1,3,0,1229,700,529,4,0,3,15,0.267,282.72,161.03,121.69,0.92,0.00,0.69,3.45,307.25,175.00,132.25,1.00,0.00,0.75,3.75,6,11,1.38,2.53,1.50,2.75,40,9.20,10.00,0.28
Master,RSC005705,Rapidz (Goofy and Silly),Captains,Grand Fleet,N/A,N/A,16.85,469,26,18.04,0.502,0.462,12,14,3,8364,4440,3924,15,11,36,59,0.254,291.27,154.62,136.65,0.52,0.38,1.25,2.05,321.69,170.77,150.92,0.58,0.42,1.38,2.27,63,62,2.19,2.16,2.42,2.38,251,8.74,9.65,0.25
Master,RSC004917,Nahzey,Olympic Knights,The Rising,N/A,N/A,15.34,70,4,17.50,0.823,1.000,4,0,0,1128,680,448,3,3,3,8,0.375,263.19,158.66,104.53,0.70,0.70,0.70,1.87,282.00,170.00,112.00,0.75,0.75,0.75,2.00,14,3,3.27,0.70,3.50,0.75,34,7.93,8.50,0.09
Master,RSC004569,Mikee GFuelcom,Nightmare,The Shadows,N/A,N/A,13.79,153,9,17.00,0.320,0.222,2,7,0,2664,1380,1284,3,4,14,18,0.167,284.38,147.32,137.07,0.32,0.43,1.49,1.92,296.00,153.33,142.67,0.33,0.44,1.56,2.00,14,34,1.49,3.63,1.56,3.78,90,9.61,10.00,0.38
Master,RSC012933,fork (no knife),Nightmare,The Shadows,N/A,N/A,11.52,190,10,19.00,0.429,0.200,2,8,0,3618,2040,1578,5,2,25,19,0.263,311.01,175.36,135.65,0.43,0.17,2.15,1.63,361.80,204.00,157.80,0.50,0.20,2.50,1.90,14,21,1.20,1.81,1.40,2.10,102,8.77,10.20,0.21
Master,RSC013015,Gruens.,Helicoprions,Shark Attack,N/A,N/A,9.10,148,9,16.44,0.448,0.333,3,6,0,2488,1340,1148,2,3,16,19,0.105,274.57,147.88,126.69,0.22,0.33,1.77,2.10,276.44,148.89,127.56,0.22,0.33,1.78,2.11,17,22,1.88,2.43,1.89,2.44,80,8.83,8.89,0.28
Master,RSC000009,Timbo,Glacier Mint,Minty Fresh,N/A,N/A,-9.79,15,1,15.00,0.234,0.000,0,1,0,120,50,70,0,0,0,5,0.000,130.66,54.44,76.22,0.00,0.00,0.00,5.44,120.00,50.00,70.00,0.00,0.00,0.00,5.00,2,4,2.18,4.36,2.00,4.00,7,7.62,7.00,0.57
Elite,RSC007901,JarrettD.,Krakens,Tyrants of the Sea,Lunar,,94.54,956,64,14.94,0.548,0.656,42,22,21,27200,16130,11070,81,27,89,223,0.363,446.06,264.52,181.54,1.33,0.44,1.46,3.66,425.00,252.03,172.97,1.27,0.42,1.39,3.48,176,117,2.89,1.92,2.75,1.83,403,6.61,6.30,0.29
Elite,RSC005265,doctorprofessor_,Imperatores,The Sovereign,Solar,,91.30,56,4,14.00,0.642,0.750,3,1,0,1392,880,512,3,4,5,13,0.231,389.71,246.37,143.34,0.84,1.12,1.40,3.64,348.00,220.00,128.00,0.75,1.00,1.25,3.25,12,7,3.36,1.96,3.00,1.75,25,7.00,6.25,0.28
Elite,RSC004955,Rafiki,Forge Defenders,Dwarf Haven,Lunar,,87.67,673,40,16.83,0.585,0.825,33,7,7,17327,10670,6657,45,34,59,152,0.296,403.64,248.56,155.08,1.05,0.79,1.37,3.54,433.18,266.75,166.43,1.13,0.85,1.48,3.80,127,67,2.96,1.56,3.18,1.68,289,6.73,7.23,0.23
Elite,RSC007895,Lup,Reapers,Mythical,Solar,,87.11,1015,64,15.86,0.530,0.641,41,23,22,27716,15820,11896,68,43,96,207,0.329,428.11,244.36,183.75,1.05,0.66,1.48,3.20,433.06,247.19,185.88,1.06,0.67,1.50,3.23,164,127,2.53,1.96,2.56,1.98,449,6.94,7.02,0.28
Elite,RSC007984,Chadley,Hellhounds,Pawverse,Solar,,87.09,923,60,15.38,0.557,0.667,40,20,18,25043,14470,10573,64,48,79,172,0.372,425.37,245.78,179.59,1.09,0.82,1.34,2.92,417.38,241.17,176.22,1.07,0.80,1.32,2.87,174,108,2.96,1.83,2.90,1.80,440,7.47,7.33,0.25
Elite,RSC008198,Taiyo,Forge Defenders,Dwarf Haven,Lunar,,85.10,833,52,16.02,0.576,0.731,38,14,17,20916,12220,8696,49,56,58,162,0.302,393.66,229.99,163.67,0.92,1.05,1.09,3.05,402.23,235.00,167.23,0.94,1.08,1.12,3.12,156,84,2.94,1.58,3.00,1.62,340,6.40,6.54,0.25
Elite,RSC004634,gob,Thrashers,The Pit,Solar,,84.21,58,4,14.50,0.755,1.000,4,0,2,1464,990,474,5,2,5,14,0.357,395.73,267.60,128.13,1.35,0.54,1.35,3.78,366.00,247.50,118.50,1.25,0.50,1.25,3.50,12,4,3.24,1.08,3.00,1.00,20,5.41,5.00,0.20
Elite,RSC008128,ThruStyler,Ghastly Goombahs,The Syndicate,Lunar,,81.59,59,4,14.75,0.409,0.500,2,2,2,1500,940,560,4,2,6,14,0.286,398.59,249.78,148.81,1.06,0.53,1.59,3.72,375.00,235.00,140.00,1.00,0.50,1.50,3.50,7,10,1.86,2.66,1.75,2.50,33,8.77,8.25,0.30
Elite,RSC008539,Shune.,Sloths,The Jungle,Solar,,80.54,926,60,15.43,0.502,0.483,29,31,14,24121,12710,11411,46,49,79,171,0.269,408.39,215.19,193.20,0.78,0.83,1.34,2.90,402.02,211.83,190.18,0.77,0.82,1.32,2.85,153,150,2.59,2.54,2.55,2.50,414,7.01,6.90,0.36
Elite,RSC003794,Kut0.o,"Reapers
Immortals","Mythical
World Warriors","Solar
Lunar","
",78.97,515,32,16.09,0.479,0.438,14,18,8,13673,8030,5643,38,18,47,98,0.388,416.24,244.45,171.79,1.16,0.55,1.43,2.98,427.28,250.94,176.34,1.19,0.56,1.47,3.06,80,92,2.44,2.80,2.50,2.88,273,8.31,8.53,0.34
Elite,RSC000666,AEB311,Despair,The Shadows,Lunar,,77.11,945,64,14.77,0.508,0.453,29,35,15,23259,13100,10159,55,41,71,200,0.275,385.87,217.33,168.54,0.91,0.68,1.18,3.32,363.42,204.69,158.73,0.86,0.64,1.11,3.13,142,133,2.36,2.21,2.22,2.08,441,7.32,6.89,0.30
Elite,RSC006459,Daylon,"Dragon
Hellhounds","Mythspire
Pawverse","Solar
Solar","
",77.10,128,8,16.00,0.618,0.750,6,2,3,3283,1990,1293,8,6,13,24,0.333,402.11,243.74,158.37,0.98,0.73,1.59,2.94,410.38,248.75,161.63,1.00,0.75,1.63,3.00,26,15,3.18,1.84,3.25,1.88,58,7.10,7.25,0.26
Elite,RSC005469,Axlos (Goofy and Silly),"Despair
Imperatores","The Shadows
The Sovereign","Lunar
Solar","
",76.97,72,5,14.40,0.558,0.600,3,2,1,1821,1090,731,4,6,6,9,0.444,396.52,237.35,159.17,0.87,1.31,1.31,1.96,364.20,218.00,146.20,0.80,1.20,1.20,1.80,15,12,3.27,2.61,3.00,2.40,32,6.97,6.40,0.38
Elite,RSC005595,Maisie,Menthol,Minty Fresh,Solar,,75.82,184,12,15.33,0.570,0.750,9,3,5,4492,2560,1932,6,14,19,31,0.194,382.74,218.13,164.62,0.51,1.19,1.62,2.64,374.33,213.33,161.00,0.50,1.17,1.58,2.58,28,19,2.39,1.62,2.33,1.58,93,7.92,7.75,0.20
Elite,RSC008446,Rose_Havoc97,Hellhounds,Pawverse,Solar,,74.79,783,52,15.06,0.561,0.635,33,19,11,19153,11720,7433,63,27,49,162,0.389,383.50,234.67,148.83,1.26,0.54,0.98,3.24,368.33,225.38,142.94,1.21,0.52,0.94,3.12,152,94,3.04,1.88,2.92,1.81,368,7.37,7.08,0.26
Elite,RSC006972,Galaxiezz.,Great Whites,Shark Attack,Lunar,,74.19,941,60,15.68,0.489,0.433,26,34,15,23553,13620,9933,49,43,95,182,0.269,392.41,226.92,165.49,0.82,0.72,1.58,3.03,392.55,227.00,165.55,0.82,0.72,1.58,3.03,137,150,2.28,2.50,2.28,2.50,476,7.93,7.93,0.32
Elite,RSC002862,Doodle!,"Menthol
Imperatores
Reapers","Minty Fresh
The Sovereign
Mythical","Solar
Solar
Solar","

",74.04,261,15,17.40,0.522,0.667,10,5,5,6116,3650,2466,14,16,19,50,0.280,367.38,219.25,148.13,0.84,0.96,1.14,3.00,407.73,243.33,164.40,0.93,1.07,1.27,3.33,43,38,2.58,2.28,2.87,2.53,116,6.97,7.73,0.33
Elite,RSC006982,SmithRL.,"Immortals
Reapers","World Warriors
Mythical","Lunar
Solar","
",73.94,844,54,15.63,0.522,0.574,31,23,10,22717,12560,10157,50,30,93,141,0.355,421.98,233.31,188.67,0.93,0.56,1.73,2.62,420.69,232.59,188.09,0.93,0.56,1.72,2.61,131,109,2.43,2.02,2.43,2.02,422,7.84,7.81,0.26
Elite,RSC007301,DeathFletch,Pixel Picassos,Art Club,Lunar,,72.13,909,59,15.41,0.537,0.593,35,24,10,23308,12850,10458,57,31,79,165,0.345,402.00,221.63,180.37,0.98,0.53,1.36,2.85,395.05,217.80,177.25,0.97,0.53,1.34,2.80,155,114,2.67,1.97,2.63,1.93,401,6.92,6.80,0.28
Elite,RSC008132,paz,"Swordsmen
Menthol
Immortals","Grand Fleet
Minty Fresh
World Warriors","Solar
Solar
Lunar","

",70.74,271,19,14.26,0.448,0.316,6,13,2,7130,4060,3070,13,13,34,41,0.317,412.48,234.88,177.61,0.75,0.75,1.97,2.37,375.26,213.68,161.58,0.68,0.68,1.79,2.16,36,49,2.08,2.83,1.89,2.58,149,8.62,7.84,0.33
Elite,RSC007709,Killua wya,Hellhounds,Pawverse,Solar,,70.51,926,60,15.43,0.566,0.717,43,17,9,23546,13680,9866,50,53,94,133,0.376,398.65,231.61,167.04,0.85,0.90,1.59,2.25,392.43,228.00,164.43,0.83,0.88,1.57,2.22,180,104,3.05,1.76,3.00,1.73,432,7.31,7.20,0.24
Elite,RSC005374,A Yapping Panda,Orochi,The Shrine,Solar,,70.22,973,64,15.20,0.520,0.625,40,24,11,23683,13880,9803,56,47,84,173,0.324,381.60,223.65,157.95,0.90,0.76,1.35,2.79,370.05,216.88,153.17,0.88,0.73,1.31,2.70,162,137,2.61,2.21,2.53,2.14,435,7.01,6.80,0.31
Elite,RSC007470,Fused Gavin,Dragon,Mythspire,Solar,,70.17,804,52,15.46,0.507,0.481,25,27,12,21021,11650,9371,40,33,94,130,0.308,409.91,227.17,182.73,0.78,0.64,1.83,2.53,404.25,224.04,180.21,0.77,0.63,1.81,2.50,128,121,2.50,2.36,2.46,2.33,414,8.07,7.96,0.29
Elite,RSC008601,Velocheerio,Demons,The Monster Mash,Lunar,,69.52,817,51,16.02,0.482,0.392,20,31,8,20246,11000,9246,45,31,69,150,0.300,388.51,211.08,177.43,0.86,0.59,1.32,2.88,396.98,215.69,181.29,0.88,0.61,1.35,2.94,113,130,2.17,2.49,2.22,2.55,425,8.16,8.33,0.31
Elite,RSC012897,Meloaw,"Great Whites
Forge Defenders","Shark Attack
Dwarf Haven","Lunar
Lunar","
",69.23,864,54,16.00,0.551,0.648,35,19,18,22242,12660,9582,57,23,85,156,0.365,403.60,229.72,173.87,1.03,0.42,1.54,2.83,411.89,234.44,177.44,1.06,0.43,1.57,2.89,142,93,2.58,1.69,2.63,1.72,380,6.90,7.04,0.24
Elite,RSC003143,Dank._.,Fire,The Elements,Solar,,69.13,945,59,16.02,0.515,0.508,30,29,11,24563,13740,10823,45,41,114,149,0.302,407.51,227.95,179.56,0.75,0.68,1.89,2.47,416.32,232.88,183.44,0.76,0.69,1.93,2.53,140,123,2.32,2.04,2.37,2.08,494,8.20,8.37,0.25
Elite,RSC012881,Minty Moonifer,Orochi,The Shrine,Solar,,69.06,973,64,15.20,0.520,0.625,40,24,17,22562,12150,10412,52,45,56,190,0.274,363.54,195.77,167.77,0.84,0.73,0.90,3.06,352.53,189.84,162.69,0.81,0.70,0.88,2.97,162,137,2.61,2.21,2.53,2.14,435,7.01,6.80,0.31
Elite,RSC012933,fork (no knife),"Immortals
Great Whites
Demons","World Warriors
Shark Attack
The Monster Mash","Lunar
Lunar
Lunar","

",68.91,227,15,15.13,0.519,0.533,8,7,1,5592,3040,2552,7,15,25,34,0.206,386.21,209.96,176.25,0.48,1.04,1.73,2.35,372.80,202.67,170.13,0.47,1.00,1.67,2.27,40,36,2.76,2.49,2.67,2.40,109,7.53,7.27,0.33
Elite,RSC008363,Jarrtsu,Krakens,Tyrants of the Sea,Lunar,,68.18,956,64,14.94,0.548,0.656,42,22,11,21973,12680,9293,46,63,67,158,0.291,360.34,207.94,152.40,0.75,1.03,1.10,2.59,343.33,198.13,145.20,0.72,0.98,1.05,2.47,176,117,2.89,1.92,2.75,1.83,403,6.61,6.30,0.29
Elite,RSC001986,Colinn,Teddy Bears,The Bear Den,Solar,,67.85,871,54,16.13,0.521,0.611,33,21,7,21000,12740,8260,55,31,80,169,0.325,378.00,229.32,148.68,0.99,0.56,1.44,3.04,388.89,235.93,152.96,1.02,0.57,1.48,3.13,147,124,2.65,2.23,2.72,2.30,430,7.74,7.96,0.29
Elite,RSC006484,AhmedSa-,Dragon,Mythspire,Solar,,67.09,894,56,15.96,0.522,0.589,33,23,14,21610,13140,8470,67,27,68,169,0.396,378.97,230.43,148.54,1.17,0.47,1.19,2.96,385.89,234.64,151.25,1.20,0.48,1.21,3.02,149,125,2.61,2.19,2.66,2.23,431,7.56,7.70,0.29
Elite,RSC004165,Absolutely TOR,Gelato,Fifty-Fifty Pizzeria,Lunar,,65.46,130,7,18.57,0.587,0.571,4,3,2,3550,2200,1350,10,2,18,20,0.500,428.13,265.32,162.81,1.21,0.24,2.17,2.41,507.14,314.29,192.86,1.43,0.29,2.57,2.86,17,11,2.05,1.33,2.43,1.57,70,8.44,10.00,0.16
Elite,RSC006273,chawes.,Raptors,Mach Velocity,Solar,,65.38,1011,61,16.57,0.485,0.508,31,30,14,24839,14490,10349,58,38,101,174,0.333,385.18,224.70,160.48,0.90,0.59,1.57,2.70,407.20,237.54,169.66,0.95,0.62,1.66,2.85,149,169,2.31,2.62,2.44,2.77,537,8.33,8.80,0.31
Elite,RSC005508,Lil Windex,Pixel Picassos,Art Club,Lunar,,65.21,814,52,15.65,0.527,0.615,32,20,16,19271,10680,8591,53,21,54,163,0.325,371.16,205.70,165.46,1.02,0.40,1.04,3.14,370.60,205.38,165.21,1.02,0.40,1.04,3.13,134,108,2.58,2.08,2.58,2.08,356,6.86,6.85,0.30
