Tier,RSC ID,Player Name,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
Prospect,,Kli,Spartans,The Sovereign,Lunar,32.4,44,3,0.144,0.0,0,3,835,360,475,2,1,1,6,33.3%,253.7,109.4,144.3,0.61,0.3,0.3,1.82,278.3,120.0,158.3,0.67,0.33,0.33,2.0,3,10,0.91,3.04,1.0,3.33
Prospect,RSC001724,Sweetnlow120,Wintergreen,Minty Fresh,Lunar,32.0,84,6,0.442,0.5,3,3,1652,930,722,4,2,7,8,50.0%,262.9,148.0,114.9,0.64,0.32,1.11,1.27,275.3,155.0,120.3,0.67,0.33,1.17,1.33,12,14,1.91,2.23,2.0,2.33
Prospect,RSC000770,Globaldejavu,Uruks,Middle Earth,Lunar,31.6,75,5,0.127,0.0,0,5,1293,620,673,1,4,5,7,14.3%,230.5,110.5,120.0,0.18,0.71,0.89,1.25,258.6,124.0,134.6,0.2,0.8,1.0,1.4,7,23,1.25,4.1,1.4,4.6
Prospect,,Xxfazepythrlxx.Ttv.Tiktok[Live],Firecrackers,Fallout Shelter,Solar,31.4,94,7,0.435,0.286,2,5,1793,890,903,4,3,5,9,44.4%,255.0,126.6,128.4,0.57,0.43,0.71,1.28,256.1,127.1,129.0,0.57,0.43,0.71,1.29,17,20,2.42,2.84,2.43,2.86
Prospect,,Feel,Punch-Outs,8-Bit Brigade,Lunar,30.5,105,7,0.525,0.429,3,4,1866,1030,836,4,3,7,13,30.8%,237.6,131.1,106.4,0.51,0.38,0.89,1.66,266.6,147.1,119.4,0.57,0.43,1.0,1.86,15,14,1.91,1.78,2.14,2.0
Prospect,,Lolomcfro,Supernova,The Cosmos,Lunar,29.9,52,5,0.549,0.4,2,3,984,350,634,1,1,3,5,20.0%,253.0,90.0,163.0,0.26,0.26,0.77,1.29,196.8,70.0,126.8,0.2,0.2,0.6,1.0,8,7,2.06,1.8,1.6,1.4
Prospect,,Crypt1Cgames,Kappas,Meme Machine,Solar,29.8,50,4,0.282,0.5,2,2,971,470,501,3,0,2,7,42.9%,259.6,125.7,134.0,0.8,0.0,0.53,1.87,242.8,117.5,125.3,0.75,0.0,0.5,1.75,6,11,1.6,2.94,1.5,2.75
Prospect,RSC001900,Me,Pioneer,Mission Control,Lunar,29.5,40,3,0.553,0.667,2,1,646,420,226,2,1,2,7,28.6%,215.9,140.4,75.5,0.67,0.33,0.67,2.34,215.3,140.0,75.3,0.67,0.33,0.67,2.33,8,7,2.67,2.34,2.67,2.33
Prospect,RSC001900,Me,Pioneer,Mission Control,Lunar,29.5,40,3,0.553,0.667,2,1,646,420,226,2,1,2,7,28.6%,215.9,140.4,75.5,0.67,0.33,0.67,2.34,215.3,140.0,75.3,0.67,0.33,0.67,2.33,8,7,2.67,2.34,2.67,2.33
Prospect,,Steeze,Cucumbers,The Garden,Lunar,28.9,82,7,0.379,0.286,2,5,1376,630,746,2,4,3,8,25.0%,224.3,102.7,121.6,0.33,0.65,0.49,1.3,196.6,90.0,106.6,0.29,0.57,0.43,1.14,14,19,2.28,3.1,2.0,2.71
Prospect,,Flash,Mambas,The Serpents,Solar,27.0,38,3,0.5,0.333,1,2,642,340,302,1,1,3,4,25.0%,225.9,119.6,106.3,0.35,0.35,1.06,1.41,214.0,113.3,100.7,0.33,0.33,1.0,1.33,7,7,2.46,2.46,2.33,2.33
Prospect,,Gidderrrs,Nebelungs,The Cat Cafe,Solar,21.1,26,2,0.5,0.5,1,1,314,140,174,0,1,1,4,0.0%,161.5,72.0,89.5,0.0,0.51,0.51,2.06,157.0,70.0,87.0,0.0,0.5,0.5,2.0,5,5,2.57,2.57,2.5,2.5
Prospect,,Heiz.,Templars,The Order,Lunar,20.8,94,6,0.276,0.333,2,4,1335,670,665,2,2,5,12,16.7%,189.9,95.3,94.6,0.28,0.28,0.71,1.71,222.5,111.7,110.8,0.33,0.33,0.83,2.0,10,19,1.42,2.7,1.67,3.17
Prospect,,Cptnfoxx,Soul,The Elements,Lunar,20.5,38,3,0.229,0.0,0,3,494,260,234,1,1,1,6,16.7%,173.8,91.5,82.3,0.35,0.35,0.35,2.11,164.7,86.7,78.0,0.33,0.33,0.33,2.0,3,7,1.06,2.46,1.0,2.33
Prospect,RSC000771,Dirtdawg12,Breadsticks,Fifty-Fifty Pizzeria,Solar,18.3,100,8,0.235,0.0,0,8,1422,610,812,1,4,5,6,16.7%,190.1,81.6,108.6,0.13,0.53,0.67,0.8,177.8,76.3,101.5,0.13,0.5,0.63,0.75,16,32,2.14,4.28,2.0,4.0
Prospect,RSC000726,Way2Luckee,Spartans,The Sovereign,Lunar,18.2,91,6,0.362,0.333,2,4,1227,610,617,2,2,4,11,18.2%,180.3,89.6,90.6,0.29,0.29,0.59,1.62,204.5,101.7,102.8,0.33,0.33,0.67,1.83,14,20,2.06,2.94,2.33,3.33
Prospect,,Grumpusdad,Uruks,Middle Earth,Lunar,16.5,97,6,0.304,0.167,1,5,1398,760,638,3,0,7,11,27.3%,192.7,104.7,87.9,0.41,0.0,0.96,1.52,233.0,126.7,106.3,0.5,0.0,1.17,1.83,13,22,1.79,3.03,2.17,3.67
Prospect,RSC000315,Maxox,Punch-Outs,8-Bit Brigade,Lunar,15.3,41,3,0.442,0.333,1,2,616,330,286,1,0,4,3,33.3%,200.9,107.6,93.3,0.33,0.0,1.3,0.98,205.3,110.0,95.3,0.33,0.0,1.33,1.0,6,7,1.96,2.28,2.0,2.33
Prospect,RSC001951,Bitpost,Gallimimus,Dino Park,Solar,7.2,16,1,0.821,1.0,1,0,160,70,90,0,0,1,2,0.0%,133.7,58.5,75.2,0.0,0.0,0.84,1.67,160.0,70.0,90.0,0.0,0.0,1.0,2.0,5,2,4.18,1.67,5.0,2.0
Premier,RSC000471,Speedyy,Hurricanes,Storm,Solar,84.8,47,2,0.678,1.0,2,0,1424,950,474,4,2,6,15,26.7%,543.2,362.4,180.8,1.53,0.76,2.29,5.72,712.0,475.0,237.0,2.0,1.0,3.0,7.5,8,5,3.05,1.91,4.0,2.5
Premier,RSC000549,Bits,Aces,House of Cards,Lunar,74.7,131,7,0.452,0.429,3,4,3906,2080,1826,9,3,14,33,27.3%,534.6,284.7,249.9,1.23,0.41,1.92,4.52,558.0,297.1,260.9,1.29,0.43,2.0,4.71,15,17,2.05,2.33,2.14,2.43
Premier,,Dyp,Orochii,πολύ κεφάλη,Lunar,72.8,121,8,0.736,0.625,5,3,3281,2200,1081,13,6,6,30,43.3%,486.1,326.0,160.2,1.93,0.89,0.89,4.45,410.1,275.0,135.1,1.63,0.75,0.75,3.75,29,16,4.3,2.37,3.63,2.0
Premier,RSC000116,Etchedtree,Orochii,πολύ κεφάλη,Lunar,71.8,121,8,0.736,0.625,5,3,3312,2090,1222,8,13,9,19,42.1%,490.7,309.7,181.1,1.19,1.93,1.33,2.82,414.0,261.3,152.8,1.0,1.63,1.13,2.38,29,16,4.3,2.37,3.63,2.0
Premier,,Ewik,Balrogs,Middle Earth,Lunar,65.6,71,4,0.814,1.0,4,0,1766,1170,596,7,3,3,17,41.2%,445.9,295.4,150.5,1.77,0.76,0.76,4.29,441.5,292.5,149.0,1.75,0.75,0.75,4.25,15,6,3.79,1.52,3.75,1.5
Premier,RSC001232,Darkness,Hurricanes,Storm,Solar,65.4,149,7,0.611,0.571,4,3,3182,2140,1042,8,14,5,39,20.5%,382.9,257.5,125.4,0.96,1.68,0.6,4.69,454.6,305.7,148.9,1.14,2.0,0.71,5.57,30,23,3.61,2.77,4.29,3.29
Premier,RSC000252,Cearu,Demon-Os,Spooky Breakfast Gang,Solar,65.0,146,8,0.789,0.875,7,1,3567,2210,1357,7,11,13,31,22.6%,438.0,271.4,166.6,0.86,1.35,1.6,3.81,445.9,276.3,169.6,0.88,1.38,1.63,3.88,24,10,2.95,1.23,3.0,1.25
Premier,RSC000728,Gatman,Demon-Os,Spooky Breakfast Gang,Solar,64.7,146,8,0.789,0.875,7,1,3835,2060,1775,11,5,8,31,35.5%,470.9,253.0,218.0,1.35,0.61,0.98,3.81,479.4,257.5,221.9,1.38,0.63,1.0,3.88,24,10,2.95,1.23,3.0,1.25
Premier,,Brody,Avalanche,Polar Vortex,Lunar,64.5,114,8,0.567,0.75,6,2,3091,1820,1271,8,4,12,22,36.4%,486.1,286.2,199.9,1.26,0.63,1.89,3.46,386.4,227.5,158.9,1.0,0.5,1.5,2.75,20,17,3.15,2.67,2.5,2.13
Premier,RSC000439,Tide,Balrogs,Middle Earth,Lunar,61.0,138,8,0.717,0.75,6,2,3436,2020,1416,6,7,16,27,22.2%,446.4,262.4,184.0,0.78,0.91,2.08,3.51,429.5,252.5,177.0,0.75,0.88,2.0,3.38,22,12,2.86,1.56,2.75,1.5
Premier,RSC000415,Cierex,Orochii,πολύ κεφάλη,Lunar,60.7,78,5,0.5,0.4,2,3,1940,1210,730,5,3,8,16,31.3%,445.9,278.1,167.8,1.15,0.69,1.84,3.68,388.0,242.0,146.0,1.0,0.6,1.6,3.2,13,13,2.99,2.99,2.6,2.6
Premier,,Vision,Balrogs,Middle Earth,Lunar,59.6,67,4,0.555,0.5,2,2,1926,1130,796,3,2,13,8,37.5%,515.4,302.4,213.0,0.8,0.54,3.48,2.14,481.5,282.5,199.0,0.75,0.5,3.25,2.0,7,6,1.87,1.61,1.75,1.5
Premier,RSC001605,Reeves,Garbage Trucks,Waste Management,Solar,58.9,103,5,0.535,0.6,3,2,2570,1330,1240,3,2,14,23,13.0%,447.3,231.5,215.8,0.52,0.35,2.44,4.0,514.0,266.0,248.0,0.6,0.4,2.8,4.6,11,10,1.91,1.74,2.2,2.0
Premier,,Sharkie,Avalanche,Polar Vortex,Lunar,58.3,114,8,0.567,0.75,6,2,2744,1570,1174,7,8,6,17,41.2%,431.5,246.9,184.6,1.1,1.26,0.94,2.67,343.0,196.3,146.8,0.88,1.0,0.75,2.13,20,17,3.15,2.67,2.5,2.13
Premier,,Henry,Metal,The Elements,Lunar,55.8,115,7,0.406,0.286,2,5,2750,1420,1330,7,3,7,22,31.8%,428.7,221.4,207.3,1.09,0.47,1.09,3.43,392.9,202.9,190.0,1.0,0.43,1.0,3.14,15,19,2.34,2.96,2.14,2.71
Premier,RSC000070,Neb♡,Balrogs,Middle Earth,Lunar,54.1,138,8,0.717,0.75,6,2,3193,1540,1653,6,9,6,19,31.6%,414.8,200.1,214.8,0.78,1.17,0.78,2.47,399.1,192.5,206.6,0.75,1.13,0.75,2.38,22,12,2.86,1.56,2.75,1.5
Premier,RSC001403,Justify,Garbage Trucks,Waste Management,Solar,53.7,169,8,0.398,0.5,4,4,4019,2190,1829,9,5,15,29,31.0%,426.4,232.3,194.0,0.95,0.53,1.59,3.08,502.4,273.8,228.6,1.13,0.63,1.88,3.63,20,26,2.12,2.76,2.5,3.25
Premier,RSC001243,Destin,Nukes,Fallout Shelter,Solar,53.0,57,4,0.36,0.25,1,3,1386,700,686,2,1,7,10,20.0%,435.9,220.2,215.8,0.63,0.31,2.2,3.15,346.5,175.0,171.5,0.5,0.25,1.75,2.5,7,10,2.2,3.15,1.75,2.5
Premier,RSC000820,Rascel,Gauntlets,8-Bit Brigade,Lunar,52.6,58,4,0.138,0.25,1,3,1326,690,636,2,3,5,9,22.2%,409.9,213.3,196.6,0.62,0.93,1.55,2.78,331.5,172.5,159.0,0.5,0.75,1.25,2.25,6,17,1.85,5.25,1.5,4.25
Premier,,(>'-')>Darkfox,The Avengers,The Comic Crusaders,Solar,52.2,84,4,0.5,0.5,2,2,2058,1090,968,4,1,10,14,28.6%,439.3,232.6,206.6,0.85,0.21,2.13,2.99,514.5,272.5,242.0,1.0,0.25,2.5,3.5,6,6,1.28,1.28,1.5,1.5
Premier,RSC000092,Robo,Aces,House of Cards,Lunar,50.9,119,6,0.5,0.5,3,3,2405,1270,1135,5,4,6,27,18.5%,362.3,191.3,171.0,0.75,0.6,0.9,4.07,400.8,211.7,189.2,0.83,0.67,1.0,4.5,15,15,2.26,2.26,2.5,2.5
Premier,RSC000329,Melted,Orochii,πολύ κεφάλη,Lunar,50.8,43,3,0.954,1.0,3,0,908,560,348,3,3,1,6,50.0%,378.6,233.5,145.1,1.25,1.25,0.42,2.5,302.7,186.7,116.0,1.0,1.0,0.33,2.0,16,3,6.67,1.25,5.33,1.0
Premier,RSC001952,Upper,Avalanche,Polar Vortex,Lunar,48.3,114,8,0.567,0.75,6,2,2607,1400,1207,5,4,11,15,33.3%,410.0,220.2,189.8,0.79,0.63,1.73,2.36,325.9,175.0,150.9,0.63,0.5,1.38,1.88,20,17,3.15,2.67,2.5,2.13
Premier,,Twst,Nukes,Fallout Shelter,Solar,48.1,57,4,0.36,0.25,1,3,1332,730,602,3,1,6,8,37.5%,419.0,229.6,189.4,0.94,0.31,1.89,2.52,333.0,182.5,150.5,0.75,0.25,1.5,2.0,7,10,2.2,3.15,1.75,2.5
Premier,RSC000396,Zeke,Hurricanes,Storm,Solar,47.3,149,7,0.611,0.571,4,3,3170,2220,950,14,5,7,22,63.6%,381.4,267.1,114.3,1.68,0.6,0.84,2.65,452.9,317.1,135.7,2.0,0.71,1.0,3.14,30,23,3.61,2.77,4.29,3.29
Premier,RSC000678,Volts,Metal,The Elements,Lunar,47.3,115,7,0.406,0.286,2,5,2441,1320,1121,5,5,8,17,29.4%,380.6,205.8,174.8,0.78,0.78,1.25,2.65,348.7,188.6,160.1,0.71,0.71,1.14,2.43,15,19,2.34,2.96,2.14,2.71
Premier,RSC000384,Southpaw,Demon-Os,Spooky Breakfast Gang,Solar,46.4,146,8,0.789,0.875,7,1,2965,1760,1205,6,5,13,26,23.1%,364.1,216.1,148.0,0.74,0.61,1.6,3.19,370.6,220.0,150.6,0.75,0.63,1.63,3.25,24,10,2.95,1.23,3.0,1.25
Premier,RSC001691,Solize,The Avengers,The Comic Crusaders,Solar,45.0,16,1,0.0,0.0,0,1,349,130,219,0,0,2,3,0.0%,391.1,145.7,245.4,0.0,0.0,2.24,3.36,349.0,130.0,219.0,0.0,0.0,2.0,3.0,0,1,0.0,1.12,0.0,1.0
Premier,RSC000377,Deluxe,Metal,The Elements,Lunar,45.0,91,5,0.468,0.4,2,3,1716,840,876,2,6,4,14,14.3%,338.1,165.5,172.6,0.39,1.18,0.79,2.76,343.2,168.0,175.2,0.4,1.2,0.8,2.8,12,13,2.36,2.56,2.4,2.6
Premier,RSC000020,Frostiger,Metal,The Elements,Lunar,44.8,24,2,0.232,0.0,0,2,502,180,322,1,1,0,3,33.3%,375.0,134.5,240.5,0.75,0.75,0.0,2.24,251.0,90.0,161.0,0.5,0.5,0.0,1.5,3,6,2.24,4.48,1.5,3.0
Premier,RSC000931,Danger,Nukes,Fallout Shelter,Solar,42.4,57,4,0.36,0.25,1,3,1238,590,648,2,3,4,4,50.0%,389.4,185.6,203.8,0.63,0.94,1.26,1.26,309.5,147.5,162.0,0.5,0.75,1.0,1.0,7,10,2.2,3.15,1.75,2.5
Premier,RSC000902,Lmc,Wheelchairs,The Quad Dynasty,Solar,41.3,106,5,0.295,0.2,1,4,2050,1120,930,2,0,14,22,9.1%,346.7,189.4,157.3,0.34,0.0,2.37,3.72,410.0,224.0,186.0,0.4,0.0,2.8,4.4,9,16,1.52,2.71,1.8,3.2
Premier,,Sky.,Garbage Trucks,Waste Management,Solar,38.9,169,8,0.398,0.5,4,4,3167,1790,1377,7,5,12,24,29.2%,336.0,189.9,146.1,0.74,0.53,1.27,2.55,395.9,223.8,172.1,0.88,0.63,1.5,3.0,20,26,2.12,2.76,2.5,3.25
Premier,RSC000952,Bun,Wheelchairs,The Quad Dynasty,Solar,38.7,137,6,0.299,0.167,1,5,2553,1370,1183,4,6,10,17,23.5%,334.1,179.3,154.8,0.52,0.79,1.31,2.22,425.5,228.3,197.2,0.67,1.0,1.67,2.83,12,21,1.57,2.75,2.0,3.5
Premier,RSC001079,Wrevor,The Avengers,The Comic Crusaders,Solar,38.5,84,4,0.5,0.5,2,2,1583,870,713,0,3,12,12,0.0%,337.9,185.7,152.2,0.0,0.64,2.56,2.56,395.8,217.5,178.3,0.0,0.75,3.0,3.0,6,6,1.28,1.28,1.5,1.5
Premier,RSC001317,Grubbsyy,Gauntlets,8-Bit Brigade,Lunar,37.1,129,8,0.161,0.125,1,7,2626,1380,1246,6,2,11,13,46.2%,365.0,191.8,173.2,0.83,0.28,1.53,1.81,328.3,172.5,155.8,0.75,0.25,1.38,1.63,12,32,1.67,4.45,1.5,4.0
Premier,RSC000483,Canadiyan.,Wheelchairs,The Quad Dynasty,Solar,36.2,135,6,0.29,0.167,1,5,2625,1600,1025,5,3,16,15,33.3%,348.6,212.5,136.1,0.66,0.4,2.12,1.99,437.5,266.7,170.8,0.83,0.5,2.67,2.5,11,20,1.46,2.66,1.83,3.33
Premier,RSC000336,Bismarck,Hurricanes,Storm,Solar,36.1,102,5,0.587,0.4,2,3,1836,1120,716,4,4,8,12,33.3%,322.7,196.9,125.9,0.7,0.7,1.41,2.11,367.2,224.0,143.2,0.8,0.8,1.6,2.4,22,18,3.87,3.16,4.4,3.6
Premier,RSC001573,Plantingcargo85,Gauntlets,8-Bit Brigade,Lunar,34.5,43,2,0.37,0.0,0,2,799,450,349,1,1,5,5,20.0%,333.1,187.6,145.5,0.42,0.42,2.08,2.08,399.5,225.0,174.5,0.5,0.5,2.5,2.5,5,7,2.08,2.92,2.5,3.5
Premier,RSC000242,Dead Medic,Gauntlets,8-Bit Brigade,Lunar,29.3,129,8,0.161,0.125,1,7,2106,960,1146,3,2,8,16,18.8%,292.7,133.4,159.3,0.42,0.28,1.11,2.22,263.3,120.0,143.3,0.38,0.25,1.0,2.0,12,32,1.67,4.45,1.5,4.0
Premier,RSC002015,Benji,Garbage Trucks,Waste Management,Solar,27.6,66,3,0.27,0.333,1,2,942,680,262,1,3,7,8,12.5%,255.9,184.7,71.2,0.27,0.81,1.9,2.17,314.0,226.7,87.3,0.33,1.0,2.33,2.67,9,16,2.44,4.35,3.0,5.33
Premier,RSC000622,Lucid,Gauntlets,8-Bit Brigade,Lunar,27.1,28,2,0.031,0.0,0,2,484,180,304,0,0,3,3,0.0%,309.9,115.3,194.7,0.0,0.0,1.92,1.92,242.0,90.0,152.0,0.0,0.0,1.5,1.5,1,8,0.64,5.12,0.5,4.0
Premier,RSC000622,Lucid,Gauntlets,8-Bit Brigade,Lunar,27.1,28,2,0.031,0.0,0,2,484,180,304,0,0,3,3,0.0%,309.9,115.3,194.7,0.0,0.0,1.92,1.92,242.0,90.0,152.0,0.0,0.0,1.5,1.5,1,8,0.64,5.12,0.5,4.0
Premier,RSC000129,Seb,Aces,House of Cards,Lunar,25.0,131,7,0.452,0.429,3,4,1937,640,1297,1,3,5,14,7.1%,265.1,87.6,177.5,0.14,0.41,0.68,1.92,276.7,91.4,185.3,0.14,0.43,0.71,2.0,15,17,2.05,2.33,2.14,2.43
Premier,RSC000072,Jarl,Aces,House of Cards,Lunar,23.3,12,1,0.0,0.0,0,1,156,20,136,0,0,0,2,0.0%,233.1,29.9,203.2,0.0,0.0,0.0,2.99,156.0,20.0,136.0,0.0,0.0,0.0,2.0,0,2,0.0,2.99,0.0,2.0
Premier,RSC001587,Puffy6,Wheelchairs,The Quad Dynasty,Solar,18.1,81,4,0.12,0.0,0,4,1061,440,621,1,0,5,9,11.1%,234.8,97.4,137.5,0.22,0.0,1.11,1.99,265.3,110.0,155.3,0.25,0.0,1.25,2.25,4,15,0.89,3.32,1.0,3.75
Premier,RSC000588,Cash,The Avengers,The Comic Crusaders,Solar,13.1,68,3,0.562,0.667,2,1,825,350,475,2,0,2,5,40.0%,217.5,92.3,125.2,0.53,0.0,0.53,1.32,275.0,116.7,158.3,0.67,0.0,0.67,1.67,6,5,1.58,1.32,2.0,1.67
Minor,RSC000184,Admiral Peanut,Banelings,The Swarm,Solar,95.7,45,4,0.727,0.75,3,1,1699,1010,689,6,2,4,11,54.5%,535.1,318.1,217.0,1.89,0.63,1.26,3.46,424.8,252.5,172.3,1.5,0.5,1.0,2.75,11,6,3.46,1.89,2.75,1.5
Minor,,Bovi,Excitebikers,8-Bit Brigade,Lunar,87.3,91,6,0.762,0.667,4,2,2914,1820,1094,9,8,6,22,40.9%,453.9,283.5,170.4,1.4,1.25,0.93,3.43,485.7,303.3,182.3,1.5,1.33,1.0,3.67,21,10,3.27,1.56,3.5,1.67
Minor,RSC000547,Ridethefire,Banelings,The Swarm,Solar,81.6,50,4,0.705,0.75,3,1,1400,830,570,2,5,5,13,15.4%,396.9,235.3,161.6,0.57,1.42,1.42,3.69,350.0,207.5,142.5,0.5,1.25,1.25,3.25,9,5,2.55,1.42,2.25,1.25
Minor,RSC000857,Bringusdingus,Ospreys,Birds of Prey,Solar,80.1,24,2,0.73,1.0,2,0,811,600,211,3,1,4,5,60.0%,478.9,354.3,124.6,1.77,0.59,2.36,2.95,405.5,300.0,105.5,1.5,0.5,2.0,2.5,4,2,2.36,1.18,2.0,1.0
Minor,RSC000031,Irradiated Seal,Gravity,The Cosmos,Lunar,79.7,97,8,0.709,0.625,5,3,3251,1890,1361,6,6,17,14,42.9%,475.0,276.2,198.9,0.88,0.88,2.48,2.05,406.4,236.3,170.1,0.75,0.75,2.13,1.75,15,8,2.19,1.17,1.88,1.0
Minor,,Latte,Beagles,Puppy Paradise,Solar,78.9,82,7,0.5,0.429,3,4,2427,1510,917,5,8,9,16,31.3%,419.5,261.0,158.5,0.86,1.38,1.56,2.77,346.7,215.7,131.0,0.71,1.14,1.29,2.29,16,16,2.77,2.77,2.29,2.29
Minor,RSC000670,Victa,Bengals,The Cat Cafe,Solar,78.9,82,6,0.642,0.667,4,2,2521,1450,1071,6,4,9,20,30.0%,435.7,250.6,185.1,1.04,0.69,1.56,3.46,420.2,241.7,178.5,1.0,0.67,1.5,3.33,16,11,2.77,1.9,2.67,1.83
Minor,RSC001628,Sadik_Cat,Thin Mints,Minty Fresh,Lunar,75.1,34,3,0.581,0.667,2,1,1032,640,392,4,1,2,9,44.4%,430.2,266.8,163.4,1.67,0.42,0.83,3.75,344.0,213.3,130.7,1.33,0.33,0.67,3.0,5,4,2.08,1.67,1.67,1.33
Minor,RSC001970,Wypipo,Swordfish,The Ocean,Solar,74.1,69,6,0.464,0.5,3,3,2323,1240,1083,4,2,13,9,44.4%,477.2,254.7,222.5,0.82,0.41,2.67,1.85,387.2,206.7,180.5,0.67,0.33,2.17,1.5,10,11,2.05,2.26,1.67,1.83
Minor,RSC001970,Wypipo,Swordfish,The Ocean,Solar,74.1,69,6,0.464,0.5,3,3,2323,1240,1083,4,2,13,9,44.4%,477.2,254.7,222.5,0.82,0.41,2.67,1.85,387.2,206.7,180.5,0.67,0.33,2.17,1.5,10,11,2.05,2.26,1.67,1.83
Minor,RSC000189,Jordton,Excitebikers,8-Bit Brigade,Lunar,73.3,62,4,0.629,0.75,3,1,1794,1080,714,4,4,7,13,30.8%,410.1,246.9,163.2,0.91,0.91,1.6,2.97,448.5,270.0,178.5,1.0,1.0,1.75,3.25,10,7,2.29,1.6,2.5,1.75
Minor,RSC000143,Evan,Thin Mints,Minty Fresh,Lunar,73.3,112,8,0.699,0.75,6,2,3026,1780,1246,5,5,14,33,15.2%,382.9,225.3,157.7,0.63,0.63,1.77,4.18,378.3,222.5,155.8,0.63,0.63,1.75,4.13,21,12,2.66,1.52,2.63,1.5
Minor,RSC000037,Md,Cinnamon Ghost Crunch,Spooky Breakfast Gang,Solar,72.5,43,3,0.6,0.667,2,1,1303,840,463,5,2,3,9,55.6%,429.5,276.9,152.6,1.65,0.66,0.99,2.97,434.3,280.0,154.3,1.67,0.67,1.0,3.0,9,7,2.97,2.31,3.0,2.33
Minor,RSC001427,Komet,Carrots,The Garden,Lunar,72.2,96,8,0.5,0.375,3,5,2702,1440,1262,5,7,8,19,26.3%,398.9,212.6,186.3,0.74,1.03,1.18,2.81,337.8,180.0,157.8,0.63,0.88,1.0,2.38,17,17,2.51,2.51,2.13,2.13
Minor,RSC001934,Bosnia_2003,Dynamite,Fallout Shelter,Solar,72.0,38,3,0.386,0.333,1,2,1148,720,428,3,2,5,7,42.9%,428.2,268.5,159.6,1.12,0.75,1.86,2.61,382.7,240.0,142.7,1.0,0.67,1.67,2.33,6,8,2.24,2.98,2.0,2.67
Minor,,Skøøt,Chicken Parm,Fifty-Fifty Pizzeria,Solar,70.2,75,5,0.5,0.6,3,2,2198,1470,728,3,5,16,12,25.0%,415.4,277.8,137.6,0.57,0.94,3.02,2.27,439.6,294.0,145.6,0.6,1.0,3.2,2.4,11,11,2.08,2.08,2.2,2.2
Minor,RSC000397,Mattt,Trashbags,Waste Management,Solar,70.0,110,8,0.646,0.75,6,2,3205,1830,1375,6,7,14,18,33.3%,413.0,235.8,177.2,0.77,0.9,1.8,2.32,400.6,228.8,171.9,0.75,0.88,1.75,2.25,22,15,2.83,1.93,2.75,1.88
Minor,,Paco,Beagles,Puppy Paradise,Solar,69.3,79,7,0.526,0.429,3,4,2249,1230,1019,7,3,4,18,38.9%,403.5,220.7,182.8,1.26,0.54,0.72,3.23,321.3,175.7,145.6,1.0,0.43,0.57,2.57,16,15,2.87,2.69,2.29,2.14
Minor,RSC000603,Serbs,Cinnamon Ghost Crunch,Spooky Breakfast Gang,Solar,68.1,77,5,0.763,0.8,4,1,2159,1510,649,10,2,4,21,47.6%,397.4,277.9,119.5,1.84,0.37,0.74,3.87,431.8,302.0,129.8,2.0,0.4,0.8,4.2,17,8,3.13,1.47,3.4,1.6
Minor,RSC000740,Huggie Xd,Cinnamon Ghost Crunch,Spooky Breakfast Gang,Solar,67.8,120,8,0.704,0.75,6,2,3491,1930,1561,7,7,14,18,38.9%,412.3,228.0,184.4,0.83,0.83,1.65,2.13,436.4,241.3,195.1,0.88,0.88,1.75,2.25,26,15,3.07,1.77,3.25,1.88
Minor,,My Gf Mad At Me,Jacks,House of Cards,Lunar,67.7,53,4,0.542,0.5,2,2,1526,910,616,5,2,4,11,45.5%,408.1,243.4,164.7,1.34,0.53,1.07,2.94,381.5,227.5,154.0,1.25,0.5,1.0,2.75,10,9,2.67,2.41,2.5,2.25
Minor,RSC001857,Call Me Cl3V3R,Gravity,The Cosmos,Lunar,67.5,87,7,0.767,0.714,5,2,2583,1490,1093,7,1,11,19,36.8%,420.8,242.7,178.1,1.14,0.16,1.79,3.1,369.0,212.9,156.1,1.0,0.14,1.57,2.71,14,6,2.28,0.98,2.0,0.86
Minor,RSC001239,Demonicstriipper,Flailers,The Quad Dynasty,Solar,67.4,120,8,0.461,0.5,4,4,3195,1990,1205,8,6,12,29,27.6%,377.4,235.0,142.3,0.94,0.71,1.42,3.43,399.4,248.8,150.6,1.0,0.75,1.5,3.63,19,21,2.24,2.48,2.38,2.63
Minor,RSC000300,2K,Hammerheads,Shark Attack,Lunar,66.7,100,7,0.524,0.429,3,4,2567,1480,1087,8,4,4,28,28.6%,363.8,209.8,154.1,1.13,0.57,0.57,3.97,366.7,211.4,155.3,1.14,0.57,0.57,4.0,17,16,2.41,2.27,2.43,2.29
Minor,RSC000855,Sauceoninfinity,Taipans,The Serpents,Solar,65.8,105,8,0.436,0.5,4,4,3001,1910,1091,11,1,10,26,42.3%,405.1,257.8,147.3,1.48,0.13,1.35,3.51,375.1,238.8,136.4,1.38,0.13,1.25,3.25,17,20,2.29,2.7,2.13,2.5
