Tier,RSC ID,Player Name,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
Minor,RSC002247,Twitch.Tv/Verdxtv,Fangtooths,The Abyss,Lunar,75.2,840,55,0.515,0.509,28,27,22243,13040,9203,61,31,74,169,36.1%,388.6,227.8,160.8,1.07,0.54,1.29,2.95,404.4,237.1,167.3,1.11,0.56,1.35,3.07,134,129,2.34,2.25,2.44,2.35
Minor,RSC000926,Slmrnchr,Torpedoes,Fallout Shelter,Solar,74.1,684,50,0.533,0.52,26,24,17481,10170,7311,43,30,60,137,31.4%,375.0,218.2,156.9,0.92,0.64,1.29,2.94,349.6,203.4,146.2,0.86,0.6,1.2,2.74,111,102,2.38,2.19,2.22,2.04
Minor,RSC002579,Saltybikini,Silverbacks,The Jungle,Solar,73.7,1029,64,0.687,0.703,45,19,27285,16300,10985,75,41,97,190,39.5%,389.1,232.5,156.7,1.07,0.58,1.38,2.71,426.3,254.7,171.6,1.17,0.64,1.52,2.97,204,123,2.91,1.75,3.19,1.92
Minor,RSC002610,Chiefnageed,Carrots,The Garden,Lunar,72.1,632,42,0.439,0.429,18,24,16390,9100,7290,41,21,52,135,30.4%,380.6,211.3,169.3,0.95,0.49,1.21,3.13,390.2,216.7,173.6,0.98,0.5,1.24,3.21,95,111,2.21,2.58,2.26,2.64
Minor,RSC000185,Robwobwob,"Justice League
Void","The Comic Crusaders
North American Soccar Club",Solar,71.5,819,58,0.503,0.552,32,26,21063,12700,8363,59,28,74,170,34.7%,377.4,227.6,149.8,1.06,0.5,1.33,3.05,363.2,219.0,144.2,1.02,0.48,1.28,2.93,131,130,2.35,2.33,2.26,2.24
Minor,RSC000848,Wittinghalo64,Jokers,House of Cards,Lunar,70.3,704,51,0.536,0.549,28,23,18175,9960,8215,37,32,68,126,29.4%,378.9,207.6,171.2,0.77,0.67,1.42,2.63,356.4,195.3,161.1,0.73,0.63,1.33,2.47,111,101,2.31,2.11,2.18,1.98
Minor,RSC002777,Pm,Justice League,The Comic Crusaders,Lunar,70.0,912,62,0.588,0.613,38,24,23038,13690,9348,65,35,73,179,36.3%,370.7,220.3,150.4,1.05,0.56,1.17,2.88,371.6,220.8,150.8,1.05,0.56,1.18,2.89,154,122,2.48,1.96,2.48,1.97
Minor,RSC000037,Md,Cinnamon Ghost Crunch,Spooky Breakfast Gang,Solar,68.7,745,46,0.654,0.696,32,14,17267,10500,6767,46,36,51,155,29.7%,340.1,206.8,133.3,0.91,0.71,1.0,3.05,375.4,228.3,147.1,1.0,0.78,1.11,3.37,143,95,2.82,1.87,3.11,2.07
Minor,RSC002802,Trikzy,Surge,Electric Mayhem,Lunar,68.1,767,57,0.615,0.667,38,19,19585,10240,9345,44,27,59,154,28.6%,374.7,195.9,178.8,0.84,0.52,1.13,2.95,343.6,179.6,163.9,0.77,0.47,1.04,2.7,128,94,2.45,1.8,2.25,1.65
Minor,RSC002161,Theangrytryhard,Peppermint,Minty Fresh,Solar,67.9,594,38,0.658,0.632,24,14,14073,8470,5603,38,31,41,107,35.5%,347.7,209.3,138.4,0.94,0.77,1.01,2.64,370.3,222.9,147.4,1.0,0.82,1.08,2.82,121,80,2.99,1.98,3.18,2.11
Minor,RSC000018,Grand Kane,Gravity,The Cosmos,Solar,65.9,512,37,0.418,0.432,16,21,13000,6530,6470,21,22,48,93,22.6%,372.6,187.2,185.4,0.6,0.63,1.38,2.67,351.4,176.5,174.9,0.57,0.59,1.3,2.51,65,81,1.86,2.32,1.76,2.19
Minor,RSC002435,Litltightypants,Polar Bears,The Bear Den,Lunar,65.7,913,64,0.644,0.703,45,19,22872,13690,9182,63,34,80,169,37.3%,367.6,220.0,147.6,1.01,0.55,1.29,2.72,357.4,213.9,143.5,0.98,0.53,1.25,2.64,166,113,2.67,1.82,2.59,1.77
Minor,RSC000508,Benderescobar82,Quads,The Quad Dynasty,Solar,64.8,922,64,0.347,0.359,23,41,24598,13760,10838,62,22,94,176,35.2%,391.5,219.0,172.5,0.99,0.35,1.5,2.8,384.3,215.0,169.3,0.97,0.34,1.47,2.75,124,185,1.97,2.94,1.94,2.89
Minor,,Guy Flurry,Swordfish,The Ocean,Solar,64.1,709,51,0.524,0.49,25,26,17358,9900,7458,42,34,57,115,36.5%,359.3,204.9,154.4,0.87,0.7,1.18,2.38,340.4,194.1,146.2,0.82,0.67,1.12,2.25,119,112,2.46,2.32,2.33,2.2
Minor,RSC000341,Therogerseffect,Metroids,8-Bit Brigade,Lunar,63.4,755,54,0.487,0.463,25,29,19354,10960,8394,44,29,77,126,34.9%,376.2,213.0,163.2,0.86,0.56,1.5,2.45,358.4,203.0,155.4,0.81,0.54,1.43,2.33,114,118,2.22,2.29,2.11,2.19
Minor,RSC000875,Wüstenspinne,"Gravity
Cinnamon Ghost Crunch","The Cosmos
Spooky Breakfast Gang",Solar,63.0,439,31,0.477,0.484,15,16,10555,5500,5055,20,20,34,80,25.0%,352.8,183.9,169.0,0.67,0.67,1.14,2.67,340.5,177.4,163.1,0.65,0.65,1.1,2.58,66,70,2.21,2.34,2.13,2.26
Minor,RSC000809,Wheats :),Velociraptors,Dino Park,Solar,62.9,731,51,0.475,0.51,26,25,18581,10190,8391,34,30,81,124,27.4%,373.0,204.6,168.5,0.68,0.6,1.63,2.49,364.3,199.8,164.5,0.67,0.59,1.59,2.43,102,109,2.05,2.19,2.0,2.14
Minor,,Angel,Cinnamon Ghost Crunch,Spooky Breakfast Gang,Solar,62.8,949,59,0.642,0.678,40,19,21899,13550,8349,73,33,52,200,36.5%,338.6,209.5,129.1,1.13,0.51,0.8,3.09,371.2,229.7,141.5,1.24,0.56,0.88,3.39,179,123,2.77,1.9,3.03,2.08
Minor,,Batrachomyomachy,Cinnamon Ghost Crunch,Spooky Breakfast Gang,Solar,62.4,898,55,0.667,0.709,39,16,19408,11840,7568,46,50,60,174,26.4%,317.2,193.5,123.7,0.75,0.82,0.98,2.84,352.9,215.3,137.6,0.84,0.91,1.09,3.16,172,110,2.81,1.8,3.13,2.0
Minor,RSC002827,Breadbeard,Surge,Electric Mayhem,Lunar,62.1,796,58,0.597,0.638,37,21,19413,10600,8813,39,33,72,145,26.9%,357.9,195.4,162.5,0.72,0.61,1.33,2.67,334.7,182.8,151.9,0.67,0.57,1.24,2.5,125,96,2.3,1.77,2.16,1.66
Minor,,Xxfazepythrlxx.Ttv.Tiktok[Live],Silverbacks,The Jungle,Solar,62.1,14,1,0.658,1.0,1,0,294,220,74,1,1,1,2,50.0%,308.2,230.6,77.6,1.05,1.05,1.05,2.1,294.0,220.0,74.0,1.0,1.0,1.0,2.0,3,2,3.14,2.1,3.0,2.0
Minor,RSC000782,Hudx,Fugue,Magnum Opus,Solar,61.8,762,52,0.44,0.462,24,28,20491,11240,9251,40,25,96,119,33.6%,394.6,216.5,178.2,0.77,0.48,1.85,2.29,394.1,216.2,177.9,0.77,0.48,1.85,2.29,115,134,2.21,2.58,2.21,2.58
Minor,RSC000165,Vrou,Skull and Bones,The Order,Lunar,61.5,838,56,0.616,0.607,34,22,20238,12330,7908,66,29,55,153,43.1%,354.4,215.9,138.5,1.16,0.51,0.96,2.68,361.4,220.2,141.2,1.18,0.52,0.98,2.73,162,120,2.84,2.1,2.89,2.14
Minor,RSC001969,A Pile Of Glue,Banelings,The Swarm,Solar,61.4,854,60,0.45,0.433,26,34,21381,11430,9951,42,30,83,158,26.6%,367.4,196.4,171.0,0.72,0.52,1.43,2.72,356.4,190.5,165.9,0.7,0.5,1.38,2.63,123,140,2.11,2.41,2.05,2.33
Minor,RSC002737,Half A Head Of Lettuce,Ungols,Middle Earth,Lunar,60.2,553,36,0.5,0.472,17,19,12940,7090,5850,31,21,37,109,28.4%,343.4,188.1,155.2,0.82,0.56,0.98,2.89,359.4,196.9,162.5,0.86,0.58,1.03,3.03,93,93,2.47,2.47,2.58,2.58
Minor,RSC001891,P0L1K,"Voyager
Void","Mission Control
North American Soccar Club",Solar,59.4,533,36,0.445,0.444,16,20,13169,7790,5379,36,19,47,89,40.4%,362.6,214.5,148.1,0.99,0.52,1.29,2.45,365.8,216.4,149.4,1.0,0.53,1.31,2.47,79,91,2.18,2.51,2.19,2.53
Minor,RSC001891,P0L1K,"Voyager
Void","Mission Control
North American Soccar Club",Solar,59.4,533,36,0.445,0.444,16,20,13169,7790,5379,36,19,47,89,40.4%,362.6,214.5,148.1,0.99,0.52,1.29,2.45,365.8,216.4,149.4,1.0,0.53,1.31,2.47,79,91,2.18,2.51,2.19,2.53
Minor,RSC002173,Dude3Po,Fangtooths,The Abyss,Lunar,59.0,903,58,0.525,0.5,29,29,21862,12530,9332,49,40,84,143,34.3%,355.3,203.6,151.7,0.8,0.65,1.37,2.32,376.9,216.0,160.9,0.84,0.69,1.45,2.47,145,136,2.36,2.21,2.5,2.34
Minor,,Chan,Catspressos,The Cat Cafe,Lunar,58.0,360,22,0.472,0.455,10,12,8000,4830,3170,24,12,21,78,30.8%,326.1,196.9,129.2,0.98,0.49,0.86,3.18,363.6,219.5,144.1,1.09,0.55,0.95,3.55,52,56,2.12,2.28,2.36,2.55
Minor,RSC002045,Sizzle Schaef,"Justice League
Wind","The Comic Crusaders
The Elements",Lunar,57.9,303,20,0.5,0.5,10,10,7403,4000,3403,14,14,29,45,31.1%,358.5,193.7,164.8,0.68,0.68,1.4,2.18,370.2,200.0,170.2,0.7,0.7,1.45,2.25,43,43,2.08,2.08,2.15,2.15
Minor,RSC002541,Rezzen97,Justice League,The Comic Crusaders,Lunar,57.1,863,58,0.6,0.621,36,22,22150,12750,9400,49,31,101,125,39.2%,376.7,216.8,159.8,0.83,0.53,1.72,2.13,381.9,219.8,162.1,0.84,0.53,1.74,2.16,146,112,2.48,1.9,2.52,1.93
Minor,RSC000625,Sly,Hammerheads,Shark Attack,Lunar,56.1,925,63,0.461,0.46,29,34,21546,12440,9106,53,34,75,169,31.4%,341.8,197.4,144.5,0.84,0.54,1.19,2.68,342.0,197.5,144.5,0.84,0.54,1.19,2.68,132,146,2.09,2.32,2.1,2.32
Minor,RSC000579,Crypt_Rl,Peppermint,Minty Fresh,Solar,56.0,620,40,0.645,0.675,27,13,14119,8310,5809,40,26,39,106,37.7%,334.2,196.7,137.5,0.95,0.62,0.92,2.51,353.0,207.8,145.2,1.0,0.65,0.98,2.65,124,85,2.93,2.01,3.1,2.13
Minor,RSC000247,Hexic,Skull and Bones,The Order,Lunar,55.8,696,47,0.554,0.553,26,21,15436,8920,6516,37,31,48,127,29.1%,325.5,188.1,137.4,0.78,0.65,1.01,2.68,328.4,189.8,138.6,0.79,0.66,1.02,2.7,126,110,2.66,2.32,2.68,2.34
Minor,,Staffie Scrubbzworth,Shih Tzus,Puppy Paradise,Solar,55.8,982,64,0.437,0.406,26,38,23408,12290,11118,52,33,73,179,29.1%,349.8,183.7,166.1,0.78,0.49,1.09,2.67,365.8,192.0,173.7,0.81,0.52,1.14,2.8,149,175,2.23,2.62,2.33,2.73
Minor,RSC001321,Hannandgrenade,Wind,The Elements,Lunar,55.3,799,54,0.428,0.315,17,37,19942,10980,8962,43,28,81,123,35.0%,366.3,201.7,164.6,0.79,0.51,1.49,2.26,369.3,203.3,166.0,0.8,0.52,1.5,2.28,111,134,2.04,2.46,2.06,2.48
Minor,RSC002477,Ty (Arcus),Stuffed Crust,Fifty-Fifty Pizzeria,Lunar,55.2,848,56,0.503,0.518,29,27,19947,11190,8757,52,28,61,154,33.8%,345.2,193.6,151.5,0.9,0.48,1.06,2.67,356.2,199.8,156.4,0.93,0.5,1.09,2.75,136,135,2.35,2.34,2.43,2.41
Minor,RSC000886,Blue Eyes Thunder Thighs,Blizzards,Storm,Solar,54.8,697,49,0.527,0.531,26,23,16673,9220,7453,35,26,65,117,29.9%,351.0,194.1,156.9,0.74,0.55,1.37,2.46,340.3,188.2,152.1,0.71,0.53,1.33,2.39,102,95,2.15,2.0,2.08,1.94
Minor,RSC002474,Zinq,Swordfish,The Ocean,Solar,54.1,836,59,0.5,0.492,29,30,21609,12200,9409,57,18,85,135,42.2%,379.3,214.2,165.2,1.0,0.32,1.49,2.37,366.3,206.8,159.5,0.97,0.31,1.44,2.29,137,137,2.4,2.4,2.32,2.32
Minor,RSC000306,Xtanny,"Metroids
Skull and Bones","8-Bit Brigade
The Order",Lunar,53.9,297,23,0.351,0.348,8,15,7346,3970,3376,15,10,30,47,31.9%,363.0,196.2,166.8,0.74,0.49,1.48,2.32,319.4,172.6,146.8,0.65,0.43,1.3,2.04,40,59,1.98,2.92,1.74,2.57
Minor,RSC002590,Bhay,Trashbags,Waste Management,Solar,53.5,662,47,0.459,0.447,21,26,15353,8840,6513,37,23,56,119,31.1%,340.3,196.0,144.4,0.82,0.51,1.24,2.64,326.7,188.1,138.6,0.79,0.49,1.19,2.53,100,111,2.22,2.46,2.13,2.36
Minor,RSC002590,Bhay,Trashbags,Waste Management,Solar,53.5,662,47,0.459,0.447,21,26,15353,8840,6513,37,23,56,119,31.1%,340.3,196.0,144.4,0.82,0.51,1.24,2.64,326.7,188.1,138.6,0.79,0.49,1.19,2.53,100,111,2.22,2.46,2.13,2.36
Minor,RSC002228,Funke,Stuffed Crust,Fifty-Fifty Pizzeria,Lunar,53.4,912,60,0.516,0.517,31,29,21714,12710,9004,60,25,76,166,36.1%,349.4,204.5,144.9,0.97,0.4,1.22,2.67,361.9,211.8,150.1,1.0,0.42,1.27,2.77,147,141,2.37,2.27,2.45,2.35
Minor,RSC000060,Andrew,Justice League,The Comic Crusaders,Lunar,53.3,471,32,0.619,0.688,22,10,10448,5930,4518,20,23,40,78,25.6%,325.5,184.8,140.8,0.62,0.72,1.25,2.43,326.5,185.3,141.2,0.63,0.72,1.25,2.44,81,59,2.52,1.84,2.53,1.84
Minor,,Znin9,Trashbags,Waste Management,Solar,53.1,573,40,0.487,0.475,19,21,13327,7520,5807,31,23,47,92,33.7%,341.3,192.6,148.7,0.79,0.59,1.2,2.36,333.2,188.0,145.2,0.78,0.58,1.18,2.3,89,92,2.28,2.36,2.23,2.3
Minor,,Ashthewaterboy,Catspressos,The Cat Cafe,Lunar,52.7,827,56,0.482,0.464,26,30,18677,9810,8867,38,35,57,141,27.0%,331.4,174.1,157.3,0.67,0.62,1.01,2.5,333.5,175.2,158.3,0.68,0.63,1.02,2.52,126,132,2.24,2.34,2.25,2.36
Minor,RSC000230,Chronic Lies,Banelings,The Swarm,Solar,52.3,907,64,0.453,0.453,29,35,20528,11520,9008,49,32,67,167,29.3%,332.1,186.4,145.7,0.79,0.52,1.08,2.7,320.8,180.0,140.8,0.77,0.5,1.05,2.61,132,149,2.14,2.41,2.06,2.33
Minor,RSC000503,Akipz,Jokers,House of Cards,Lunar,52.3,790,56,0.474,0.464,26,30,19316,10500,8816,47,16,70,150,31.3%,358.8,195.0,163.8,0.87,0.3,1.3,2.79,344.9,187.5,157.4,0.84,0.29,1.25,2.68,114,122,2.12,2.27,2.04,2.18
Minor,RSC000865,Level 76 Metapod,Voyager,Mission Control,Solar,52.0,847,56,0.607,0.554,31,25,19694,11540,8154,54,28,66,144,37.5%,341.2,199.9,141.3,0.94,0.49,1.14,2.49,351.7,206.1,145.6,0.96,0.5,1.18,2.57,145,109,2.51,1.89,2.59,1.95
Minor,RSC001966,Drlee,Hawks,Birds of Prey,Solar,50.5,289,22,0.441,0.5,11,11,6863,3560,3303,11,14,28,36,30.6%,348.5,180.8,167.7,0.56,0.71,1.42,1.83,312.0,161.8,150.1,0.5,0.64,1.27,1.64,43,50,2.18,2.54,1.95,2.27
Minor,RSC000463,Stan,Vikings,The Sovereign,Lunar,50.5,807,55,0.354,0.364,20,35,18657,10690,7967,43,27,73,139,30.9%,339.3,194.4,144.9,0.78,0.49,1.33,2.53,339.2,194.4,144.9,0.78,0.49,1.33,2.53,114,166,2.07,3.02,2.07,3.02
Minor,RSC002009,Boulder,Metroids,8-Bit Brigade,Lunar,50.3,868,62,0.465,0.452,28,34,20616,10900,9716,44,27,74,145,30.3%,348.5,184.3,164.3,0.74,0.46,1.25,2.45,332.5,175.8,156.7,0.71,0.44,1.19,2.34,128,140,2.16,2.37,2.06,2.26
Minor,RSC001873,Changswrld,Hammerheads,Shark Attack,Lunar,50.2,847,58,0.474,0.483,28,30,18533,10210,8323,38,33,64,156,24.4%,321.1,176.9,144.2,0.66,0.57,1.11,2.7,319.5,176.0,143.5,0.66,0.57,1.1,2.69,127,136,2.2,2.36,2.19,2.34
Minor,RSC002320,Joeexotic,"Hammerheads
Blizzards","Shark Attack
Storm",Lunar,50.0,836,57,0.494,0.509,29,28,18592,9860,8732,38,31,60,151,25.2%,326.4,173.1,153.3,0.67,0.54,1.05,2.65,326.2,173.0,153.2,0.67,0.54,1.05,2.65,127,129,2.23,2.26,2.23,2.26
Minor,RSC001592,Qudron,Stuffed Crust,Fifty-Fifty Pizzeria,Lunar,49.8,719,48,0.531,0.521,25,23,16235,8410,7825,29,32,56,111,26.1%,331.4,171.6,159.7,0.59,0.65,1.14,2.27,338.2,175.2,163.0,0.6,0.67,1.17,2.31,119,110,2.43,2.25,2.48,2.29
Minor,RSC000099,Squishysquirrel,Ungols,Middle Earth,Lunar,49.6,878,58,0.455,0.448,26,32,20589,11700,8889,51,24,77,155,32.9%,344.1,195.6,148.6,0.85,0.4,1.29,2.59,355.0,201.7,153.3,0.88,0.41,1.33,2.67,129,145,2.16,2.42,2.22,2.5
Minor,RSC002808,Kdadrummer,Polar Bears,The Bear Den,Lunar,49.6,763,53,0.622,0.679,36,17,16961,9550,7411,41,29,54,130,31.5%,326.2,183.7,142.5,0.79,0.56,1.04,2.5,320.0,180.2,139.8,0.77,0.55,1.02,2.45,138,100,2.65,1.92,2.6,1.89
Minor,RSC001058,Msudw,Surge,Electric Mayhem,Lunar,49.6,565,42,0.577,0.548,23,19,12966,7290,5676,35,20,38,89,39.3%,336.8,189.3,147.4,0.91,0.52,0.99,2.31,308.7,173.6,135.1,0.83,0.48,0.9,2.12,93,76,2.42,1.97,2.21,1.81
Minor,RSC002614,Domrm14,Trashbags,Waste Management,Solar,49.4,602,40,0.458,0.4,16,24,14900,7930,6970,32,21,58,78,41.0%,363.2,193.3,169.9,0.78,0.51,1.41,1.9,372.5,198.3,174.3,0.8,0.53,1.45,1.95,85,95,2.07,2.32,2.13,2.38
Minor,RSC001074,Sabre,Taipans,The Serpents,Lunar,49.2,883,60,0.685,0.733,44,16,18686,10470,8216,36,48,63,132,27.3%,310.6,174.0,136.5,0.6,0.8,1.05,2.19,311.4,174.5,136.9,0.6,0.8,1.05,2.2,182,111,3.02,1.84,3.03,1.85
Minor,RSC002186,5Pike,Catspressos,The Cat Cafe,Lunar,48.4,879,60,0.494,0.483,29,31,19174,10730,8444,45,32,61,158,28.5%,320.1,179.1,141.0,0.75,0.53,1.02,2.64,319.6,178.8,140.7,0.75,0.53,1.02,2.63,135,137,2.25,2.29,2.25,2.28
Minor,RSC002081,J_Suts,Velociraptors,Dino Park,Solar,48.4,771,54,0.454,0.481,26,28,19088,10800,8288,40,23,91,110,36.4%,363.3,205.6,157.8,0.76,0.44,1.73,2.09,353.5,200.0,153.5,0.74,0.43,1.69,2.04,108,122,2.06,2.32,2.0,2.26
Minor,RSC002645,Codered,Torpedoes,Fallout Shelter,Solar,48.0,811,57,0.475,0.491,28,29,17470,9530,7940,36,31,58,148,24.3%,316.1,172.4,143.7,0.65,0.56,1.05,2.68,306.5,167.2,139.3,0.63,0.54,1.02,2.6,122,130,2.21,2.35,2.14,2.28
Minor,RSC002872,Chriscrunch,Skull and Bones,The Order,Lunar,47.7,592,41,0.552,0.537,22,19,12688,6970,5718,26,28,41,92,28.3%,314.5,172.8,141.7,0.64,0.69,1.02,2.28,309.5,170.0,139.5,0.63,0.68,1.0,2.24,105,92,2.6,2.28,2.56,2.24
Minor,RSC000818,Aviontequila,Catspressos,The Cat Cafe,Lunar,47.1,712,50,0.482,0.44,22,28,16182,8790,7392,31,23,66,124,25.0%,333.5,181.2,152.4,0.64,0.47,1.36,2.56,323.6,175.8,147.8,0.62,0.46,1.32,2.48,104,109,2.14,2.25,2.08,2.18
Minor,RSC000034,Frosty2200,Fugue,Magnum Opus,Solar,46.9,690,49,0.422,0.429,21,28,15528,8790,6738,34,29,59,99,34.3%,330.3,186.9,143.3,0.72,0.62,1.25,2.11,316.9,179.4,137.5,0.69,0.59,1.2,2.02,98,120,2.08,2.55,2.0,2.45
Minor,RSC001915,Frickin Alex,Jokers,House of Cards,Lunar,46.4,505,35,0.47,0.486,17,18,10983,5560,5423,22,16,32,96,22.9%,319.2,161.6,157.6,0.64,0.46,0.93,2.79,313.8,158.9,154.9,0.63,0.46,0.91,2.74,73,79,2.12,2.3,2.09,2.26
Minor,,Hoodie,Blizzards,Storm,Solar,45.8,501,35,0.542,0.571,20,15,12240,6920,5320,28,10,56,82,34.1%,358.5,202.7,155.8,0.82,0.29,1.64,2.4,349.7,197.7,152.0,0.8,0.29,1.6,2.34,75,67,2.2,1.96,2.14,1.91
Minor,,Dread,Trashbags,Waste Management,Solar,45.7,860,58,0.472,0.431,25,33,19802,10900,8902,38,29,86,135,28.1%,337.9,186.0,151.9,0.65,0.49,1.47,2.3,341.4,187.9,153.5,0.66,0.5,1.48,2.33,132,142,2.25,2.42,2.28,2.45
Minor,RSC000793,Zekk,Hawks,Birds of Prey,Solar,45.6,784,55,0.383,0.364,20,35,17399,9560,7839,38,22,64,146,26.0%,325.7,178.9,146.7,0.71,0.41,1.2,2.73,316.3,173.8,142.5,0.69,0.4,1.16,2.65,106,144,1.98,2.7,1.93,2.62
Minor,RSC002875,Landolush,Cinnamon Ghost Crunch,Spooky Breakfast Gang,Solar,44.8,155,10,0.552,0.5,5,5,3474,1860,1614,7,5,13,26,26.9%,328.9,176.1,152.8,0.66,0.47,1.23,2.46,347.4,186.0,161.4,0.7,0.5,1.3,2.6,23,20,2.18,1.89,2.3,2.0
Minor,RSC002571,Google Girth,Carrots,The Garden,Lunar,44.7,206,14,0.336,0.357,5,9,4733,2680,2053,11,6,19,33,33.3%,337.2,190.9,146.3,0.78,0.43,1.35,2.35,338.1,191.4,146.6,0.79,0.43,1.36,2.36,31,47,2.21,3.35,2.21,3.36
Minor,,Paco,"Polar Bears
Mall Walkers","The Bear Den
Boomer Union",Lunar,44.4,393,27,0.448,0.444,12,15,8754,4300,4454,12,16,34,60,20.0%,326.9,160.6,166.3,0.45,0.6,1.27,2.24,324.2,159.3,165.0,0.44,0.59,1.26,2.22,54,62,2.02,2.32,2.0,2.3
Minor,RSC000813,Ziggy.,"Shih Tzus
Ungols","Puppy Paradise
Middle Earth",Solar,44.2,758,49,0.471,0.469,23,26,16480,9210,7270,41,24,52,131,31.3%,319.1,178.3,140.7,0.79,0.46,1.01,2.54,336.3,188.0,148.4,0.84,0.49,1.06,2.67,119,128,2.3,2.48,2.43,2.61
Minor,,Simms-H,"Void
Vikings","North American Soccar Club
The Sovereign",Lunar,43.9,914,62,0.337,0.323,20,42,20177,11310,8867,51,22,68,171,29.8%,324.0,181.6,142.4,0.82,0.35,1.09,2.75,325.4,182.4,143.0,0.82,0.35,1.1,2.76,124,190,1.99,3.05,2.0,3.06
Minor,RSC002663,Animosity,Mall Walkers,Boomer Union,Lunar,43.2,855,59,0.36,0.373,22,37,19836,10920,8916,37,27,92,127,29.1%,340.5,187.4,153.0,0.64,0.46,1.58,2.18,336.2,185.1,151.1,0.63,0.46,1.56,2.15,105,153,1.8,2.63,1.78,2.59
Minor,RSC002600,Taskhetto,Wind,The Elements,Lunar,43.1,476,33,0.328,0.212,7,26,10974,5780,5194,19,15,48,73,26.0%,338.3,178.2,160.1,0.59,0.46,1.48,2.25,332.5,175.2,157.4,0.58,0.45,1.45,2.21,55,88,1.7,2.71,1.67,2.67
Minor,RSC002587,Polarxburr,Silverbacks,The Jungle,Solar,42.8,643,39,0.642,0.641,25,14,13660,7880,5780,41,22,33,103,39.8%,311.8,179.8,131.9,0.94,0.5,0.75,2.35,350.3,202.1,148.2,1.05,0.56,0.85,2.64,122,84,2.78,1.92,3.13,2.15
Minor,RSC000215,Botch,"Mall Walkers
Carrots
Gravity","Boomer Union
The Garden
The Cosmos",Solar,42.8,640,45,0.475,0.467,21,24,14802,8070,6732,28,21,66,92,30.4%,339.4,185.0,154.4,0.64,0.48,1.51,2.11,328.9,179.3,149.6,0.62,0.47,1.47,2.04,87,93,1.99,2.13,1.93,2.07
Minor,RSC000215,Botch,"Mall Walkers
Carrots
Gravity","Boomer Union
The Garden
The Cosmos",Solar,42.8,640,45,0.475,0.467,21,24,14802,8070,6732,28,21,66,92,30.4%,339.4,185.0,154.4,0.64,0.48,1.51,2.11,328.9,179.3,149.6,0.62,0.47,1.47,2.04,87,93,1.99,2.13,1.93,2.07
Minor,RSC000169,Momed09,Fugue,Magnum Opus,Solar,42.7,776,53,0.456,0.453,24,29,18080,9610,8470,37,27,71,101,36.6%,341.9,181.7,160.2,0.7,0.51,1.34,1.91,341.1,181.3,159.8,0.7,0.51,1.34,1.91,118,132,2.23,2.5,2.23,2.49
Minor,RSC000710,Tigerpm,Torpedoes,Fallout Shelter,Solar,42.1,834,58,0.485,0.483,28,30,17716,10110,7606,42,33,60,126,33.3%,311.7,177.9,133.8,0.74,0.58,1.06,2.22,305.4,174.3,131.1,0.72,0.57,1.03,2.17,126,131,2.22,2.31,2.17,2.26
Minor,,Ukcats,"Void
Taipans","North American Soccar Club
The Serpents",Solar,41.9,698,47,0.51,0.532,25,22,15457,8730,6727,37,27,55,93,39.8%,325.0,183.5,141.4,0.78,0.57,1.16,1.96,328.9,185.7,143.1,0.79,0.57,1.17,1.98,120,117,2.52,2.46,2.55,2.49
Minor,RSC000563,Cthulhu,"Justice League
Blizzards
Shih Tzus","The Comic Crusaders
Storm
Puppy Paradise",Solar,40.7,643,44,0.496,0.432,19,25,13017,7670,5347,32,30,41,92,34.8%,297.1,175.0,122.0,0.73,0.68,0.94,2.1,295.8,174.3,121.5,0.73,0.68,0.93,2.09,103,104,2.35,2.37,2.34,2.36
Minor,RSC002115,Jonathon,Fugue,Magnum Opus,Solar,40.0,65,4,0.245,0.25,1,3,1517,830,687,5,0,4,13,38.5%,342.5,187.4,155.1,1.13,0.0,0.9,2.93,379.3,207.5,171.8,1.25,0.0,1.0,3.25,8,16,1.81,3.61,2.0,4.0
Minor,RSC002902,Stone-Dog Millionaire,Torpedoes,Fallout Shelter,Solar,40.0,334,23,0.477,0.435,10,13,7096,3690,3406,16,11,20,54,29.6%,311.8,162.1,149.6,0.7,0.48,0.88,2.37,308.5,160.4,148.1,0.7,0.48,0.87,2.35,48,51,2.11,2.24,2.09,2.22
Minor,RSC002923,Hparkerr,Voyager,Mission Control,Solar,39.9,845,55,0.596,0.582,32,23,18242,10500,7742,39,29,77,130,30.0%,316.8,182.4,134.5,0.68,0.5,1.34,2.26,331.7,190.9,140.8,0.71,0.53,1.4,2.36,142,110,2.47,1.91,2.58,2.0
Minor,RSC000347,Chris.,Banelings,The Swarm,Solar,39.6,758,52,0.477,0.462,24,28,16680,9120,7560,37,26,61,107,34.6%,322.9,176.6,146.4,0.72,0.5,1.18,2.07,320.8,175.4,145.4,0.71,0.5,1.17,2.06,111,118,2.15,2.28,2.13,2.27
