Tier,RSC ID,Player Name,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
Rival,RSC007186,Bushier Brow,Hot Wings,Fifty-Fifty Pizzeria,Lunar,55.8,778,49,0.611,0.633,31,18,17504,10160,7344,39,31,64,151,25.80%,347.7,201.8,145.9,0.77,0.62,1.27,3.0,357.2,207.3,149.9,0.8,0.63,1.31,3.08,135,101,2.68,2.01,2.76,2.06
Rival,RSC002424,HufflePuffler,Centuriones,The Sovereign,Lunar,55.7,975,64,0.469,0.422,27,37,24121,13520,10601,50,35,106,147,34.00%,382.3,214.3,168.0,0.79,0.55,1.68,2.33,376.9,211.3,165.6,0.78,0.55,1.66,2.3,147,159,2.33,2.52,2.3,2.48
Rival,RSC004640,tharealdub,Lacuna,Event Horizon,Solar,55.7,228,13,0.423,0.385,5,8,4797,3010,1787,9,15,20,36,25.00%,325.1,204.0,121.1,0.61,1.02,1.36,2.44,369.0,231.5,137.5,0.69,1.15,1.54,2.77,32,39,2.17,2.64,2.46,3.0
Rival,RSC005885,noot,Quasars,The Cosmos,Solar,55.6,939,60,0.524,0.583,35,25,21861,13100,8761,57,31,82,175,32.60%,359.7,215.6,144.2,0.94,0.51,1.35,2.88,364.4,218.3,146.0,0.95,0.52,1.37,2.92,152,143,2.5,2.35,2.53,2.38
Rival,RSC006211,Chase,Ion Imperial,5 O'clock Nowhere,Solar,55.5,391,26,0.626,0.654,17,9,9411,5450,3961,23,15,36,60,38.30%,371.9,215.4,156.5,0.91,0.59,1.42,2.37,362.0,209.6,152.3,0.88,0.58,1.38,2.31,72,52,2.85,2.06,2.77,2.0
Rival,RSC007999,MerzR,"Polar Ice
Ruthless Racket","Minty Fresh
The Syndicate",Lunar,55.4,362,25,0.334,0.2,5,20,9362,5370,3992,20,8,48,57,35.10%,399.6,229.2,170.4,0.85,0.34,2.05,2.43,374.5,214.8,159.7,0.8,0.32,1.92,2.28,43,67,1.84,2.86,1.72,2.68
Rival,RSC005959,Yurrbo?,Nightfall,The Shadows,Lunar,53.9,1010,64,0.541,0.484,31,33,23177,13740,9437,53,34,97,189,28.00%,354.6,210.2,144.4,0.81,0.52,1.48,2.89,362.1,214.7,147.5,0.83,0.53,1.52,2.95,157,141,2.4,2.16,2.45,2.2
Rival,RSC007555,cjastr0-,"Asiago Arsonists
Stolen","Cheese Guild
The Hood",Lunar,53.6,622,41,0.476,0.561,23,18,14199,7990,6209,36,22,43,114,31.60%,352.7,198.5,154.3,0.89,0.55,1.07,2.83,346.3,194.9,151.4,0.88,0.54,1.05,2.78,93,99,2.31,2.46,2.27,2.41
Rival,RSC005691,Dr.Ukulele,Hot Wings,Fifty-Fifty Pizzeria,Lunar,53.4,896,54,0.641,0.648,35,19,20167,12520,7647,59,30,69,167,35.30%,347.8,215.9,131.9,1.02,0.52,1.19,2.88,373.5,231.9,141.6,1.09,0.56,1.28,3.09,165,114,2.85,1.97,3.06,2.11
Rival,RSC002267,Dooqal,Dracos,The Forest,Solar,53.3,797,52,0.506,0.538,28,24,18811,10800,8011,47,24,70,140,33.60%,364.7,209.4,155.3,0.91,0.47,1.36,2.71,361.8,207.7,154.1,0.9,0.46,1.35,2.69,127,125,2.46,2.42,2.44,2.4
Rival,RSC000724,dunnie14,Ion Imperial,5 O'clock Nowhere,Solar,53.2,959,64,0.537,0.578,37,27,22924,12550,10374,49,40,86,135,36.30%,369.4,202.2,167.2,0.79,0.64,1.39,2.18,358.2,196.1,162.1,0.77,0.63,1.34,2.11,156,142,2.51,2.29,2.44,2.22
Rival,RSC005165,Lucas,Stolen,The Hood,Lunar,52.5,805,51,0.57,0.667,34,17,17895,10340,7555,40,31,66,149,26.80%,343.5,198.5,145.0,0.77,0.6,1.27,2.86,350.9,202.7,148.1,0.78,0.61,1.29,2.92,133,111,2.55,2.13,2.61,2.18
Rival,RSC005276,Dc,Hippos,Safari,Lunar,52.4,824,52,0.518,0.519,27,25,19019,10700,8319,48,29,61,140,34.30%,356.7,200.7,156.0,0.9,0.54,1.14,2.63,365.8,205.8,160.0,0.92,0.56,1.17,2.69,138,132,2.59,2.48,2.65,2.54
Rival,RSC000136,Blun,Tyrants,Monarchy,Lunar,52.3,840,58,0.395,0.448,26,32,19565,11030,8535,50,24,66,153,32.70%,359.9,202.9,157.0,0.92,0.44,1.21,2.81,337.3,190.2,147.2,0.86,0.41,1.14,2.64,111,146,2.04,2.69,1.91,2.52
Rival,RSC006935,Bazzinga,Lacuna,Event Horizon,Solar,52.2,953,63,0.464,0.413,26,37,22447,12850,9597,51,27,94,170,30.00%,364.0,208.4,155.6,0.83,0.44,1.52,2.76,356.3,204.0,152.3,0.81,0.43,1.49,2.7,134,147,2.17,2.38,2.13,2.33
Rival,,Commander Lucas (Alt),"Blizzards
Phantoms","Storm
The Monster Mash",Solar,51.9,452,27,0.444,0.407,11,16,10577,6460,4117,28,10,46,86,32.60%,361.6,220.8,140.7,0.96,0.34,1.57,2.94,391.7,239.3,152.5,1.04,0.37,1.7,3.19,65,75,2.22,2.56,2.41,2.78
Rival,RSC003239,Wallaby Gangsta,"Necrotic Nerds
Polar Bears","Ghoul School
The Bear Den",Lunar,51.5,802,52,0.457,0.404,21,31,17739,10140,7599,43,33,56,139,30.90%,341.8,195.4,146.4,0.83,0.64,1.08,2.68,341.1,195.0,146.1,0.83,0.63,1.08,2.67,122,136,2.35,2.62,2.35,2.62
Rival,RSC005978,Xdraco0,Funk Hunks,Vibe Tribe,Lunar,51.5,351,24,0.431,0.333,8,16,7888,4610,3278,17,17,31,51,33.30%,347.3,203.0,144.3,0.75,0.75,1.36,2.25,328.7,192.1,136.6,0.71,0.71,1.29,2.13,52,62,2.29,2.73,2.17,2.58
Rival,RSC001720,SUPERDUPERBAM,Polar Bears,The Bear Den,Lunar,51.1,62,4,0.681,0.75,3,1,1372,860,512,5,2,3,11,45.50%,341.9,214.3,127.6,1.25,0.5,0.75,2.74,343.0,215.0,128.0,1.25,0.5,0.75,2.75,10,6,2.49,1.5,2.5,1.5
Rival,RSC001082,The All-Seeing Eye 👁️,Asiago Arsonists,Cheese Guild,Lunar,50.7,947,64,0.495,0.484,31,33,22207,12370,9837,67,21,58,172,39.00%,362.4,201.8,160.5,1.09,0.34,0.95,2.81,347.0,193.3,153.7,1.05,0.33,0.91,2.69,146,148,2.38,2.41,2.28,2.31
Rival,RSC006938,Soda. .,Cursed,Destined,Solar,50.4,976,64,0.629,0.656,42,22,22258,13270,8988,64,30,74,167,38.30%,352.4,210.1,142.3,1.01,0.47,1.17,2.64,347.8,207.3,140.4,1.0,0.47,1.16,2.61,174,124,2.75,1.96,2.72,1.94
Rival,RSC000291,Suckiest Sucker,Hue Heroes,Art Club,Solar,50.2,375,24,0.552,0.542,13,11,8399,4690,3709,17,18,31,54,31.50%,346.1,193.3,152.8,0.7,0.74,1.28,2.23,350.0,195.4,154.5,0.71,0.75,1.29,2.25,65,57,2.68,2.35,2.71,2.38
Rival,RSC006480,Lazyz.,Dracos,The Forest,Solar,49.4,629,41,0.492,0.488,20,21,13852,7680,6172,29,25,49,108,26.90%,340.3,188.7,151.6,0.71,0.61,1.2,2.65,337.9,187.3,150.5,0.71,0.61,1.2,2.63,99,101,2.43,2.48,2.41,2.46
Rival,RSC005507,T Sant,Quasars,The Cosmos,Solar,49.3,993,64,0.518,0.563,36,28,22654,12830,9824,52,39,84,148,35.10%,352.5,199.7,152.9,0.81,0.61,1.31,2.3,354.0,200.5,153.5,0.81,0.61,1.31,2.31,160,153,2.49,2.38,2.5,2.39
Rival,RSC007799,DJstriker211,"Funk Hunks
Asiago Arsonists
50 Cent","Vibe Tribe
Cheese Guild
Money Makers",Lunar,49.0,815,52,0.488,0.462,24,28,18562,10780,7782,31,40,93,103,30.10%,351.9,204.4,147.5,0.59,0.76,1.76,1.95,357.0,207.3,149.7,0.6,0.77,1.79,1.98,128,132,2.43,2.5,2.46,2.54
Rival,RSC002036,Reno,Polar Ice,Minty Fresh,Solar,48.8,955,58,0.427,0.379,22,36,21346,12150,9196,51,25,79,185,27.60%,345.4,196.6,148.8,0.83,0.4,1.28,2.99,368.0,209.5,158.6,0.88,0.43,1.36,3.19,130,157,2.1,2.54,2.24,2.71
Rival,RSC006312,Cognitixn,Hippos,Safari,Lunar,48.7,974,60,0.555,0.567,34,26,21423,12750,8673,48,42,87,150,32.00%,339.9,202.3,137.6,0.76,0.67,1.38,2.38,357.1,212.5,144.6,0.8,0.7,1.45,2.5,170,148,2.7,2.35,2.83,2.47
Rival,RSC003718,Tbonelul,"Polar Ice
Necrotic Nerds
Heavy Metal","Minty Fresh
Ghoul School
The Pit",Lunar,48.3,800,53,0.407,0.415,22,31,17973,9480,8493,41,23,55,148,27.70%,347.2,183.1,164.0,0.79,0.44,1.06,2.86,339.1,178.9,160.2,0.77,0.43,1.04,2.79,106,135,2.05,2.61,2.0,2.55
Rival,RSC007601,Bricked Up Barry,Kitsune,The Shrine,Solar,47.8,790,55,0.517,0.582,32,23,17728,9770,7958,38,27,66,132,28.80%,346.8,191.1,155.7,0.74,0.53,1.29,2.58,322.3,177.6,144.7,0.69,0.49,1.2,2.4,115,110,2.25,2.15,2.09,2.0
Rival,RSC007057,Sinodih,Nightfall,The Shadows,Lunar,47.7,956,60,0.549,0.483,29,31,20288,10810,9478,41,47,57,151,27.20%,327.9,174.7,153.2,0.66,0.76,0.92,2.44,338.1,180.2,158.0,0.68,0.78,0.95,2.52,151,133,2.44,2.15,2.52,2.22
Rival,RSC003720,AriseDaft,Tyrants,Monarchy,Lunar,47.2,816,56,0.386,0.429,24,32,19425,9920,9505,30,32,86,102,29.40%,367.8,187.9,180.0,0.57,0.61,1.63,1.93,346.9,177.1,169.7,0.54,0.57,1.54,1.82,103,139,1.95,2.63,1.84,2.48
Rival,RSC000182,Goose,"Dice
Blizzards","Never Lucky
Storm",Lunar,47.1,890,56,0.473,0.446,25,31,18813,11230,7583,50,37,58,148,33.80%,326.6,195.0,131.7,0.87,0.64,1.01,2.57,335.9,200.5,135.4,0.89,0.66,1.04,2.64,145,155,2.52,2.69,2.59,2.77
Rival,RSC007293,Ytexplixiit,Ion Imperial,5 O'clock Nowhere,Solar,46.7,844,56,0.524,0.571,32,24,17508,9790,7718,44,34,43,154,28.60%,320.5,179.2,141.3,0.81,0.62,0.79,2.82,312.6,174.8,137.8,0.79,0.61,0.77,2.75,135,127,2.47,2.33,2.41,2.27
Rival,RSC004545,Vires,Nightfall,The Shadows,Lunar,46.7,675,43,0.511,0.442,19,24,14636,8780,5856,38,24,53,113,33.60%,335.1,201.0,134.1,0.87,0.55,1.21,2.59,340.4,204.2,136.2,0.88,0.56,1.23,2.63,104,101,2.38,2.31,2.42,2.35
Rival,RSC007131,BankShark,Hammerheads,Shark Attack,Solar,46.7,877,59,0.553,0.542,32,27,19445,10860,8585,46,31,66,141,32.60%,342.6,191.3,151.3,0.81,0.55,1.16,2.48,329.6,184.1,145.5,0.78,0.53,1.12,2.39,142,124,2.5,2.18,2.41,2.1
Rival,RSC007527,Yort,Dracos,The Forest,Solar,46.3,805,53,0.466,0.491,26,27,18377,10720,7657,47,21,73,132,35.60%,352.8,205.8,147.0,0.9,0.4,1.4,2.53,346.7,202.3,144.5,0.89,0.4,1.38,2.49,121,132,2.32,2.53,2.28,2.49
Rival,RSC007767,SNOWIS,"Centuriones
Heavy Metal","The Sovereign
The Pit",Lunar,46.3,523,36,0.434,0.389,14,22,12019,6460,5559,25,18,46,76,32.90%,355.1,190.9,164.2,0.74,0.53,1.36,2.25,333.9,179.4,154.4,0.69,0.5,1.28,2.11,76,90,2.25,2.66,2.11,2.5
Rival,RSC002960,Shrek Is The Best Anime,Centuriones,The Sovereign,Lunar,46.2,724,47,0.493,0.447,21,26,15861,8540,7321,33,27,54,119,27.70%,338.5,182.3,156.3,0.7,0.58,1.15,2.54,337.5,181.7,155.8,0.7,0.57,1.15,2.53,108,110,2.31,2.35,2.3,2.34
Rival,RSC005752,Surge85,Polar Bears,The Bear Den,Lunar,46.2,902,57,0.483,0.456,26,31,20951,11520,9431,49,22,81,147,33.30%,358.9,197.4,161.6,0.84,0.38,1.39,2.52,367.6,202.1,165.5,0.86,0.39,1.42,2.58,132,138,2.26,2.36,2.32,2.42
Rival,RSC007823,watz,Hue Heroes,Art Club,Solar,46.0,388,28,0.468,0.536,15,13,8840,4830,4010,18,15,35,53,34.00%,352.1,192.4,159.7,0.72,0.6,1.39,2.11,315.7,172.5,143.2,0.64,0.54,1.25,1.89,60,65,2.39,2.59,2.14,2.32
Rival,RSC004665,xPrism,Polar Ice,Minty Fresh,Solar,45.8,970,59,0.425,0.373,22,37,21697,11990,9707,41,37,92,144,28.50%,345.6,191.0,154.6,0.65,0.59,1.47,2.29,367.7,203.2,164.5,0.69,0.63,1.56,2.44,130,158,2.07,2.52,2.2,2.68
Rival,RSC003320,jojomojo13,Dice,Never Lucky,Lunar,45.5,70,4,0.237,0.0,0,4,1617,860,757,3,2,7,11,27.30%,357.0,189.8,167.1,0.66,0.44,1.55,2.43,404.3,215.0,189.3,0.75,0.5,1.75,2.75,6,13,1.32,2.87,1.5,3.25
Rival,RSC000763,Tenched,Ostriches,Flightless Fowl,Solar,45.2,229,13,0.384,0.385,5,8,5124,3080,2044,15,4,19,43,34.90%,345.8,207.8,137.9,1.01,0.27,1.28,2.9,394.2,236.9,157.2,1.15,0.31,1.46,3.31,32,43,2.16,2.9,2.46,3.31
Rival,RSC006209,Celiscy,Jetstream,Remove Before Flight,Lunar,44.9,859,54,0.575,0.481,26,28,18025,10460,7565,34,40,75,131,26.00%,324.2,188.2,136.1,0.61,0.72,1.35,2.36,333.8,193.7,140.1,0.63,0.74,1.39,2.43,133,109,2.39,1.96,2.46,2.02
Rival,RSC005934,AngryPoptart_RL,"Ruthless Racket
Dice","The Syndicate
Never Lucky",Lunar,44.3,397,28,0.417,0.393,11,17,9010,4740,4270,17,13,36,59,28.80%,350.7,184.5,166.2,0.66,0.51,1.4,2.3,321.8,169.3,152.5,0.61,0.46,1.29,2.11,54,67,2.1,2.61,1.93,2.39
Rival,RSC005832,TH4NA70S,"Polar Ice
Quasars","Minty Fresh
The Cosmos",Solar,43.7,588,36,0.41,0.5,18,18,13049,7030,6019,20,18,63,98,20.40%,342.9,184.7,158.2,0.53,0.47,1.66,2.58,362.5,195.3,167.2,0.56,0.5,1.75,2.72,70,89,1.84,2.34,1.94,2.47
Rival,RSC005077,kbm grifter,Blizzards,Storm,Solar,43.6,344,20,0.461,0.45,9,11,7191,3930,3261,13,12,28,63,20.60%,323.0,176.5,146.5,0.58,0.54,1.26,2.83,359.6,196.5,163.1,0.65,0.6,1.4,3.15,47,52,2.11,2.34,2.35,2.6
Rival,RSC002762,OnwardFlame,Stolen,The Hood,Lunar,43.5,621,39,0.575,0.641,25,14,13126,7880,5246,37,19,43,108,34.30%,326.6,196.1,130.5,0.92,0.47,1.07,2.69,336.6,202.1,134.5,0.95,0.49,1.1,2.77,101,83,2.51,2.07,2.59,2.13
Rival,RSC004639,Uncdizzle,Blizzards,Storm,Solar,43.3,570,36,0.375,0.417,15,21,12283,6760,5523,26,22,44,86,30.20%,333.0,183.3,149.7,0.7,0.6,1.19,2.33,341.2,187.8,153.4,0.72,0.61,1.22,2.39,76,105,2.06,2.85,2.11,2.92
Rival,RSC001358,Cob,Heavy Metal,The Pit,Lunar,43.2,935,61,0.389,0.41,25,36,20320,12100,8220,46,33,89,140,32.90%,335.8,200.0,135.8,0.76,0.55,1.47,2.31,333.1,198.4,134.8,0.75,0.54,1.46,2.3,127,169,2.1,2.79,2.08,2.77
Rival,RSC001032,JmE,Blizzards,Storm,Solar,43.1,156,10,0.226,0.2,2,8,2996,1720,1276,6,8,9,27,22.20%,296.8,170.4,126.4,0.59,0.79,0.89,2.67,299.6,172.0,127.6,0.6,0.8,0.9,2.7,22,45,2.18,4.46,2.2,4.5
Rival,RSC002453,Ghostie,"Necrotic Nerds
Funk Hunks","Ghoul School
Vibe Tribe",Solar,42.5,907,58,0.364,0.362,21,37,19971,11170,8801,47,25,75,147,32.00%,340.2,190.3,149.9,0.8,0.43,1.28,2.5,344.3,192.6,151.7,0.81,0.43,1.29,2.53,117,167,1.99,2.85,2.02,2.88
Rival,RSC007618,Doug,Mining Legion,Dwarf Haven,Solar,42.4,850,56,0.664,0.679,38,18,17303,9950,7353,39,37,57,135,28.90%,314.6,180.9,133.7,0.71,0.67,1.04,2.45,309.0,177.7,131.3,0.7,0.66,1.02,2.41,159,103,2.89,1.87,2.84,1.84
Rival,RSC007561,Riddimluver,Polar Bears,The Bear Den,Lunar,42.0,689,43,0.559,0.512,22,21,14168,8620,5548,31,25,62,117,26.50%,317.7,193.3,124.4,0.7,0.56,1.39,2.62,329.5,200.5,129.0,0.72,0.58,1.44,2.72,104,89,2.33,2.0,2.42,2.07
Rival,RSC005703,ShoddyWolfman,Jetstream,Remove Before Flight,Lunar,41.5,614,40,0.504,0.425,17,23,13203,7390,5813,28,21,52,94,29.80%,332.3,186.0,146.3,0.7,0.53,1.31,2.37,330.1,184.8,145.3,0.7,0.53,1.3,2.35,91,90,2.29,2.27,2.28,2.25
Rival,RSC007582,Wavy,Ocelots,The Jungle,Solar,40.6,870,56,0.595,0.643,36,20,17902,10030,7872,32,33,75,143,22.40%,318.0,178.1,139.8,0.57,0.59,1.33,2.54,319.7,179.1,140.6,0.57,0.59,1.34,2.55,133,103,2.36,1.83,2.38,1.84
Rival,RSC006654,Chicken,Ocelots,The Jungle,Solar,40.4,570,38,0.56,0.553,21,17,12605,6980,5625,26,15,55,88,29.50%,341.7,189.2,152.5,0.7,0.41,1.49,2.39,331.7,183.7,148.0,0.68,0.39,1.45,2.32,81,69,2.2,1.87,2.13,1.82
Rival,RSC005828,Creme,Bulldozers,Road Work Ahead,Lunar,40.3,915,53,0.639,0.717,38,15,19313,11760,7553,46,28,86,146,31.50%,326.2,198.6,127.6,0.78,0.47,1.45,2.47,364.4,221.9,142.5,0.87,0.53,1.62,2.75,154,106,2.6,1.79,2.91,2.0
Rival,RSC004399,zippythegnome,Kitsune,The Shrine,Solar,39.7,537,37,0.525,0.514,19,18,11442,6370,5072,18,22,55,72,25.00%,329.2,183.3,145.9,0.52,0.63,1.58,2.07,309.2,172.2,137.1,0.49,0.59,1.49,1.95,78,73,2.24,2.1,2.11,1.97
Rival,RSC005628,I love sand,Tyrants,Monarchy,Lunar,39.3,355,26,0.405,0.462,12,14,7709,3590,4119,10,12,29,54,18.50%,335.6,156.3,179.3,0.44,0.52,1.26,2.35,296.5,138.1,158.4,0.38,0.46,1.12,2.08,46,59,2.0,2.57,1.77,2.27
Rival,RSC007144,The_Killerwon,Wind,The Elements,Solar,38.9,941,55,0.511,0.491,27,28,19754,11690,8064,53,25,72,154,34.40%,324.4,192.0,132.4,0.87,0.41,1.18,2.53,359.2,212.5,146.6,0.96,0.45,1.31,2.8,146,142,2.4,2.33,2.65,2.58
Rival,RSC006069,PoupSoup,Blizzards,Storm,Solar,38.7,889,57,0.413,0.439,25,32,18828,10310,8518,40,28,71,136,29.40%,327.3,179.2,148.1,0.7,0.49,1.23,2.36,330.3,180.9,149.4,0.7,0.49,1.25,2.39,119,149,2.07,2.59,2.09,2.61
Rival,RSC006748,Llamaboy101,Wind,The Elements,Solar,38.4,718,44,0.525,0.5,22,22,14288,8380,5908,34,35,46,93,36.60%,307.5,180.3,127.1,0.73,0.75,0.99,2.0,324.7,190.5,134.3,0.77,0.8,1.05,2.11,113,106,2.43,2.28,2.57,2.41
Rival,RSC004888,AgentAnime07,Phantoms,The Monster Mash,Lunar,38.2,963,64,0.307,0.313,20,44,20326,11320,9006,42,30,83,147,28.60%,326.2,181.6,144.5,0.67,0.48,1.33,2.36,317.6,176.9,140.7,0.66,0.47,1.3,2.3,114,191,1.83,3.06,1.78,2.98
Rival,RSC005455,Covi,Hammerheads,Shark Attack,Solar,37.5,204,12,0.5,0.417,5,7,4248,2680,1568,13,3,17,38,34.20%,321.8,203.0,118.8,0.98,0.23,1.29,2.88,354.0,223.3,130.7,1.08,0.25,1.42,3.17,28,28,2.12,2.12,2.33,2.33
Rival,RSC007227,I Ezekiel I,Ostriches,Flightless Fowl,Solar,37.2,598,40,0.384,0.325,13,27,13376,7160,6216,24,17,63,76,31.60%,345.6,185.0,160.6,0.62,0.44,1.63,1.96,334.4,179.0,155.4,0.6,0.43,1.58,1.9,76,103,1.96,2.66,1.9,2.58
Rival,RSC003118,Mysty,Necrotic Nerds,Ghoul School,Solar,36.6,671,41,0.436,0.415,17,24,13053,7460,5593,27,29,46,101,26.70%,300.6,171.8,128.8,0.62,0.67,1.06,2.33,318.4,182.0,136.4,0.66,0.71,1.12,2.46,104,122,2.4,2.81,2.54,2.98
Rival,RSC003255,cozyboy,Funk Hunks,Vibe Tribe,Lunar,35.9,732,49,0.366,0.347,17,32,15458,8030,7428,24,28,66,93,25.80%,326.3,169.5,156.8,0.51,0.59,1.39,1.96,315.5,163.9,151.6,0.49,0.57,1.35,1.9,96,136,2.03,2.87,1.96,2.78
Rival,RSC006138,cherrypupp,Jetstream,Remove Before Flight,Lunar,35.9,669,39,0.53,0.462,18,21,13463,8740,4723,38,23,57,94,40.40%,311.0,201.9,109.1,0.88,0.53,1.32,2.17,345.2,224.1,121.1,0.97,0.59,1.46,2.41,111,103,2.56,2.38,2.85,2.64
Rival,RSC006774,JazzMagic.,"Bulldozers
Hippos","Road Work Ahead
Safari",Lunar,34.9,574,35,0.48,0.486,17,18,12234,6960,5274,28,11,54,91,30.80%,329.3,187.4,142.0,0.75,0.3,1.45,2.45,349.5,198.9,150.7,0.8,0.31,1.54,2.6,71,75,1.91,2.02,2.03,2.14
Rival,RSC002616,Ruthle,50 Cent,Money Makers,Solar,34.8,637,41,0.48,0.512,21,20,12652,6500,6152,22,30,40,80,27.50%,306.9,157.7,149.2,0.53,0.73,0.97,1.94,308.6,158.5,150.0,0.54,0.73,0.98,1.95,95,100,2.3,2.43,2.32,2.44
Rival,RSC007549,Whiffy_RL,Ruthless Racket,The Syndicate,Lunar,33.7,60,4,0.459,0.5,2,2,1100,680,420,3,3,3,8,37.50%,283.3,175.1,108.2,0.77,0.77,0.77,2.06,275.0,170.0,105.0,0.75,0.75,0.75,2.0,9,10,2.32,2.58,2.25,2.5
Rival,RSC007549,Whiffy_RL,Ruthless Racket,The Syndicate,Lunar,33.7,60,4,0.459,0.5,2,2,1100,680,420,3,3,3,8,37.50%,283.3,175.1,108.2,0.77,0.77,0.77,2.06,275.0,170.0,105.0,0.75,0.75,0.75,2.0,9,10,2.32,2.58,2.25,2.5
Rival,RSC006372,x ARC Fives x,Heavy Metal,The Pit,Lunar,33.5,349,22,0.362,0.318,7,15,7216,4470,2746,20,6,32,57,35.10%,319.5,197.9,121.6,0.89,0.27,1.42,2.52,328.0,203.2,124.8,0.91,0.27,1.45,2.59,43,62,1.9,2.75,1.95,2.82
Rival,RSC007213,Py Ballwin,"Ruthless Racket
Hue Heroes","The Syndicate
Art Club",Lunar,32.6,207,15,0.238,0.2,3,12,4721,2630,2091,9,4,26,23,39.10%,352.4,196.3,156.1,0.67,0.3,1.94,1.72,314.7,175.3,139.4,0.6,0.27,1.73,1.53,24,49,1.79,3.66,1.6,3.27
Rival,RSC000813,Ziggy.,"Hue Heroes
Dice","Art Club
Never Lucky",Lunar,32.5,338,23,0.385,0.391,9,14,6759,3840,2919,19,8,20,54,35.20%,309.0,175.6,133.4,0.87,0.37,0.91,2.47,293.9,167.0,126.9,0.83,0.35,0.87,2.35,51,68,2.33,3.11,2.22,2.96
Rival,RSC005513,TV_ImpactReapz,Asiago Arsonists,Cheese Guild,Lunar,32.3,156,12,0.485,0.333,4,8,3211,1830,1381,6,4,16,23,26.10%,318.1,181.3,136.8,0.59,0.4,1.58,2.28,267.6,152.5,115.1,0.5,0.33,1.33,1.92,27,28,2.67,2.77,2.25,2.33
Rival,RSC006199,Irozuh.,Ostriches,Flightless Fowl,Solar,32.0,677,46,0.326,0.283,13,33,14093,7780,6313,33,17,54,93,35.50%,321.7,177.6,144.1,0.75,0.39,1.23,2.12,306.4,169.1,137.2,0.72,0.37,1.17,2.02,82,130,1.87,2.97,1.78,2.83
Rival,RSC007861,xmanyaknow,Phantoms,The Monster Mash,Lunar,31.8,677,46,0.296,0.304,14,32,13378,6680,6698,19,21,53,108,17.60%,305.4,152.5,152.9,0.43,0.48,1.21,2.47,290.8,145.2,145.6,0.41,0.46,1.15,2.35,80,138,1.83,3.15,1.74,3.0
Rival,RSC006910,Swanny2.0,"Hue Heroes
Funk Hunks","Art Club
Vibe Tribe",Solar,31.5,389,29,0.357,0.379,11,18,8271,4620,3651,21,8,32,52,40.40%,328.6,183.5,145.0,0.83,0.32,1.27,2.07,285.2,159.3,125.9,0.72,0.28,1.1,1.79,61,87,2.42,3.46,2.1,3.0
Rival,RSC007774,Il Rogue lI,"Centuriones
Funk Hunks
Ruthless Racket","The Sovereign
Vibe Tribe
The Syndicate",Lunar,31.4,163,11,0.423,0.273,3,8,3224,1680,1544,4,6,15,23,17.40%,305.6,159.3,146.4,0.38,0.57,1.42,2.18,293.1,152.7,140.4,0.36,0.55,1.36,2.09,23,28,2.18,2.65,2.09,2.55
Rival,RSC002177,Slygo21,Ruthless Racket,The Syndicate,Lunar,31.2,859,59,0.424,0.39,23,36,18103,9490,8613,29,28,84,99,29.30%,325.7,170.7,154.9,0.52,0.5,1.51,1.78,306.8,160.8,146.0,0.49,0.47,1.42,1.68,115,140,2.07,2.52,1.95,2.37
Rival,RSC004365,Mattixbigs,Ostriches,Flightless Fowl,Solar,31.2,459,31,0.268,0.226,7,24,9450,4990,4460,16,11,43,69,23.20%,318.1,168.0,150.1,0.54,0.37,1.45,2.32,304.8,161.0,143.9,0.52,0.35,1.39,2.23,49,93,1.65,3.13,1.58,3.0
Rival,RSC006464,vAirwick,Lacuna,Event Horizon,Solar,31.1,133,9,0.536,0.444,4,5,2464,1260,1204,6,5,4,21,28.60%,286.3,146.4,139.9,0.7,0.58,0.46,2.44,273.8,140.0,133.8,0.67,0.56,0.44,2.33,23,21,2.67,2.44,2.56,2.33
Rival,RSC006177,Flyerrr85,"Asiago Arsonists
Hue Heroes","Cheese Guild
Art Club",Lunar,30.1,190,11,0.47,0.545,6,5,3765,2090,1675,6,7,18,24,25.00%,306.2,170.0,136.2,0.49,0.57,1.46,1.95,342.3,190.0,152.3,0.55,0.64,1.64,2.18,24,26,1.95,2.11,2.18,2.36
Rival,RSC007129,EKA Luminous,"Stolen
Asiago Arsonists","The Hood
Cheese Guild",Lunar,29.8,303,22,0.584,0.591,13,9,5774,3370,2404,8,17,29,27,29.60%,294.5,171.9,122.6,0.41,0.87,1.48,1.38,262.5,153.2,109.3,0.36,0.77,1.32,1.23,51,41,2.6,2.09,2.32,1.86
Rival,RSC006212,Kingtutt97,Dice,Never Lucky,Lunar,29.8,738,46,0.415,0.37,17,29,15004,8740,6264,29,18,78,104,27.90%,314.2,183.0,131.2,0.61,0.38,1.63,2.18,326.2,190.0,136.2,0.63,0.39,1.7,2.26,103,128,2.16,2.68,2.24,2.78
Rival,RSC005150,StickyDihhRick,Hue Heroes,Art Club,Solar,29.5,65,4,0.447,0.5,2,2,1312,740,572,1,2,9,9,11.10%,311.9,175.9,136.0,0.24,0.48,2.14,2.14,328.0,185.0,143.0,0.25,0.5,2.25,2.25,6,7,1.43,1.66,1.5,1.75
