Tier,RSC ID,Player Name,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
Minor,,Loaded,Swordfish,The Ocean,Solar,49.0,636,44,0.583,0.614,27,17,16248,8700,7548,29,23,76,85,34.10%,350.4,187.6,162.8,0.63,0.5,1.64,1.83,369.3,197.7,171.5,0.66,0.52,1.73,1.93,98,78,2.11,1.68,2.23,1.77
Minor,,Zackaryvink,Voyagers,The Astronauts,Solar,48.9,820,57,0.444,0.456,26,31,19532,10900,8632,40,29,81,140,28.60%,326.7,182.3,144.4,0.67,0.49,1.35,2.34,342.7,191.2,151.4,0.7,0.51,1.42,2.46,127,147,2.12,2.46,2.23,2.58
Minor,RSC000156,Drupenson,Orangutans,Planet of the Apes,Solar,48.9,521,38,0.504,0.526,20,18,12034,7200,4834,30,20,46,90,33.30%,316.8,189.5,127.3,0.79,0.53,1.21,2.37,316.7,189.5,127.2,0.79,0.53,1.21,2.37,94,93,2.47,2.45,2.47,2.45
Minor,RSC000161,Wtfisvhs,Ospreys,Birds of Prey,Solar,48.7,47,4,0.2,0.0,0,4,1191,630,561,1,3,7,3,33.30%,347.5,183.8,163.7,0.29,0.88,2.04,0.88,297.8,157.5,140.3,0.25,0.75,1.75,0.75,5,12,1.46,3.5,1.25,3.0
Minor,RSC000260,Ithefreshprince,TDM,Rocket League Noob Series,Lunar,48.6,399,31,0.581,0.516,16,15,9560,5280,4280,21,17,35,58,36.20%,328.6,181.5,147.1,0.72,0.58,1.2,1.99,308.4,170.3,138.1,0.68,0.55,1.13,1.87,74,60,2.54,2.06,2.39,1.94
Minor,RSC000620,Thepaperboy,Flailers,The Quad Dynasty,Solar,48.1,791,56,0.408,0.357,20,36,18435,9880,8555,36,33,67,128,28.10%,319.6,171.3,148.3,0.62,0.57,1.16,2.22,329.2,176.4,152.8,0.64,0.59,1.2,2.29,113,144,1.96,2.5,2.02,2.57
Minor,RSC000711,Aloza,Mimics,The Dungeon,Lunar,47.6,536,38,0.521,0.553,21,17,12278,6890,5388,32,20,35,94,34.00%,314.2,176.3,137.9,0.82,0.51,0.9,2.41,323.1,181.3,141.8,0.84,0.53,0.92,2.47,93,88,2.38,2.25,2.45,2.32
Minor,,Typhon,TDM,Rocket League Noob Series,Lunar,47.4,789,63,0.538,0.476,30,33,18189,9690,8499,46,27,46,144,31.90%,316.2,168.4,147.7,0.8,0.47,0.8,2.5,288.7,153.8,134.9,0.73,0.43,0.73,2.29,141,128,2.45,2.23,2.24,2.03
Minor,,Lays,Uruks,Middle Earth,Lunar,47.2,177,14,0.447,0.5,7,7,4359,2410,1949,10,6,17,26,38.50%,337.8,186.7,151.0,0.77,0.46,1.32,2.01,311.4,172.1,139.2,0.71,0.43,1.21,1.86,27,31,2.09,2.4,1.93,2.21
Minor,RSC000034,Frosty2200,"Dynamite
Draconis","Fallout Shelter
πολύ κεφάλη",Solar,47.2,668,50,0.493,0.56,28,22,15794,9040,6754,40,25,55,104,38.50%,324.3,185.6,138.7,0.82,0.51,1.13,2.14,315.9,180.8,135.1,0.8,0.5,1.1,2.08,114,116,2.34,2.38,2.28,2.32
Minor,RSC000078,Sirkitboard,Carrots,The Garden,Lunar,46.7,634,43,0.462,0.512,22,21,14849,8370,6479,31,20,63,112,27.70%,321.2,181.1,140.2,0.67,0.43,1.36,2.42,345.3,194.7,150.7,0.72,0.47,1.47,2.6,96,106,2.08,2.29,2.23,2.47
Minor,,Sir Bacon,Chicken Parm,Fifty-Fifty Pizzeria,Lunar,46.4,10,1,0.143,0.0,0,1,308,160,148,1,0,1,1,100.00%,422.4,219.4,203.0,1.37,0.0,1.37,1.37,308.0,160.0,148.0,1.0,0.0,1.0,1.0,1,3,1.37,4.11,1.0,3.0
Minor,,Computerimac,Carrots,The Garden,Lunar,46.1,254,17,0.491,0.471,8,9,5733,3100,2633,14,13,14,35,40.00%,309.6,167.4,142.2,0.76,0.7,0.76,1.89,337.2,182.4,154.9,0.82,0.76,0.82,2.06,41,42,2.21,2.27,2.41,2.47
Minor,RSC000503,Akipz,Swordfish,The Ocean,Solar,45.9,594,40,0.549,0.5,20,20,13296,7490,5806,24,25,57,99,24.20%,307.0,172.9,134.1,0.55,0.58,1.32,2.29,332.4,187.3,145.2,0.6,0.63,1.43,2.48,88,77,2.03,1.78,2.2,1.93
Minor,,Yuseithree,Vikings,The Sovereign,Lunar,45.6,524,36,0.519,0.556,20,16,12380,6950,5430,34,15,38,90,37.80%,324.0,181.9,142.1,0.89,0.39,0.99,2.36,343.9,193.1,150.8,0.94,0.42,1.06,2.5,84,80,2.2,2.09,2.33,2.22
Minor,RSC000423,Blahmonster8U,Blizzards,Storm,Solar,45.5,303,24,0.593,0.625,15,9,7526,4040,3486,14,11,34,39,35.90%,340.7,182.9,157.8,0.63,0.5,1.54,1.77,313.6,168.3,145.3,0.58,0.46,1.42,1.63,55,43,2.49,1.95,2.29,1.79
Minor,RSC000028,Just_Hollywood,Ospreys,Birds of Prey,Solar,45.1,304,23,0.227,0.174,4,19,7411,3900,3511,12,10,35,45,26.70%,334.4,176.0,158.4,0.54,0.45,1.58,2.03,322.2,169.6,152.7,0.52,0.43,1.52,1.96,34,74,1.53,3.34,1.48,3.22
Minor,RSC000292,Ignite,Chicken Parm,Fifty-Fifty Pizzeria,Lunar,44.9,732,56,0.387,0.393,22,34,17679,9880,7799,41,22,71,113,36.30%,331.2,185.1,146.1,0.77,0.41,1.33,2.12,315.7,176.4,139.3,0.73,0.39,1.27,2.02,108,145,2.02,2.72,1.93,2.59
Minor,RSC000628,Gavinator,Dynamite,Fallout Shelter,Solar,44.7,890,64,0.438,0.453,29,35,19751,11120,8631,40,44,73,127,31.50%,304.4,171.4,133.0,0.62,0.68,1.12,1.96,308.6,173.8,134.9,0.63,0.69,1.14,1.98,137,161,2.11,2.48,2.14,2.52
Minor,,Touchmydirtbox,"Hammerheads
Fangtooths","Shark Attack
The Abyss",Lunar,44.3,579,43,0.555,0.605,26,17,12970,7050,5920,25,25,48,90,27.80%,307.2,167.0,140.2,0.59,0.59,1.14,2.13,301.6,164.0,137.7,0.58,0.58,1.12,2.09,107,93,2.53,2.2,2.49,2.16
Minor,RSC000353,Baba--Yetu,Dire Wolves,Polar Vortex,Lunar,43.4,123,8,0.543,0.375,3,5,2564,1360,1204,4,6,9,21,19.00%,285.9,151.6,134.3,0.45,0.67,1.0,2.34,320.5,170.0,150.5,0.5,0.75,1.13,2.63,18,16,2.01,1.78,2.25,2.0
Minor,,Orozes,"Fire
Dire Wolves","The Elements
Polar Vortex",Lunar,43.3,603,46,0.489,0.457,21,25,14001,7800,6201,35,18,48,100,35.00%,318.4,177.4,141.0,0.8,0.41,1.09,2.27,304.4,169.6,134.8,0.76,0.39,1.04,2.17,100,103,2.27,2.34,2.17,2.24
Minor,RSC000025,Slayerof666,Phantoms,The Afterlife,Solar,42.8,669,48,0.664,0.667,32,16,14330,8560,5770,40,26,42,116,34.50%,293.8,175.5,118.3,0.82,0.53,0.86,2.38,298.5,178.3,120.2,0.83,0.54,0.88,2.42,134,86,2.75,1.76,2.79,1.79
Minor,,Jbomb,Wasps,The Swarm,Solar,42.8,853,64,0.573,0.641,41,23,19252,11090,8162,54,29,57,139,38.80%,309.5,178.3,131.2,0.87,0.47,0.92,2.23,300.8,173.3,127.5,0.84,0.45,0.89,2.17,164,136,2.64,2.19,2.56,2.13
Minor,,Funke,Jaguars,Apex Predators,Solar,42.6,715,50,0.579,0.56,28,22,15872,8830,7042,37,30,51,108,34.30%,304.5,169.4,135.1,0.71,0.58,0.98,2.07,317.4,176.6,140.8,0.74,0.6,1.02,2.16,135,110,2.59,2.11,2.7,2.2
Minor,RSC000240,Sirandrew,Ospreys,Birds of Prey,Solar,41.9,158,11,0.171,0.091,1,10,3874,2130,1744,10,2,15,28,35.70%,336.3,184.9,151.4,0.87,0.17,1.3,2.43,352.2,193.6,158.5,0.91,0.18,1.36,2.55,17,45,1.48,3.91,1.55,4.09
Minor,,Spoilt,Labradors,Dog Pound,Solar,41.6,833,58,0.651,0.655,38,20,18591,11430,7161,57,26,61,138,41.30%,306.1,188.2,117.9,0.94,0.43,1.0,2.27,320.5,197.1,123.5,0.98,0.45,1.05,2.38,166,111,2.73,1.83,2.86,1.91
Minor,RSC000653,Zer0Vibes,Discovery,Interstellar,Lunar,41.2,607,45,0.328,0.2,9,36,13774,7810,5964,33,25,49,81,40.70%,311.2,176.5,134.8,0.75,0.56,1.11,1.83,306.1,173.6,132.5,0.73,0.56,1.09,1.8,94,146,2.12,3.3,2.09,3.24
Minor,,Burritoman62,"Voyagers
Uruks","The Astronauts
Middle Earth",Lunar,40.5,159,12,0.231,0.083,1,11,3449,2100,1349,9,6,13,25,36.00%,297.5,181.1,116.4,0.78,0.52,1.12,2.16,287.4,175.0,112.4,0.75,0.5,1.08,2.08,20,42,1.73,3.62,1.67,3.5
Minor,RSC000818,Aviontequila,Discovery,Interstellar,Lunar,40.3,821,60,0.323,0.25,15,45,18851,9610,9241,43,28,54,121,35.50%,314.9,160.5,154.4,0.72,0.47,0.9,2.02,314.2,160.2,154.0,0.72,0.47,0.9,2.02,121,192,2.02,3.21,2.02,3.2
Minor,,Voidrl,Uruks,Middle Earth,Lunar,40.3,389,27,0.383,0.481,13,14,8831,4840,3991,24,11,25,64,37.50%,311.4,170.6,140.7,0.85,0.39,0.88,2.26,327.1,179.3,147.8,0.89,0.41,0.93,2.37,56,76,1.97,2.68,2.07,2.81
Minor,,Warrior,Vikings,The Sovereign,Lunar,40.2,723,51,0.575,0.647,33,18,15439,8380,7059,32,29,51,118,27.10%,292.9,159.0,133.9,0.61,0.55,0.97,2.24,302.7,164.3,138.4,0.63,0.57,1.0,2.31,128,105,2.43,1.99,2.51,2.06
Minor,RSC000362,Bobadine,Chicken Parm,Fifty-Fifty Pizzeria,Lunar,39.9,573,44,0.43,0.455,20,24,13122,6750,6372,23,23,51,75,30.70%,314.1,161.6,152.5,0.55,0.55,1.22,1.8,298.2,153.4,144.8,0.52,0.52,1.16,1.7,85,102,2.03,2.44,1.93,2.32
Minor,,Waffleman,Hammerheads,Shark Attack,Solar,39.9,893,58,0.562,0.586,34,24,19748,11270,8478,50,30,67,142,35.20%,303.3,173.1,130.2,0.77,0.46,1.03,2.18,340.5,194.3,146.2,0.86,0.52,1.16,2.45,152,129,2.33,1.98,2.62,2.22
Minor,,Sabre,Jaguars,Apex Predators,Solar,39.8,705,51,0.56,0.549,28,23,15533,8670,6863,37,28,51,102,36.30%,302.2,168.7,133.5,0.72,0.54,0.99,1.98,304.6,170.0,134.6,0.73,0.55,1.0,2.0,124,106,2.41,2.06,2.43,2.08
Minor,RSC000766,Visionaryone,Swordfish,The Ocean,Solar,39.6,785,53,0.598,0.585,31,22,17365,9700,7665,43,28,56,120,35.80%,303.4,169.5,133.9,0.75,0.49,0.98,2.1,327.6,183.0,144.6,0.81,0.53,1.06,2.26,133,102,2.32,1.78,2.51,1.92
Minor,,Kitaera,House Lannister,Houses of Westeros,Lunar,38.9,673,50,0.403,0.4,20,30,15279,8160,7119,27,27,65,86,31.40%,311.4,166.3,145.1,0.55,0.55,1.32,1.75,305.6,163.2,142.4,0.54,0.54,1.3,1.72,102,131,2.08,2.67,2.04,2.62
Minor,,Pana_,Draconis,πολύ κεφάλη,Lunar,38.6,672,48,0.589,0.563,27,21,14627,8620,6007,39,24,50,102,38.20%,298.5,175.9,122.6,0.8,0.49,1.02,2.08,304.7,179.6,125.1,0.81,0.5,1.04,2.13,126,100,2.57,2.04,2.63,2.08
Minor,RSC000099,Squishysquirrel,"Dire Wolves
Fire","Polar Vortex
The Elements",Solar,38.4,731,53,0.478,0.434,23,30,16102,9140,6962,41,22,55,119,34.50%,302.1,171.5,130.6,0.77,0.41,1.03,2.23,303.8,172.5,131.4,0.77,0.42,1.04,2.25,123,130,2.31,2.44,2.32,2.45
Minor,RSC000390,Cronus,Ospreys,Birds of Prey,Solar,38.4,716,50,0.262,0.2,10,40,16176,8210,7966,29,24,61,106,27.40%,309.9,157.3,152.6,0.56,0.46,1.17,2.03,323.5,164.2,159.3,0.58,0.48,1.22,2.12,86,166,1.65,3.18,1.72,3.32
Minor,RSC000857,Bringusdingus,Ospreys,Birds of Prey,Solar,37.8,426,31,0.344,0.29,9,22,9400,4800,4600,13,15,42,65,20.00%,302.6,154.5,148.1,0.42,0.48,1.35,2.09,303.2,154.8,148.4,0.42,0.48,1.35,2.1,59,89,1.9,2.87,1.9,2.87
Minor,RSC000141,Jam,Jacks,House of Cards,Lunar,37.3,576,45,0.492,0.511,23,22,12543,6560,5983,21,23,50,81,25.90%,298.7,156.2,142.5,0.5,0.55,1.19,1.93,278.7,145.8,133.0,0.47,0.51,1.11,1.8,100,102,2.38,2.43,2.22,2.27
Minor,,Dwightschrute,"Carrots
Jacks","The Garden
House of Cards",Lunar,37.1,182,13,0.317,0.385,5,8,3755,1840,1915,6,6,12,34,17.60%,283.0,138.7,144.3,0.45,0.45,0.9,2.56,288.8,141.5,147.3,0.46,0.46,0.92,2.62,19,32,1.43,2.41,1.46,2.46
Minor,RSC000520,Blastpatern4191,Discovery,Interstellar,Lunar,37.0,495,35,0.372,0.286,10,25,11042,6380,4662,26,15,46,73,35.60%,305.9,176.8,129.2,0.72,0.42,1.27,2.02,315.5,182.3,133.2,0.74,0.43,1.31,2.09,77,107,2.13,2.96,2.2,3.06
Minor,RSC000349,Koda,Flailers,The Quad Dynasty,Solar,36.7,438,31,0.414,0.355,11,20,9426,5330,4096,17,15,44,68,25.00%,295.2,166.9,128.3,0.53,0.47,1.38,2.13,304.1,171.9,132.1,0.55,0.48,1.42,2.19,57,72,1.78,2.25,1.84,2.32
Minor,,Eightfingers,Orangutans,Planet of the Apes,Solar,36.6,82,8,0.248,0.375,3,5,1945,920,1025,1,2,12,12,8.30%,325.3,153.9,171.4,0.17,0.33,2.01,2.01,243.1,115.0,128.1,0.13,0.25,1.5,1.5,7,15,1.17,2.51,0.88,1.88
Minor,RSC000268,Tomoose0529,Surge,Electric Mayhem,Lunar,36.6,576,42,0.41,0.429,18,24,13324,6810,6514,27,16,50,81,33.30%,317.3,162.2,155.1,0.64,0.38,1.19,1.93,317.2,162.1,155.1,0.64,0.38,1.19,1.93,77,98,1.83,2.33,1.83,2.33
Minor,RSC000227,Xiluym,"Hammerheads
Dire Wolves","Shark Attack
Polar Vortex",Solar,36.3,883,58,0.581,0.621,36,22,18006,9900,8106,49,34,37,145,33.80%,279.7,153.8,125.9,0.76,0.53,0.57,2.25,310.4,170.7,139.8,0.84,0.59,0.64,2.5,155,125,2.41,1.94,2.67,2.16
Minor,RSC000420,Pumpkant,Orangutans,Planet of the Apes,Solar,36.2,708,55,0.528,0.564,31,24,14980,8010,6970,30,31,50,96,31.30%,290.2,155.2,135.0,0.58,0.6,0.97,1.86,272.4,145.6,126.7,0.55,0.56,0.91,1.75,130,121,2.52,2.34,2.36,2.2
Minor,,Jimjamrl,Draconis,πολύ κεφάλη,Lunar,36.1,69,5,0.466,0.4,2,3,1344,720,624,2,3,5,12,16.70%,267.1,143.1,124.0,0.4,0.6,0.99,2.39,268.8,144.0,124.8,0.4,0.6,1.0,2.4,11,12,2.19,2.39,2.2,2.4
Minor,RSC000357,Primed,Chicken Parm,Fifty-Fifty Pizzeria,Lunar,35.5,404,33,0.436,0.485,16,17,8645,4560,4085,21,14,23,61,34.40%,293.5,154.8,138.7,0.71,0.48,0.78,2.07,262.0,138.2,123.8,0.64,0.42,0.7,1.85,68,80,2.31,2.72,2.06,2.42
Minor,,Zeta,Wasps,The Swarm,Solar,35.1,177,11,0.371,0.455,5,6,3370,1970,1400,3,11,18,22,13.60%,261.1,152.6,108.5,0.23,0.85,1.39,1.7,306.4,179.1,127.3,0.27,1.0,1.64,2.0,21,30,1.63,2.32,1.91,2.73
Minor,,Mcgroom,"Jaguars
Fangtooths","Apex Predators
The Abyss",Lunar,34.2,407,30,0.462,0.533,16,14,8512,4720,3792,21,14,26,62,33.90%,286.8,159.1,127.8,0.71,0.47,0.88,2.09,283.7,157.3,126.4,0.7,0.47,0.87,2.07,68,75,2.29,2.53,2.27,2.5
Minor,,Paco4235,Dynamite,Fallout Shelter,Solar,33.3,305,21,0.377,0.381,8,13,6821,3750,3071,14,9,30,40,35.00%,306.7,168.6,138.1,0.63,0.4,1.35,1.8,324.8,178.6,146.2,0.67,0.43,1.43,1.9,45,62,2.02,2.79,2.14,2.95
Minor,,Taquito7,Surge,Electric Mayhem,Lunar,32.8,741,57,0.419,0.439,25,32,15420,7960,7460,26,28,58,106,24.50%,285.4,147.3,138.1,0.48,0.52,1.07,1.96,270.5,139.6,130.9,0.46,0.49,1.02,1.86,98,122,1.81,2.26,1.72,2.14
Minor,RSC000148,Shadowvail,Voyagers,The Astronauts,Solar,32.1,594,42,0.473,0.476,20,22,12406,7000,5406,24,22,54,80,30.00%,286.4,161.6,124.8,0.55,0.51,1.25,1.85,295.4,166.7,128.7,0.57,0.52,1.29,1.9,96,103,2.22,2.38,2.29,2.45
Minor,RSC000291,Suckiest Sucker,Carrots,The Garden,Lunar,32.0,750,54,0.43,0.481,26,28,15901,8360,7541,32,23,58,111,28.80%,290.8,152.9,137.9,0.59,0.42,1.06,2.03,294.5,154.8,139.6,0.59,0.43,1.07,2.06,108,130,1.97,2.38,2.0,2.41
Minor,RSC000035,Feen,Uruks,Middle Earth,Lunar,31.8,733,57,0.418,0.456,26,31,15710,8130,7580,31,23,57,103,30.10%,293.9,152.1,141.8,0.58,0.43,1.07,1.93,275.6,142.6,133.0,0.54,0.4,1.0,1.81,109,135,2.04,2.53,1.91,2.37
Minor,,Falco5,Discovery,Interstellar,Lunar,31.2,645,48,0.318,0.292,14,34,13522,7140,6382,26,24,50,84,31.00%,287.5,151.8,135.7,0.55,0.51,1.06,1.79,281.7,148.8,133.0,0.54,0.5,1.04,1.75,96,154,2.04,3.27,2.0,3.21
Minor,,Xtratos,Ospreys,Birds of Prey,Solar,29.1,128,10,0.294,0.2,2,8,2511,1620,891,6,5,12,17,35.30%,269.1,173.6,95.5,0.64,0.54,1.29,1.82,251.1,162.0,89.1,0.6,0.5,1.2,1.7,20,34,2.14,3.64,2.0,3.4
Minor,,Ence,Flailers,The Quad Dynasty,Solar,28.7,755,54,0.342,0.315,17,37,16542,8590,7952,40,11,57,119,33.60%,300.5,156.0,144.5,0.73,0.2,1.04,2.16,306.3,159.1,147.3,0.74,0.2,1.06,2.2,93,143,1.69,2.6,1.72,2.65
Minor,,Roup,Flailers,The Quad Dynasty,Solar,26.9,244,19,0.349,0.316,6,13,5140,2380,2760,9,5,17,38,23.70%,288.9,133.8,155.1,0.51,0.28,0.96,2.14,270.5,125.3,145.3,0.47,0.26,0.89,2.0,32,48,1.8,2.7,1.68,2.53
Minor,RSC000179,Sykoshaggy,"Draconis
Discovery
Hammerheads","πολύ κεφάλη
Interstellar
Shark Attack",Lunar,26.5,361,24,0.558,0.5,12,12,6863,3900,2963,15,14,24,50,30.00%,260.7,148.2,112.6,0.57,0.53,0.91,1.9,286.0,162.5,123.5,0.63,0.58,1.0,2.08,64,55,2.43,2.09,2.67,2.29
Minor,RSC000251,Padmesdefense,"Dire Wolves
Flailers","Polar Vortex
The Quad Dynasty",Lunar,26.3,150,12,0.656,0.667,8,4,2804,1560,1244,8,6,5,21,38.10%,256.4,142.6,113.7,0.73,0.55,0.46,1.92,233.7,130.0,103.7,0.67,0.5,0.42,1.75,33,22,3.02,2.01,2.75,1.83
Minor,,Mike,Flailers,The Quad Dynasty,Solar,25.8,63,4,0.466,0.25,1,3,1281,680,601,3,2,4,8,37.50%,278.9,148.0,130.8,0.65,0.44,0.87,1.74,320.3,170.0,150.3,0.75,0.5,1.0,2.0,11,12,2.39,2.61,2.75,3.0
Minor,,The Rogers Effect,House Lannister,Houses of Westeros,Lunar,25.7,543,40,0.342,0.35,14,26,12136,6040,6096,30,9,38,69,43.50%,306.5,152.6,154.0,0.76,0.23,0.96,1.74,303.4,151.0,152.4,0.75,0.23,0.95,1.73,75,114,1.89,2.88,1.88,2.85
Minor,,Chiefskapski,House Lannister,Houses of Westeros,Lunar,24.2,539,40,0.263,0.25,10,30,10952,5330,5622,12,17,52,68,17.60%,278.7,135.6,143.1,0.31,0.43,1.32,1.73,273.8,133.3,140.6,0.3,0.43,1.3,1.7,63,122,1.6,3.1,1.58,3.05
Minor,RSC000366,Liquid Cight,Surge,Electric Mayhem,Lunar,24.1,287,24,0.343,0.333,8,16,5776,2990,2786,10,8,24,39,25.60%,276.0,142.9,133.1,0.48,0.38,1.15,1.86,240.7,124.6,116.1,0.42,0.33,1.0,1.63,33,51,1.58,2.44,1.38,2.13
Minor,,Soul,TDM,Rocket League Noob Series,Lunar,24.0,59,4,0.26,0.0,0,4,1126,610,516,2,1,5,11,18.20%,261.7,141.8,119.9,0.46,0.23,1.16,2.56,281.5,152.5,129.0,0.5,0.25,1.25,2.75,6,12,1.39,2.79,1.5,3.0
Minor,,Krum_Kyle,Fangtooths,The Abyss,Lunar,23.4,597,46,0.576,0.587,27,19,11335,5720,5615,18,21,41,82,22.00%,260.4,131.4,129.0,0.41,0.48,0.94,1.88,246.4,124.3,122.1,0.39,0.46,0.89,1.78,104,85,2.39,1.95,2.26,1.85
Minor,RSC000041,Shadowaid,Surge,Electric Mayhem,Lunar,22.7,49,4,0.205,0.0,0,4,961,480,481,1,1,5,8,12.50%,269.0,134.4,134.6,0.28,0.28,1.4,2.24,240.3,120.0,120.3,0.25,0.25,1.25,2.0,4,10,1.12,2.8,1.0,2.5
Minor,,Lonelyastronot,Labradors,Dog Pound,Solar,17.9,110,8,0.585,0.5,4,4,1915,950,965,4,4,4,15,26.70%,238.8,118.4,120.3,0.5,0.5,0.5,1.87,239.4,118.8,120.6,0.5,0.5,0.5,1.88,20,16,2.49,1.99,2.5,2.0
Minor,,Kirby Griffin,Blizzards,Storm,Solar,17.7,227,17,0.427,0.471,8,9,4183,2550,1633,10,6,19,30,33.30%,252.7,154.1,98.7,0.6,0.36,1.15,1.81,246.1,150.0,96.1,0.59,0.35,1.12,1.76,40,48,2.42,2.9,2.35,2.82
Minor,,Shaqctus,Mimics,The Dungeon,Lunar,17.3,380,30,0.45,0.4,12,18,6476,3420,3056,9,18,24,42,21.40%,233.7,123.4,110.3,0.32,0.65,0.87,1.52,215.9,114.0,101.9,0.3,0.6,0.8,1.4,58,66,2.09,2.38,1.93,2.2
Minor,RSC000613,A Flappy Sumo,Carrots,The Garden,Lunar,14.6,96,8,0.473,0.5,4,4,1766,720,1046,2,1,6,17,11.80%,252.3,102.9,149.4,0.29,0.14,0.86,2.43,220.8,90.0,130.8,0.25,0.13,0.75,2.13,13,14,1.86,2.0,1.63,1.75
Minor,RSC000091,Bousquet,Uruks,Middle Earth,Lunar,13.3,324,23,0.32,0.348,8,15,5798,3140,2658,13,9,20,39,33.30%,245.4,132.9,112.5,0.55,0.38,0.85,1.65,252.1,136.5,115.6,0.57,0.39,0.87,1.7,44,71,1.86,3.01,1.91,3.09
Minor,RSC000619,Nate Likes Cats,"Fire
Swordfish","The Elements
The Ocean",Solar,7.6,94,6,0.403,0.333,2,4,1538,900,638,4,3,5,10,40.00%,224.4,131.3,93.1,0.58,0.44,0.73,1.46,256.3,150.0,106.3,0.67,0.5,0.83,1.67,14,18,2.04,2.63,2.33,3.0
Minor,,Doubeleveinmagic,Voyagers,The Astronauts,Solar,7.4,250,16,0.5,0.563,9,7,4262,2360,1902,10,7,15,26,38.50%,233.8,129.5,104.3,0.55,0.38,0.82,1.43,266.4,147.5,118.9,0.63,0.44,0.94,1.63,38,38,2.08,2.08,2.38,2.38
Minor,,Connor,Hammerheads,Shark Attack,Solar,6.6,40,2,0.434,0.5,1,1,578,270,308,0,1,3,7,0.00%,198.2,92.6,105.6,0.0,0.34,1.03,2.4,289.0,135.0,154.0,0.0,0.5,1.5,3.5,5,6,1.71,2.06,2.5,3.0
Minor,RSC000206,Jastnorn,Ospreys,Birds of Prey,Solar,4.5,597,43,0.288,0.233,10,33,10658,5710,4948,25,10,42,61,41.00%,244.9,131.2,113.7,0.57,0.23,0.96,1.4,247.9,132.8,115.1,0.58,0.23,0.98,1.42,68,123,1.56,2.83,1.58,2.86
Minor,,Thefirstvirus,Phantoms,The Afterlife,Solar,3.8,61,4,0.618,0.5,2,2,879,480,399,1,2,4,8,12.50%,197.6,107.9,89.7,0.22,0.45,0.9,1.8,219.8,120.0,99.8,0.25,0.5,1.0,2.0,11,8,2.47,1.8,2.75,2.0
Minor,RSC000212,Mcmonkey,Fire,The Elements,Solar,2.9,430,33,0.28,0.212,7,26,7313,3260,4053,9,11,28,41,22.00%,233.3,104.0,129.3,0.29,0.35,0.89,1.31,221.6,98.8,122.8,0.27,0.33,0.85,1.24,57,103,1.82,3.29,1.73,3.12
Minor,,Lilprsnwithangr,Dynamite,Fallout Shelter,Solar,-2.3,52,4,0.113,0.0,0,4,1089,430,659,1,0,6,3,33.30%,287.2,113.4,173.8,0.26,0.0,1.58,0.79,272.3,107.5,164.8,0.25,0.0,1.5,0.75,3,12,0.79,3.17,0.75,3.0
Minor,RSC000667,Miracle,Carrots,The Garden,Lunar,-3.4,49,4,0.111,0.0,0,4,829,340,489,0,1,5,4,0.00%,232.0,95.2,136.9,0.0,0.28,1.4,1.12,207.3,85.0,122.3,0.0,0.25,1.25,1.0,2,9,0.56,2.52,0.5,2.25
Minor,,Wheelchair,Flailers,The Quad Dynasty,Solar,-7.0,230,16,0.211,0.125,2,14,3613,1780,1833,4,3,20,23,17.40%,215.4,106.1,109.3,0.24,0.18,1.19,1.37,225.8,111.3,114.6,0.25,0.19,1.25,1.44,22,52,1.31,3.1,1.38,3.25
Minor,,Echofiend,"Hammerheads
Blizzards","Shark Attack
Storm",Solar,-11.6,182,12,0.271,0.167,2,10,2507,1070,1437,3,4,8,17,17.60%,188.9,80.6,108.3,0.23,0.3,0.6,1.28,208.9,89.2,119.8,0.25,0.33,0.67,1.42,23,43,1.73,3.24,1.92,3.58
Minor,RSC000378,Shwae,Dynamite,Fallout Shelter,Solar,-15.5,129,10,0.177,0.0,0,10,1862,680,1182,2,1,6,13,15.40%,198.0,72.3,125.7,0.21,0.11,0.64,1.38,186.2,68.0,118.2,0.2,0.1,0.6,1.3,10,28,1.06,2.98,1.0,2.8
Minor,,Juanma,Voyagers,The Astronauts,Solar,-33.1,14,1,0.0,0.0,0,1,128,20,108,0,0,0,2,0.00%,125.4,19.6,105.8,0.0,0.0,0.0,1.96,128.0,20.0,108.0,0.0,0.0,0.0,2.0,0,6,0.0,5.88,0.0,6.0
Minor,RSC000631,Rcon,Ospreys,Birds of Prey,Solar,-38.7,82,4,0.194,0.0,0,4,847,360,487,2,0,2,6,33.30%,141.7,60.2,81.5,0.33,0.0,0.33,1.0,211.8,90.0,121.8,0.5,0.0,0.5,1.5,7,18,1.17,3.01,1.75,4.5
Minor,,Lieutenantsolo,Dire Wolves,Polar Vortex,Lunar,-43.4,21,2,0.391,0.5,1,1,278,50,228,0,0,1,0,,181.6,32.7,148.9,0.0,0.0,0.65,0.0,139.0,25.0,114.0,0.0,0.0,0.5,0.0,3,4,1.96,2.61,1.5,2.0
Major,RSC000034,Frosty2200,Rockets,Fallout Shelter,Solar,135.5,10,0,0.5,,0,0,418,210,208,1,1,1,1,100.00%,598.2,300.5,297.7,1.43,1.43,1.43,1.43,,,,,,,,2,2,2.86,2.86,,
