RSC ID,Tier,Name,GP,Season,Team,Franchise,Conference,# of Seasons,First Season,Seasons Played,PPG,GPG,APG,SvPG,ShPG,ShPCT,GAPG,AAPG,ShAPG,Hat Trick,Playmaker,Savior,MAJ,EXT,ACC,NEG,RAW,tZ,DI,DT,mShPG,mShA,SvpmShA,SvpAA,SvpGA,TierMaxGames,GPThreshold,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,pdt_z,pnt_z,pot_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
RSC000894,Elite,J.,55,8,Urulóki,Middle Earth,Lunar,4,6,"[6, 8, 9, 12]",324.636,0.6,0.455,1.273,2.255,26.608,0.988,0.721,3.121,1,1,7,177.86,146.78,9,4.09,142.69,142.69,1,1,1.65,2.13,0.6,1.77,1.29,64,38.0,362.3358723404255,31.378454678410026,0.8253404255319148,0.17718658855965472,0.6111595744680851,0.13152392996962833,2.666340425531915,0.3368981069659435,30.744127659574467,4.018336648961608,1.3381063829787234,0.23908474531573629,0.7937978723404255,0.11021041261690215,0.5892446808510639,0.08863671005431038,2.5877021276595746,0.2528183856535294,140.43074468085106,10.653315223250425,1.0,0.0,1.0,0.0,140.43074468085106,10.653315223250425,1.8410638297872342,0.21160151271440494,1.7935106382978723,0.18629787367297582,0.7461702127659574,0.10893528100329143,2.3146808510638297,0.5212592324087038,1.712340425531915,0.3732375804584577,-1.2014572650821111,-1.271769084577458,-1.1873092182095353,-1.2209638968778675,-1.0293133753846377,-0.27231508598653487,-1.7621032627346422,-1.4864644577647983,-2.1094109550690443,0.2120706345211866,0,0,0.2120706345211866,-0.9029417008238023,-1.806190028195359,-1.3418078277279237,-1.0449327651174565,-1.1315592203045122,,,,-1.9,-1.27,-0.00010638297872342324,1.423653104026392,0.0004255319148936115,1.538938969000672,-1.3345200538305122,-0.8255204121186555,-0.9418,85.614,-2.1276595744654887e-06,0.8952228868833312,105.11072340425531,19.151525296280447,-1.052026133535574,-1.0180245752040389,-0.1894,-0.3395,-0.3461,-0.2402,-0.5092,-0.2893,-0.367,-1.1152,-1.1655,-0.6909,109.158,1.0638297872286104e-06,0.8525053533707209,-3.1914893616911464e-06,0.8531890009136472,-6.382978723420087e-06,1.5098765630533326,139.9415744680851,23.922021722240387,-1.30814552591417,-1.3660476251599032,-0.4575828474508697,-1.2868299688677858,-1.0699673799105254,-1.1194977222445728,2.0609991255009555e-16,0.7764344273769904,1.851355947978652e-16,0.7818555236543968,-1.3780524693182017,-1.4318473021870266
RSC000876,Elite,Panzler ^-^,12,8,Urulóki,Middle Earth,Lunar,8,6,"[6, 8, 9, 10, 11, 16, 19, 20]",247.667,0.5,0.333,0.667,2.333,21.432,1.083,0.778,2.694,0,0,1,128.0,119.67,1,2.08,117.59,117.59,1,1,1.83,1.61,0.41,0.86,0.62,64,38.0,362.3358723404255,31.378454678410026,0.8253404255319148,0.17718658855965472,0.6111595744680851,0.13152392996962833,2.666340425531915,0.3368981069659435,30.744127659574467,4.018336648961608,1.3381063829787234,0.23908474531573629,0.7937978723404255,0.11021041261690215,0.5892446808510639,0.08863671005431038,2.5877021276595746,0.2528183856535294,140.43074468085106,10.653315223250425,1.0,0.0,1.0,0.0,140.43074468085106,10.653315223250425,1.8410638297872342,0.21160151271440494,1.7935106382978723,0.18629787367297582,0.7461702127659574,0.10893528100329143,2.3146808510638297,0.5212592324087038,1.712340425531915,0.3732375804584577,-3.6543823944052773,-1.8361458854002373,-2.1148970725883727,-0.989439888914578,-2.3174085381773195,-2.806981190257277,-2.6240907804678852,-2.129538867510765,-0.4204515113315351,-2.1440034582851792,0,0,-2.1440034582851792,-0.05228615639514236,0.9850388234704369,-3.085962689679941,-2.7907052012140827,-2.926662487175499,,,,-2.56,-4.27,-0.00010638297872342324,1.423653104026392,0.0004255319148936115,1.538938969000672,-1.7981161350200805,-2.7749154566460446,-2.7833,48.2119,-2.1276595744654887e-06,0.8952228868833312,105.11072340425531,19.151525296280447,-3.1090557593208135,-2.9709812938662403,-0.5596,-0.878,-1.0101,-0.3237,-1.317,-0.855,-0.4945,-2.7714000000000003,-2.6664999999999996,-2.1963,94.762,1.0638297872286104e-06,0.8525053533707209,-3.1914893616911464e-06,0.8531890009136472,-6.382978723420087e-06,1.5098765630533326,139.9415744680851,23.922021722240387,-3.2508899244702043,-3.1253295643230152,-1.4546179937913892,-1.8886185704815026,-2.220987961591444,-2.2791428296124807,2.0609991255009555e-16,0.7764344273769904,1.851355947978652e-16,0.7818555236543968,-2.8604964994849,-2.9150434583614055
RSC000696,Elite,Exccentrik,40,8,Vipers,The Serpents,Lunar,3,6,"[6, 7, 8]",346.175,0.75,0.425,1.45,2.375,31.579,0.825,0.55,2.817,1,2,7,202.65,143.52,10,6.25,137.27,137.27,1,1,1.62,1.99,0.73,2.64,1.76,64,38.0,362.3358723404255,31.378454678410026,0.8253404255319148,0.17718658855965472,0.6111595744680851,0.13152392996962833,2.666340425531915,0.3368981069659435,30.744127659574467,4.018336648961608,1.3381063829787234,0.23908474531573629,0.7937978723404255,0.11021041261690215,0.5892446808510639,0.08863671005431038,2.5877021276595746,0.2528183856535294,140.43074468085106,10.653315223250425,1.0,0.0,1.0,0.0,140.43074468085106,10.653315223250425,1.8410638297872342,0.21160151271440494,1.7935106382978723,0.18629787367297582,0.7461702127659574,0.10893528100329143,2.3146808510638297,0.5212592324087038,1.712340425531915,0.3732375804584577,-0.5150308549625613,-0.42520388334328907,-1.4154045922371186,-0.8647731153958846,0.2077656536421049,0.4680081820925437,-0.28311415336076134,0.44275877147309967,-0.9069667609327388,-0.29669118153500773,0,0,-0.29669118153500773,-1.0447176248952446,-1.0547053373622604,-0.14843871165549066,0.6241024210408563,0.1276923251124484,,,,-1.2,0.15,-0.00010638297872342324,1.423653104026392,0.0004255319148936115,1.538938969000672,-0.842827240447637,0.09719324229097552,0.3765,100.2071,-2.1276595744654887e-06,0.8952228868833312,105.11072340425531,19.151525296280447,0.42056803191252823,-0.25604349149191163,0.0757,0.0383,-0.0871,-0.1517,0.0575,0.1157,-0.2318,-0.1248,-0.05860000000000001,-1.3414,130.329,1.0638297872286104e-06,0.8525053533707209,-3.1914893616911464e-06,0.8531890009136472,-6.382978723420087e-06,1.5098765630533326,139.9415744680851,23.922021722240387,-0.14639329047769178,-0.06867975143595295,-0.888412768199181,-0.4018295184118256,-0.44891304063614745,-0.3853495915704418,2.0609991255009555e-16,0.7764344273769904,1.851355947978652e-16,0.7818555236543968,-0.5781725085950912,-0.4928654718320796
RSC001998,Elite,Kxle,48,8,Vipers,The Serpents,Lunar,10,7,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",306.271,0.583,0.542,1.104,2.271,25.672,0.799,0.569,2.618,1,1,3,171.04,135.23,5,2.6,132.63,132.63,1,1,1.69,1.82,0.61,1.94,1.38,64,38.0,362.3358723404255,31.378454678410026,0.8253404255319148,0.17718658855965472,0.6111595744680851,0.13152392996962833,2.666340425531915,0.3368981069659435,30.744127659574467,4.018336648961608,1.3381063829787234,0.23908474531573629,0.7937978723404255,0.11021041261690215,0.5892446808510639,0.08863671005431038,2.5877021276595746,0.2528183856535294,140.43074468085106,10.653315223250425,1.0,0.0,1.0,0.0,140.43074468085106,10.653315223250425,1.8410638297872342,0.21160151271440494,1.7935106382978723,0.18629787367297582,0.7461702127659574,0.10893528100329143,2.3146808510638297,0.5212592324087038,1.712340425531915,0.3732375804584577,-1.7867314663841933,-1.3677131407173306,-0.5258326335295447,-1.1734717926802698,-1.2622455763842415,-0.9791774153953716,-0.047201780086400795,0.22840063489111198,-0.11984046279745827,-0.7322363524761063,0,0,-0.7322363524761063,-0.7139071353952112,-0.1421882127792117,-1.2500102034146596,-0.7187994528796254,-0.890425945650201,,,,-0.85,-0.5,-0.00010638297872342324,1.423653104026392,0.0004255319148936115,1.538938969000672,-0.5969808337561993,-0.32517568402329217,-0.5338,80.9043,-2.1276595744654887e-06,0.8952228868833312,105.11072340425531,19.151525296280447,-0.5962737103368898,-1.263942324685575,-0.1073,-0.2671,-0.4297,-0.1075,-0.4007,-0.164,-0.1642,-0.9116000000000001,-0.7289,-1.4461,106.68199999999999,1.0638297872286104e-06,0.8525053533707209,-3.1914893616911464e-06,0.8531890009136472,-6.382978723420087e-06,1.5098765630533326,139.9415744680851,23.922021722240387,-1.0693200461737957,-0.8543204468530311,-0.9577561851128601,-1.3903329264668112,-1.1676029558045493,-1.0721095166963508,2.0609991255009555e-16,0.7764344273769904,1.851355947978652e-16,0.7818555236543968,-1.5038011126696613,-1.37123737603759
RSC001671,Elite,Siyyo,52,8,Vipers,The Serpents,Lunar,4,7,"[7, 8, 9, 10]",377.135,0.712,0.538,1.712,2.808,25.356,0.769,0.538,2.801,3,1,11,223.76,153.38,15,7.21,146.17,146.17,1,1,2.1,2.03,0.84,3.18,2.23,64,38.0,362.3358723404255,31.378454678410026,0.8253404255319148,0.17718658855965472,0.6111595744680851,0.13152392996962833,2.666340425531915,0.3368981069659435,30.744127659574467,4.018336648961608,1.3381063829787234,0.23908474531573629,0.7937978723404255,0.11021041261690215,0.5892446808510639,0.08863671005431038,2.5877021276595746,0.2528183856535294,140.43074468085106,10.653315223250425,1.0,0.0,1.0,0.0,140.43074468085106,10.653315223250425,1.8410638297872342,0.21160151271440494,1.7935106382978723,0.18629787367297582,0.7461702127659574,0.10893528100329143,2.3146808510638297,0.5212592324087038,1.712340425531915,0.3732375804584577,0.4716334125197387,-0.6396670676559454,-0.5562453500665557,0.4204819544516022,-1.3408850801405179,1.563853923542931,0.22500480446093943,0.5781428577354085,-0.843680224399249,0.5387295127270085,0,0,0.5387295127270085,1.2236971602478466,-1.269415249028859,0.8613351557904141,1.660055295208085,1.386943870529409,,,,-0.3,1.12,-0.00010638297872342324,1.423653104026392,0.0004255319148936115,1.538938969000672,-0.21065076609822578,0.7274976400214982,1.2218,122.7828,-2.1276595744654887e-06,0.8952228868833312,105.11072340425531,19.151525296280447,1.3648021577209792,0.9227503461135236,0.2457,0.4161,0.3137,-0.0379,0.6241,0.3753,-0.0579,0.9376,0.9415000000000001,1.7624,124.636,1.0638297872286104e-06,0.8525053533707209,-3.1914893616911464e-06,0.8531890009136472,-6.382978723420087e-06,1.5098765630533326,139.9415744680851,23.922021722240387,1.099815892607642,1.1035106998345527,1.1672519635742373,-0.6398110764131383,0.4221728441603107,0.49121276368290834,2.0609991255009555e-16,0.7764344273769904,1.851355947978652e-16,0.7818555236543968,0.5437327728840241,0.6282653876856649
RSC002886,Elite,rickra,44,8,Vipers,The Serpents,Lunar,1,8,[8],379.955,0.841,0.523,1.455,2.318,36.281,0.758,0.523,2.803,5,1,7,216.36,163.59,13,7.39,156.2,156.2,1,1,1.48,2.04,0.71,2.78,1.92,64,38.0,362.3358723404255,31.378454678410026,0.8253404255319148,0.17718658855965472,0.6111595744680851,0.13152392996962833,2.666340425531915,0.3368981069659435,30.744127659574467,4.018336648961608,1.3381063829787234,0.23908474531573629,0.7937978723404255,0.11021041261690215,0.5892446808510639,0.08863671005431038,2.5877021276595746,0.2528183856535294,140.43074468085106,10.653315223250425,1.0,0.0,1.0,0.0,140.43074468085106,10.653315223250425,1.8410638297872342,0.21160151271440494,1.7935106382978723,0.18629787367297582,0.7461702127659574,0.10893528100329143,2.3146808510638297,0.5212592324087038,1.712340425531915,0.3732375804584577,0.5615039950229713,0.08837900540543997,-0.6702930370803474,-1.0339637365998262,1.377901560800371,0.4889212687614447,0.32481388546163087,0.7473729655632945,-0.8515910414659343,1.4802204749121823,0,0,1.4802204749121823,-1.7063386038953134,-1.3230927269455104,-0.332033960282019,0.892682795824952,0.5563737022756688,,,,0.63,2.23,-0.00010638297872342324,1.423653104026392,0.0004255319148936115,1.538938969000672,0.4425982573961658,1.448773806496632,1.154,110.902,-2.1276595744654887e-06,0.8952228868833312,105.11072340425531,19.151525296280447,1.289066828571786,0.30239244687573036,0.232,0.1669,0.1028,0.0797,0.2504,0.3545,0.1217,0.5814,0.7266,-0.2261,143.561,1.0638297872286104e-06,0.8525053533707209,-3.1914893616911464e-06,0.8531890009136472,-6.382978723420087e-06,1.5098765630533326,139.9415744680851,23.922021722240387,0.6819886043781656,0.8516321597105334,-0.14974311314831,0.15130098843401354,0.24514599426835637,0.35918287256486386,2.0609991255009555e-16,0.7764344273769904,1.851355947978652e-16,0.7818555236543968,0.31573302989220475,0.4593980111389903
RSC002575,Elite,Folly,53,8,Wheelchairs,The Quad Dynasty,Solar,1,8,[8],356.057,0.811,0.566,1.434,2.698,30.059,0.799,0.579,2.503,3,1,10,218.12,137.94,14,6.6,131.34,131.34,1,1,1.89,1.7,0.84,2.48,1.79,64,38.0,362.3358723404255,31.378454678410026,0.8253404255319148,0.17718658855965472,0.6111595744680851,0.13152392996962833,2.666340425531915,0.3368981069659435,30.744127659574467,4.018336648961608,1.3381063829787234,0.23908474531573629,0.7937978723404255,0.11021041261690215,0.5892446808510639,0.08863671005431038,2.5877021276595746,0.2528183856535294,140.43074468085106,10.653315223250425,1.0,0.0,1.0,0.0,140.43074468085106,10.653315223250425,1.8410638297872342,0.21160151271440494,1.7935106382978723,0.18629787367297582,0.7461702127659574,0.10893528100329143,2.3146808510638297,0.5212592324087038,1.712340425531915,0.3732375804584577,-0.20010138819059428,-0.08093403484139336,-0.34335633430747897,0.09397373809311846,-0.1705003137931492,0.401086304752062,-0.047201780086400795,0.11558056300585466,0.33503151853699875,-0.8533254193972296,0,0,-0.8533254193972296,0.23126569174774325,0.5019415222205882,0.8613351557904141,0.31715342128760315,0.20807008333055235,,,,-0.52,-0.74,-0.00010638297872342324,1.423653104026392,0.0004255319148936115,1.538938969000672,-0.36518279316141516,-0.48112728758548334,-0.058,110.3256,-2.1276595744654887e-06,0.8952228868833312,105.11072340425531,19.151525296280447,-0.064785957989012,0.2722956273753037,-0.0117,0.0624,0.0926,-0.0657,0.0936,-0.0178,-0.1004,0.07760000000000002,-0.024599999999999997,-0.6221,138.139,1.0638297872286104e-06,0.8525053533707209,-3.1914893616911464e-06,0.8531890009136472,-6.382978723420087e-06,1.5098765630533326,139.9415744680851,23.922021722240387,0.09102457346853525,-0.02882926114178515,-0.41201620863844257,-0.07535209561360877,-0.11134710533320638,-0.13754234895083944,2.0609991255009555e-16,0.7764344273769904,1.851355947978652e-16,0.7818555236543968,-0.14340825368778123,-0.17591785795407056
RSC000452,Elite,Hippo,45,8,Wheelchairs,The Quad Dynasty,Solar,5,4,"[4, 5, 6, 7, 8]",377.978,0.933,0.667,1.333,2.756,33.853,0.844,0.615,2.667,4,3,6,230.19,147.79,13,7.22,140.57,140.57,1,1,1.82,1.82,0.73,2.17,1.58,64,38.0,362.3358723404255,31.378454678410026,0.8253404255319148,0.17718658855965472,0.6111595744680851,0.13152392996962833,2.666340425531915,0.3368981069659435,30.744127659574467,4.018336648961608,1.3381063829787234,0.23908474531573629,0.7937978723404255,0.11021041261690215,0.5892446808510639,0.08863671005431038,2.5877021276595746,0.2528183856535294,140.43074468085106,10.653315223250425,1.0,0.0,1.0,0.0,140.43074468085106,10.653315223250425,1.8410638297872342,0.21160151271440494,1.7935106382978723,0.18629787367297582,0.7461702127659574,0.10893528100329143,2.3146808510638297,0.5212592324087038,1.712340425531915,0.3732375804584577,0.4984989802680461,0.6076056621623974,0.4245647582520509,0.26613261580940956,0.7736714496603736,-0.021358045959728404,-0.45551165690741013,-0.2905716957810717,-0.31365548093127055,0.013071547798098644,0,0,0.013071547798098644,-0.09954479775229014,-0.1421882127792117,-0.14843871165549066,-0.2775602657343244,-0.3545742241961746,,,,-0.3,-0.28,-0.00010638297872342324,1.423653104026392,0.0004255319148936115,1.538938969000672,-0.21065076609822578,-0.18222004742461698,-0.2328,102.6161,-2.1276595744654887e-06,0.8952228868833312,105.11072340425531,19.151525296280447,-0.26004459420256604,-0.1302571657172291,-0.0468,-0.1064,-0.0443,-0.0379,-0.1596,-0.0715,-0.0579,-0.2354,-0.289,-0.0865,154.71300000000002,1.0638297872286104e-06,0.8525053533707209,-3.1914893616911464e-06,0.8531890009136472,-6.382978723420087e-06,1.5098765630533326,139.9415744680851,23.922021722240387,-0.27612854617162813,-0.3387254268411369,-0.057285223930071294,0.6174823224987662,0.14040349830174997,0.07305501161988395,2.0609991255009555e-16,0.7764344273769904,1.851355947978652e-16,0.7818555236543968,0.1808311086566209,0.09343799386160792
RSC002918,Elite,Pleezy,54,8,Wheelchairs,The Quad Dynasty,Solar,4,8,"[8, 9, 10, 11]",340.111,0.667,0.63,1.241,2.056,32.442,0.833,0.623,2.506,1,1,7,189.5,150.61,9,4.17,146.44,146.44,1,1,1.39,1.67,0.74,1.99,1.49,64,38.0,362.3358723404255,31.378454678410026,0.8253404255319148,0.17718658855965472,0.6111595744680851,0.13152392996962833,2.666340425531915,0.3368981069659435,30.744127659574467,4.018336648961608,1.3381063829787234,0.23908474531573629,0.7937978723404255,0.11021041261690215,0.5892446808510639,0.08863671005431038,2.5877021276595746,0.2528183856535294,140.43074468085106,10.653315223250425,1.0,0.0,1.0,0.0,140.43074468085106,10.653315223250425,1.8410638297872342,0.21160151271440494,1.7935106382978723,0.18629787367297582,0.7461702127659574,0.10893528100329143,2.3146808510638297,0.5212592324087038,1.712340425531915,0.3732375804584577,-0.7082844763454003,-0.8936366280261957,0.14324713028469838,-1.8116469428354884,0.4225311338372524,-0.40615884066749736,-0.3557025759067187,-0.3808277532892776,0.3231652929369707,0.564073736036082,0,0,0.564073736036082,-2.1316663761096435,0.6629739559705381,-0.0566410873422265,-0.6228778904567338,-0.5957074988504865,,,,0.89,0.18,-0.00010638297872342324,1.423653104026392,0.0004255319148936115,1.538938969000672,0.6252270166526623,0.11668719273624942,-0.2753,108.3656,-2.1276595744654887e-06,0.8952228868833312,105.11072340425531,19.151525296280447,-0.307518804952429,0.16995390943492333,-0.0554,-0.1787,0.0578,0.1125,-0.2681,-0.0846,0.1719,-0.06380000000000001,-0.18080000000000002,-1.5676,119.702,1.0638297872286104e-06,0.8525053533707209,-3.1914893616911464e-06,0.8531890009136472,-6.382978723420087e-06,1.5098765630533326,139.9415744680851,23.922021722240387,-0.0748394876085226,-0.2119071018461677,-1.038226339410969,-0.8460645468467363,-0.6434439612904685,-0.6385203990619246,2.0609991255009555e-16,0.7764344273769904,1.851355947978652e-16,0.7818555236543968,-0.8287164229234397,-0.8166731317283238
RSC000839,Elite,p0larbear,42,8,Wheelchairs,The Quad Dynasty,Solar,11,4,"[4, 5, 6, 7, 8, 11, 16, 17, 19, 20, 22]",399.786,1.0,0.524,1.548,3.095,32.31,0.778,0.484,2.579,2,1,10,245.39,154.4,13,7.74,146.66,146.66,1,1,2.1,1.8,0.86,3.2,1.99,64,38.0,362.3358723404255,31.378454678410026,0.8253404255319148,0.17718658855965472,0.6111595744680851,0.13152392996962833,2.666340425531915,0.3368981069659435,30.744127659574467,4.018336648961608,1.3381063829787234,0.23908474531573629,0.7937978723404255,0.11021041261690215,0.5892446808510639,0.08863671005431038,2.5877021276595746,0.2528183856535294,140.43074468085106,10.653315223250425,1.0,0.0,1.0,0.0,140.43074468085106,10.653315223250425,1.8410638297872342,0.21160151271440494,1.7935106382978723,0.18629787367297582,0.7461702127659574,0.10893528100329143,2.3146808510638297,0.5212592324087038,1.712340425531915,0.3732375804584577,1.1934981516263796,0.9857381187136592,-0.6626898579460946,1.2723715734960117,0.3896817208757703,0.8779046808029942,0.14334282909673737,1.1873712459157981,0.03442047000292192,0.5847245846582891,0,0,0.5847245846582891,1.2236971602478466,-0.03483325694591173,1.0449304044169423,1.6984239201772415,0.743921804784578,,,,0.62,1.77,-0.00010638297872342324,1.423653104026392,0.0004255319148936115,1.538938969000672,0.435574074347839,1.149866566335766,1.4406,126.1276,-2.1276595744654887e-06,0.8952228868833312,105.11072340425531,19.151525296280447,1.6092105650638033,1.0973996206885166,0.2897,0.2232,0.3731,0.0784,0.3348,0.4425,0.1198,0.9644000000000001,0.8971,1.8084,163.26,1.0638297872286104e-06,0.8525053533707209,-3.1914893616911464e-06,0.8531890009136472,-6.382978723420087e-06,1.5098765630533326,139.9415744680851,23.922021722240387,1.1312526453436051,1.0514706478033453,1.1977180302220811,0.974768178152588,1.0866045123843868,1.0589571305095693,2.0609991255009555e-16,0.7764344273769904,1.851355947978652e-16,0.7818555236543968,1.3994800772233094,1.3544153599631783
RSC002455,Elite,Blocky,7,8,X-Men,The Comic Crusaders,Lunar,13,8,"[8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22]",307.571,0.286,0.143,1.857,2.714,10.538,0.952,0.762,2.857,0,0,1,168.74,138.83,1,3.57,135.26,135.26,1,1,2.43,1.91,0.97,2.44,1.95,64,38.0,362.3358723404255,31.378454678410026,0.8253404255319148,0.17718658855965472,0.6111595744680851,0.13152392996962833,2.666340425531915,0.3368981069659435,30.744127659574467,4.018336648961608,1.3381063829787234,0.23908474531573629,0.7937978723404255,0.11021041261690215,0.5892446808510639,0.08863671005431038,2.5877021276595746,0.2528183856535294,140.43074468085106,10.653315223250425,1.0,0.0,1.0,0.0,140.43074468085106,10.653315223250425,1.8410638297872342,0.21160151271440494,1.7935106382978723,0.18629787367297582,0.7461702127659574,0.10893528100329143,2.3146808510638297,0.5212592324087038,1.712340425531915,0.3732375804584577,-1.7453017652302203,-3.043912239160985,-3.559501108096398,0.14146584229071618,-5.028480544256042,2.170333436941046,-1.435455361277834,-1.9490267524943532,-1.0651831022664635,-0.4853648439469935,0,0,-0.4853648439469935,2.783232325033722,-0.6252855140290604,2.054704271862847,0.2404161713492899,0.6367514604937727,,,,-1.55,-2.43,-0.00010638297872342324,1.423653104026392,0.0004255319148936115,1.538938969000672,-1.0886736471390748,-1.5792864960025796,-0.6148,131.2022,-2.1276595744654887e-06,0.8952228868833312,105.11072340425531,19.151525296280447,-0.6867539708248639,1.3623706828621167,-0.1236,0.191,0.4632,-0.196,0.2865,-0.1889,-0.2994,0.33459999999999995,-0.20180000000000003,2.2979,66.27799999999999,1.0638297872286104e-06,0.8525053533707209,-3.1914893616911464e-06,0.8531890009136472,-6.382978723420087e-06,1.5098765630533326,139.9415744680851,23.922021722240387,0.3924889560484776,-0.23652063996903605,1.5219167177029393,-3.0793206077394295,-0.6912893738199807,-0.8379036625251035,2.0609991255009555e-16,0.7764344273769904,1.851355947978652e-16,0.7818555236543968,-0.8903383846017068,-1.071686056023161
RSC000694,Elite,Latumos,64,8,X-Men,The Comic Crusaders,Lunar,4,6,"[6, 8, 9, 12]",434.844,1.438,0.75,1.0,3.734,38.511,0.677,0.516,2.125,9,5,4,275.64,159.2,18,7.03,152.17,152.17,1,1,2.3,1.45,0.69,1.94,1.48,64,38.0,362.3358723404255,31.378454678410026,0.8253404255319148,0.17718658855965472,0.6111595744680851,0.13152392996962833,2.666340425531915,0.3368981069659435,30.744127659574467,4.018336648961608,1.3381063829787234,0.23908474531573629,0.7937978723404255,0.11021041261690215,0.5892446808510639,0.08863671005431038,2.5877021276595746,0.2528183856535294,140.43074468085106,10.653315223250425,1.0,0.0,1.0,0.0,140.43074468085106,10.653315223250425,1.8410638297872342,0.21160151271440494,1.7935106382978723,0.18629787367297582,0.7461702127659574,0.10893528100329143,2.3146808510638297,0.5212592324087038,1.712340425531915,0.3732375804584577,2.3107615847463565,3.457708506317432,1.05562862639503,3.1690874848875685,1.9328575524981464,-1.4141696181085028,1.0597716637394485,0.8263470158829747,1.8301759441406957,1.1019344751508413,0,0,1.1019344751508413,2.1688699873908,1.8438784701368367,-0.5156292089085472,-0.7187994528796254,-0.6225000849231878,,,,2.93,1.93,-0.00010638297872342324,1.423653104026392,0.0004255319148936115,1.538938969000672,2.0581603585113277,1.2538343020438933,0.2083,104.9973,-2.1276595744654887e-06,0.8952228868833312,105.11072340425531,19.151525296280447,0.2326818613683647,-0.0059224214521097895,0.0419,-0.1868,-0.002,0.3705,-0.2801,0.064,0.566,0.2236,0.34989999999999993,3.2708,219.65099999999998,1.0638297872286104e-06,0.8525053533707209,-3.1914893616911464e-06,0.8531890009136472,-6.382978723420087e-06,1.5098765630533326,139.9415744680851,23.922021722240387,0.2622844950898255,0.41011216871603334,2.1662740273048335,3.3320522177190717,2.0042687578395766,1.883489432418439,2.0609991255009555e-16,0.7764344273769904,1.851355947978652e-16,0.7818555236543968,2.5813754351549676,2.408999329716313
RSC000124,Elite,MrFelon,62,8,X-Men,The Comic Crusaders,Lunar,13,5,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",340.952,0.677,0.887,1.177,2.048,33.057,0.667,0.505,2.113,5,5,7,199.62,141.33,17,6.85,134.48,134.48,1,1,1.37,1.45,0.81,2.33,1.76,64,38.0,362.3358723404255,31.378454678410026,0.8253404255319148,0.17718658855965472,0.6111595744680851,0.13152392996962833,2.666340425531915,0.3368981069659435,30.744127659574467,4.018336648961608,1.3381063829787234,0.23908474531573629,0.7937978723404255,0.11021041261690215,0.5892446808510639,0.08863671005431038,2.5877021276595746,0.2528183856535294,140.43074468085106,10.653315223250425,1.0,0.0,1.0,0.0,140.43074468085106,10.653315223250425,1.8410638297872342,0.21160151271440494,1.7935106382978723,0.18629787367297582,0.7461702127659574,0.10893528100329143,2.3146808510638297,0.5212592324087038,1.712340425531915,0.3732375804584577,-0.6814826465988685,-0.8371989479439177,2.097264167787659,-1.8353929949342873,0.5755795351350695,-0.6738463500294242,1.1505071919218952,0.9504490949567577,1.877640846540813,-0.5585814890620918,0,0,-0.5585814890620918,-2.226183658823938,1.8438784701368367,0.5859422828506227,0.029388734018928768,0.1276923251124484,,,,1.32,0.39,-0.00010638297872342324,1.423653104026392,0.0004255319148936115,1.538938969000672,0.9272668877307143,0.2531448458531667,0.1346,108.9288,-2.1276595744654887e-06,0.8952228868833312,105.11072340425531,19.151525296280447,0.15035599472683758,0.1993614887941182,0.0271,0.0383,0.0678,0.1669,0.0575,0.0413,0.255,0.3001,0.3538,-2.7848,121.23700000000001,1.0638297872286104e-06,0.8525053533707209,-3.1914893616911464e-06,0.8531890009136472,-6.382978723420087e-06,1.5098765630533326,139.9415744680851,23.922021722240387,0.3520200019667344,0.41468325436742326,-1.8443849551447808,-0.78189772943377,-0.6945764290135765,-0.5582622700839353,2.0609991255009555e-16,0.7764344273769904,1.851355947978652e-16,0.7818555236543968,-0.8945719104188198,-0.7140222882542476
