RSC ID,Tier,Name,GP,Season,Team,Franchise,Conference,# of Seasons,First Season,Seasons Played,PPG,GPG,APG,SvPG,ShPG,ShPCT,GAPG,AAPG,ShAPG,Hat Trick,Playmaker,Savior,DIt,DTt,pdt,pdh,pnt,poh,pot,DI,DT,MAJ,EXT,ACC,NEG,RAW,z1,z2,z3,z4,AFP,tZ,mShPG,mShA,SvpmShA,SvpAA,SvpGA,TierMaxGames,GPThreshold,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,pdt_mean,pdt_std,pnt_mean,pnt_std,pot_mean,pot_std,AFP_mean,AFP_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,pdt_z,pnt_z,pot_z,AFP_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,PvShA,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
RSC001933,Prospect,Ducky,46,12,House Salads,Fifty-Fifty Pizzeria,Solar,12,11,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",327.696,0.761,0.457,1.087,2.196,34.654,0.783,0.536,2.42,2,1,4,21.0,28.0,0.538,0.692,0.284,0.308,0.178,0.46,0.61,182.87,144.83,7,3.8,141.03,0.538,0.154,0.13,0.178,0.289,40.758,1.44,1.64,0.66,2.03,1.39,56,34.0,324.9896197183098,38.59792657916308,0.7820845070422535,0.19423636164506028,0.49980281690140843,0.13068551343023121,2.334943661971831,0.4504504059374967,33.36277464788733,4.308342031777034,1.1259295774647888,0.20358615753839326,0.7613802816901408,0.13318294251540763,0.49,0.08980136810920929,2.3129859154929577,0.2140088444739574,129.85464788732395,13.329182895435105,0.7102816901408451,0.32497899638058336,0.693943661971831,0.13702428224056218,0.5192535211267605,0.12057951950119404,0.3180281690140845,0.06058264056665216,0.2049718309859155,0.03626922025668829,0.32804225352112676,0.05687943053254171,42.587267605633805,8.358561526889227,1.5525352112676056,0.2973680658705598,1.5522535211267605,0.1260294430803328,0.7250704225352113,0.11457839785724531,2.378450704225352,0.6398875970206996,1.5232394366197184,0.3881007772211723,0.0701172451877565,-0.10855077218127927,-0.3275253375674226,-0.30845496005860057,0.2997035385280431,-0.1912191768610169,-0.16233098549657038,-0.5122416391703353,-0.5000451489287148,0.8384123918431127,-0.7701472800652625,0.6126188774662441,0.15546984223182206,-0.5616818398109802,-0.7436562130376025,-0.6864037342777198,-0.21884957115516906,-0.3784374456556162,-0.6962379324116242,-0.5679117857476353,-0.5445498644570234,-0.3433114398113856,0.34,0.33,-0.00028169014084507065,1.6153124172219402,0.00042253521126762165,1.6033148132360198,0.21065998534578909,0.2055600447697081,-0.192,93.0798,1.4084507042345793e-06,0.9157801149828424,94.70645352112676,20.904555530887322,-0.20965885293796915,-0.07781335119626481,-0.0377,-0.103,-0.0265,0.0379,-0.1545,-0.0577,0.0579,-0.12930000000000003,-0.1543,-0.5973,132.714,7.0422535211353675e-06,0.8754133079904832,4.2253521126662085e-06,0.8986653609558406,2.3455416013207532e-17,1.7082117552742526,134.92066197183098,26.044193120235157,-0.14770970588777807,-0.1717037643333568,-0.3496639091469686,-0.08472759980099004,-0.1770444983330443,-0.1831027798569716,-0.8497,8.600319204842762e-17,0.8085643411744939,8.287580324666662e-17,0.8163514463080479,-0.21896154618428434,-0.2242940594826586
RSC004239,Prospect,NitroCD,28,12,House Salads,Fifty-Fifty Pizzeria,Solar,11,12,"[12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",358.607,0.964,0.5,0.929,3.071,31.39,0.786,0.476,2.44,2,1,2,12.0,22.0,0.495,0.658,0.312,0.342,0.193,0.43,0.79,205.06,153.55,5,4.46,149.09,0.495,0.163,0.149,0.193,0.316,47.112,2.11,1.65,0.56,1.95,1.18,56,34.0,324.9896197183098,38.59792657916308,0.7820845070422535,0.19423636164506028,0.49980281690140843,0.13068551343023121,2.334943661971831,0.4504504059374967,33.36277464788733,4.308342031777034,1.1259295774647888,0.20358615753839326,0.7613802816901408,0.13318294251540763,0.49,0.08980136810920929,2.3129859154929577,0.2140088444739574,129.85464788732395,13.329182895435105,0.7102816901408451,0.32497899638058336,0.693943661971831,0.13702428224056218,0.5192535211267605,0.12057951950119404,0.3180281690140845,0.06058264056665216,0.2049718309859155,0.03626922025668829,0.32804225352112676,0.05687943053254171,42.587267605633805,8.358561526889227,1.5525352112676056,0.2973680658705598,1.5522535211267605,0.1260294430803328,0.7250704225352113,0.11457839785724531,2.378450704225352,0.6398875970206996,1.5232394366197184,0.3881007772211723,0.8709633718988004,0.9365676509641975,0.0015088366982377026,1.6340452318968546,-0.4578964792805992,-0.9673033758577169,-0.18485639260456352,0.15589962931271076,-0.5934992304605358,1.4431006209138038,-0.8624609382835523,-0.7010169034093598,-0.20114129851479728,-0.09950323983406398,-0.33008239220990193,-0.21171543752072508,0.541329076756841,1.8746625906194343,-0.7755844704553247,-1.4406766512905387,-0.6695718220203171,-0.884408011437998,0.85,1.6,-0.00028169014084507065,1.6153124172219402,0.00042253521126762165,1.6033148132360198,0.5263883822568414,0.9976689865169124,0.114,83.4904,1.4084507042345793e-06,0.9157801149828424,94.70645352112676,20.904555530887322,0.12448249277768124,-0.5365363307798914,0.0224,-0.2653,-0.1824,0.0947,-0.398,0.0342,0.1448,-0.3306,-0.219,2.416,158.5,7.0422535211353675e-06,0.8754133079904832,4.2253521126662085e-06,0.8986653609558406,2.3455416013207532e-17,1.7082117552742526,134.92066197183098,26.044193120235157,-0.377658232101168,-0.2436994179003126,1.4143445580095029,0.905358746163226,0.6193893125344707,0.5678920753809169,0.8208,8.600319204842762e-17,0.8085643411744939,8.287580324666662e-17,0.8163514463080479,0.7660358996722092,0.6956465600069806
RSC002823,Prospect,Sussurance_BLM,37,12,House Salads,Fifty-Fifty Pizzeria,Solar,6,8,"[8, 9, 10, 11, 12, 21]",295.703,0.486,0.514,1.297,1.973,24.633,0.793,0.586,2.36,0,0,5,11.0,27.0,0.496,0.665,0.311,0.335,0.192,0.3,0.73,167.96,127.74,5,3.38,124.36,0.496,0.169,0.143,0.192,0.314,39.049,1.49,1.57,0.83,2.21,1.64,56,34.0,324.9896197183098,38.59792657916308,0.7820845070422535,0.19423636164506028,0.49980281690140843,0.13068551343023121,2.334943661971831,0.4504504059374967,33.36277464788733,4.308342031777034,1.1259295774647888,0.20358615753839326,0.7613802816901408,0.13318294251540763,0.49,0.08980136810920929,2.3129859154929577,0.2140088444739574,129.85464788732395,13.329182895435105,0.7102816901408451,0.32497899638058336,0.693943661971831,0.13702428224056218,0.5192535211267605,0.12057951950119404,0.3180281690140845,0.06058264056665216,0.2049718309859155,0.03626922025668829,0.32804225352112676,0.05687943053254171,42.587267605633805,8.358561526889227,1.5525352112676056,0.2973680658705598,1.5522535211267605,0.1260294430803328,0.7250704225352113,0.11457839785724531,2.378450704225352,0.6398875970206996,1.5232394366197184,0.3881007772211723,-0.7587614753928286,-1.5243515917133295,0.10863624227310398,-0.8035150089798196,-2.026249212225756,0.8402851382611797,-0.23741567585654746,-1.0690260295728724,-0.21968290433325177,-0.41222691071376344,-1.262486790562808,-0.26313830978415825,-0.19284801617185265,-0.11600961840466813,-0.35765398026508194,-0.24687753357679876,-0.4233105892983273,-0.2102956519037466,-0.14081216610572272,0.9157884856752998,-0.26325045993961194,0.300851145458391,-0.63,-1.48,-0.00028169014084507065,1.6153124172219402,0.00042253521126762165,1.6033148132360198,-0.3898430440732711,-0.9233511241770949,-0.5735,103.2188,1.4084507042345793e-06,0.9157801149828424,94.70645352112676,20.904555530887322,-0.6262435699004549,0.4072005485261768,-0.1127,0.0903,0.1384,-0.0702,0.1354,-0.1722,-0.1072,0.04580000000000002,-0.14400000000000002,-0.6336,92.963,7.0422535211353675e-06,0.8754133079904832,4.2253521126662085e-06,0.8986653609558406,2.3455416013207532e-17,1.7082117552742526,134.92066197183098,26.044193120235157,0.052310100073297845,-0.16024232334820002,-0.3709142019680551,-1.6110179254980177,-0.7272916717063937,-0.7330827909908995,-0.5906,8.600319204842762e-17,0.8085643411744939,8.287580324666662e-17,0.8163514463080479,-0.8994852167855361,-0.8979990104828857
RSC004294,Prospect,TheKramer22,42,12,House Salads,Fifty-Fifty Pizzeria,Solar,2,11,"[11, 12]",298.071,0.548,0.357,1.357,1.952,28.074,0.778,0.524,2.437,2,1,7,25.0,20.0,0.545,0.704,0.287,0.296,0.168,0.6,0.48,169.52,128.55,10,5.95,122.6,0.545,0.159,0.128,0.168,0.281,34.451,1.4,1.66,0.82,2.59,1.74,56,34.0,324.9896197183098,38.59792657916308,0.7820845070422535,0.19423636164506028,0.49980281690140843,0.13068551343023121,2.334943661971831,0.4504504059374967,33.36277464788733,4.308342031777034,1.1259295774647888,0.20358615753839326,0.7613802816901408,0.13318294251540763,0.49,0.08980136810920929,2.3129859154929577,0.2140088444739574,129.85464788732395,13.329182895435105,0.7102816901408451,0.32497899638058336,0.693943661971831,0.13702428224056218,0.5192535211267605,0.12057951950119404,0.3180281690140845,0.06058264056665216,0.2049718309859155,0.03626922025668829,0.32804225352112676,0.05687943053254171,42.587267605633805,8.358561526889227,1.5525352112676056,0.2973680658705598,1.5522535211267605,0.1260294430803328,0.7250704225352113,0.11457839785724531,2.378450704225352,0.6398875970206996,1.5232394366197184,0.3881007772211723,-0.6974110296598599,-1.2051528614915579,-1.0927210916736099,-0.8501350135867508,-1.2275661052160938,1.135000656867522,-0.12478864031658185,-0.3786133854737261,-0.5794811182307621,-0.544268012843344,-0.33935020837991037,1.5613558303208468,0.2135228186324345,-0.5121627040991678,-1.0193720935894022,-0.8270521185020135,-0.9734052419737164,-0.5129508806571119,-0.8549310084990253,0.8285119991210094,0.33060383848603375,0.5585161795663018,-1.12,-0.92,-0.00028169014084507065,1.6153124172219402,0.00042253521126762165,1.6033148132360198,-0.6931899352231057,-0.5740747404145481,-0.0946,100.532,1.4084507042345793e-06,0.9157801149828424,94.70645352112676,20.904555530887322,-0.10330144420364122,0.2786735393759392,-0.0186,0.1676,0.0947,-0.1248,0.2513,-0.0284,-0.1906,0.11889999999999998,0.03230000000000002,-1.4864,102.394,7.0422535211353675e-06,0.8754133079904832,4.2253521126662085e-06,0.8986653609558406,2.3455416013207532e-17,1.7082117552742526,134.92066197183098,26.044193120235157,0.13581351421238771,0.03593748691229942,-0.8701497313846545,-1.2489026564067072,-0.6896830303464516,-0.6440658970738118,-1.4496,8.600319204842762e-17,0.8085643411744939,8.287580324666662e-17,0.8163514463080479,-0.852972355106139,-0.7889566435958459
RSC002229,Prospect,Banshii,6,12,Infrared,The Wavelengths,Solar,8,8,"[8, 9, 10, 11, 12, 13, 14, 16]",180.833,0.333,0.0,0.5,0.833,39.976,0.278,0.278,1.667,0,0,0,3.0,7.0,0.457,0.605,0.302,0.395,0.241,0.5,1.17,70.13,110.7,0,0.0,110.7,0.457,0.148,0.154,0.241,0.352,38.966,0.5,1.39,0.36,1.8,1.8,56,34.0,324.9896197183098,38.59792657916308,0.7820845070422535,0.19423636164506028,0.49980281690140843,0.13068551343023121,2.334943661971831,0.4504504059374967,33.36277464788733,4.308342031777034,1.1259295774647888,0.20358615753839326,0.7613802816901408,0.13318294251540763,0.49,0.08980136810920929,2.3129859154929577,0.2140088444739574,129.85464788732395,13.329182895435105,0.7102816901408451,0.32497899638058336,0.693943661971831,0.13702428224056218,0.5192535211267605,0.12057951950119404,0.3180281690140845,0.06058264056665216,0.2049718309859155,0.03626922025668829,0.32804225352112676,0.05687943053254171,42.587267605633805,8.358561526889227,1.5525352112676056,0.2973680658705598,1.5522535211267605,0.1260294430803328,0.7250704225352113,0.11457839785724531,2.378450704225352,0.6398875970206996,1.5232394366197184,0.3881007772211723,-3.7348280722450036,-2.312051684034797,-3.824469933832697,-3.3343152590703555,1.5349815087417646,-3.074519333893062,3.6294458776822687,2.36076581530676,3.018501020744343,-1.437045919287664,-0.6470624024408762,-3.4742479963689665,-0.516286027546693,-0.26456702554010547,0.9933538344387385,0.4212022914886002,-0.433240527569762,-3.539503168190762,1.2874255186808858,-3.186206382376346,-0.9039879924514929,0.7131152000310484,1.58,0.92,-0.00028169014084507065,1.6153124172219402,0.00042253521126762165,1.6033148132360198,0.9783133425412888,0.573547663376677,-0.2095,39.852,1.4084507042345793e-06,0.9157801149828424,94.70645352112676,20.904555530887322,-0.2287682436243217,-2.624043043635972,-0.0412,0.2139,-0.8922,0.1761,0.3209,-0.0629,0.269,-0.5434,0.527,-3.9727,81.606,7.0422535211353675e-06,0.8754133079904832,4.2253521126662085e-06,0.8986653609558406,2.3455416013207532e-17,1.7082117552742526,134.92066197183098,26.044193120235157,-0.6207434103337033,0.5864204825780343,-2.325648437750146,-2.0470844201507594,-1.6516041716629655,-1.0605378232830946,0.6929,8.600319204842762e-17,0.8085643411744939,8.287580324666662e-17,0.8163514463080479,-2.0426379046890686,-1.2991191821603065
RSC004542,Prospect,Cdef.,56,12,Infrared,The Wavelengths,Solar,4,12,"[12, 13, 14, 15]",447.286,1.214,0.75,1.393,3.768,32.219,0.488,0.304,2.065,8,2,13,42.0,38.0,0.452,0.602,0.299,0.398,0.249,0.75,0.68,275.98,171.31,23,10.27,161.04,0.452,0.15,0.149,0.249,0.357,57.491,2.55,1.58,0.88,4.58,2.85,56,34.0,324.9896197183098,38.59792657916308,0.7820845070422535,0.19423636164506028,0.49980281690140843,0.13068551343023121,2.334943661971831,0.4504504059374967,33.36277464788733,4.308342031777034,1.1259295774647888,0.20358615753839326,0.7613802816901408,0.13318294251540763,0.49,0.08980136810920929,2.3129859154929577,0.2140088444739574,129.85464788732395,13.329182895435105,0.7102816901408451,0.32497899638058336,0.693943661971831,0.13702428224056218,0.5192535211267605,0.12057951950119404,0.3180281690140845,0.06058264056665216,0.2049718309859155,0.03626922025668829,0.32804225352112676,0.05687943053254171,42.587267605633805,8.358561526889227,1.5525352112676056,0.2973680658705598,1.5522535211267605,0.1260294430803328,0.7250704225352113,0.11457839785724531,2.378450704225352,0.6398875970206996,1.5232394366197184,0.3881007772211723,3.16847020346713,2.223659305084243,1.9144982219637052,3.1813853848030846,-0.2654790727967253,1.3118299680313272,2.052667380122752,2.071237932297441,1.1587647982611067,2.3396296950322593,0.12221808271153854,0.10176051823684223,-0.5577524392614162,-0.3140861612519179,1.2139265388801788,0.5091075316287844,1.78304991192819,3.3543103756358854,-0.22015870414942318,1.3521709184467519,3.4405250328729693,3.4185980581641107,3.5,4.41,-0.00028169014084507065,1.6153124172219402,0.00042253521126762165,1.6033148132360198,2.1669378956181915,2.7502879836111203,3.1161,141.7152,1.4084507042345793e-06,0.9157801149828424,94.70645352112676,20.904555530887322,3.40267116589191,2.2487321679437735,0.6125,1.0256,0.7646,0.39,1.5384,0.9357,0.5959,2.7927000000000004,3.07,5.1374,191.29899999999998,7.0422535211353675e-06,0.8754133079904832,4.2253521126662085e-06,0.8986653609558406,2.3455416013207532e-17,1.7082117552742526,134.92066197183098,26.044193120235157,3.190142224542055,3.416172368524999,3.0074725713236843,2.1647181683799444,2.730651795708251,2.867560905144464,4.1662,8.600319204842762e-17,0.8085643411744939,8.287580324666662e-17,0.8163514463080479,3.377160798040878,3.512654896506912
RSC002262,Prospect,Crypt1cGames,56,12,Infrared,The Wavelengths,Solar,9,8,"[8, 9, 12, 13, 14, 15, 16, 17, 18]",349.232,0.911,0.732,1.071,2.518,36.18,0.488,0.304,2.065,2,1,6,43.0,34.0,0.482,0.659,0.325,0.341,0.193,0.77,0.61,213.93,135.3,9,4.02,131.28,0.482,0.177,0.148,0.193,0.321,42.141,1.61,1.58,0.68,3.52,2.19,56,34.0,324.9896197183098,38.59792657916308,0.7820845070422535,0.19423636164506028,0.49980281690140843,0.13068551343023121,2.334943661971831,0.4504504059374967,33.36277464788733,4.308342031777034,1.1259295774647888,0.20358615753839326,0.7613802816901408,0.13318294251540763,0.49,0.08980136810920929,2.3129859154929577,0.2140088444739574,129.85464788732395,13.329182895435105,0.7102816901408451,0.32497899638058336,0.693943661971831,0.13702428224056218,0.5192535211267605,0.12057951950119404,0.3180281690140845,0.06058264056665216,0.2049718309859155,0.03626922025668829,0.32804225352112676,0.05687943053254171,42.587267605633805,8.358561526889227,1.5525352112676056,0.2973680658705598,1.5522535211267605,0.1260294430803328,0.7250704225352113,0.11457839785724531,2.378450704225352,0.6398875970206996,1.5232394366197184,0.3881007772211723,0.6280746773267698,0.6637042202907482,1.7767629862245913,0.40638511058100607,0.6539001154814696,-0.26980998182270816,2.052667380122752,2.071237932297441,1.1587647982611067,0.1069346953866315,0.18376052152373176,0.6126188774662441,-0.30895396897307753,0.11507968158378996,-0.33008239220990193,-0.12381019738054086,-0.05339047923475566,0.19324465310074046,-0.22015870414942318,-0.39335881263905453,1.7839840951593253,1.7180088330518997,1.27,2.18,-0.00028169014084507065,1.6153124172219402,0.00042253521126762165,1.6033148132360198,0.7864000032424139,1.3594195268424072,1.5844,89.2704,1.4084507042345793e-06,0.9157801149828424,94.70645352112676,20.904555530887322,1.7301080965041267,-0.26004157386148574,0.3114,0.5154,-0.0884,0.1416,0.7731,0.4758,0.2163,0.8799999999999999,1.4651999999999998,0.1399,152.46,7.0422535211353675e-06,0.8754133079904832,4.2253521126662085e-06,0.8986653609558406,2.3455416013207532e-17,1.7082117552742526,134.92066197183098,26.044193120235157,1.0052314143664416,1.6304130973619282,0.08189851145096416,0.6734452454409792,0.6232170630090778,0.9142611700517552,1.2407,8.600319204842762e-17,0.8085643411744939,8.287580324666662e-17,0.8163514463080479,0.7707699081854303,1.1199357509397505
RSC002925,Prospect,Slushy,50,12,Infrared,The Wavelengths,Solar,3,8,"[8, 12, 13]",322.38,0.76,0.64,1.12,2.24,33.929,0.513,0.307,2.113,2,1,7,27.0,37.0,0.472,0.647,0.322,0.353,0.206,0.54,0.74,194.24,128.14,10,5.0,123.14,0.472,0.175,0.147,0.206,0.331,40.759,1.48,1.6,0.7,3.65,2.18,56,34.0,324.9896197183098,38.59792657916308,0.7820845070422535,0.19423636164506028,0.49980281690140843,0.13068551343023121,2.334943661971831,0.4504504059374967,33.36277464788733,4.308342031777034,1.1259295774647888,0.20358615753839326,0.7613802816901408,0.13318294251540763,0.49,0.08980136810920929,2.3129859154929577,0.2140088444739574,129.85464788732395,13.329182895435105,0.7102816901408451,0.32497899638058336,0.693943661971831,0.13702428224056218,0.5192535211267605,0.12057951950119404,0.3180281690140845,0.06058264056665216,0.2049718309859155,0.03626922025668829,0.32804225352112676,0.05687943053254171,42.587267605633805,8.358561526889227,1.5525352112676056,0.2973680658705598,1.5522535211267605,0.1260294430803328,0.7250704225352113,0.11457839785724531,2.378450704225352,0.6398875970206996,1.5232394366197184,0.3881007772211723,-0.06761036018236849,-0.11369913879775945,1.0727828924468996,-0.2107749504059833,0.13142534829787575,-0.02912564162752813,1.8649556542228092,2.0378308688732885,0.9344750025847361,-0.5037554019626769,-0.5239775248164897,-0.33611807538835853,-0.3918867924025239,0.06556054587197752,0.028348252507437836,0.052000282899827555,-0.2187299333446701,-0.24392401065412053,-0.37885178023682414,-0.21880583953047467,1.9871447761996777,1.6922423296411093,0.43,1.53,-0.00028169014084507065,1.6153124172219402,0.00042253521126762165,1.6033148132360198,0.2663767612712689,0.9540094385465939,1.5016,86.198,1.4084507042345793e-06,0.9157801149828424,94.70645352112676,20.904555530887322,1.6396933794281272,-0.4070143231964528,0.2951,0.5077,-0.1384,0.0479,0.7615,0.4509,0.0733,0.7123000000000002,1.2856999999999998,-0.4627,132.329,7.0422535211353675e-06,0.8754133079904832,4.2253521126662085e-06,0.8986653609558406,2.3455416013207532e-17,1.7082117552742526,134.92066197183098,26.044193120235157,0.8136647584002944,1.4306724510672053,-0.2708680575293862,-0.09951016565828524,0.15557092847584877,0.4714369869828467,0.6636,8.600319204842762e-17,0.8085643411744939,8.287580324666662e-17,0.8163514463080479,0.1924038948463538,0.5774926829797656
RSC001361,Prospect,ItsJustFruity,52,12,Iron,Metal,Lunar,4,11,"[11, 12, 13, 14]",384.115,1.0,0.654,1.25,2.981,33.546,0.647,0.41,2.237,4,1,7,23.0,38.0,0.444,0.597,0.318,0.403,0.239,0.44,0.73,233.76,150.36,12,5.77,144.59,0.444,0.153,0.164,0.239,0.359,51.908,1.98,1.59,0.79,3.05,1.93,56,34.0,324.9896197183098,38.59792657916308,0.7820845070422535,0.19423636164506028,0.49980281690140843,0.13068551343023121,2.334943661971831,0.4504504059374967,33.36277464788733,4.308342031777034,1.1259295774647888,0.20358615753839326,0.7613802816901408,0.13318294251540763,0.49,0.08980136810920929,2.3129859154929577,0.2140088444739574,129.85464788732395,13.329182895435105,0.7102816901408451,0.32497899638058336,0.693943661971831,0.13702428224056218,0.5192535211267605,0.12057951950119404,0.3180281690140845,0.06058264056665216,0.2049718309859155,0.03626922025668829,0.32804225352112676,0.05687943053254171,42.587267605633805,8.358561526889227,1.5525352112676056,0.2973680658705598,1.5522535211267605,0.1260294430803328,0.7250704225352113,0.11457839785724531,2.378450704225352,0.6398875970206996,1.5232394366197184,0.3881007772211723,1.531827886154091,1.1219088491574842,1.179910298021766,1.4342452121528642,0.04252804228662827,0.6094246486862122,0.858820803399117,0.8908550246440609,0.3550596970874459,1.1054955302415819,-0.8316897188774557,-0.26313830978415825,-0.6240986980049732,-0.000464968410439076,0.9382106583283784,0.5442696276848581,1.1151120159110746,1.4374939268645741,-0.29950524219312363,0.5666825394581391,1.0494800944749734,1.0480797443713321,1.46,2.0,-0.00028169014084507065,1.6153124172219402,0.00042253521126762165,1.6033148132360198,0.9040243079739824,1.2471521177758742,1.1424,114.2261,1.4084507042345793e-06,0.9157801149828424,94.70645352112676,20.904555530887322,1.2474594860259651,0.9337508491884545,0.2245,0.3144,0.3175,0.1627,0.4716,0.3431,0.2486,1.0191000000000001,1.0633,2.5526,163.356,7.0422535211353675e-06,0.8754133079904832,4.2253521126662085e-06,0.8986653609558406,2.3455416013207532e-17,1.7082117552742526,134.92066197183098,26.044193120235157,1.1641277879197578,1.183194346688674,1.4943112246585502,1.0918110573399198,1.2243506236072965,1.2249644132358928,1.8494,8.600319204842762e-17,0.8085643411744939,8.287580324666662e-17,0.8163514463080479,1.5142278248739551,1.5005356072752714
RSC001768,Prospect,MoldyPBJ,56,12,Iron,Metal,Lunar,8,7,"[7, 8, 9, 10, 11, 12, 13, 21]",350.661,1.036,0.625,0.929,2.75,37.673,0.649,0.405,2.244,5,2,1,35.0,33.0,0.426,0.583,0.316,0.417,0.258,0.62,0.59,215.3,135.36,8,3.57,131.79,0.426,0.157,0.159,0.258,0.373,49.158,1.71,1.6,0.58,2.29,1.43,56,34.0,324.9896197183098,38.59792657916308,0.7820845070422535,0.19423636164506028,0.49980281690140843,0.13068551343023121,2.334943661971831,0.4504504059374967,33.36277464788733,4.308342031777034,1.1259295774647888,0.20358615753839326,0.7613802816901408,0.13318294251540763,0.49,0.08980136810920929,2.3129859154929577,0.2140088444739574,129.85464788732395,13.329182895435105,0.7102816901408451,0.32497899638058336,0.693943661971831,0.13702428224056218,0.5192535211267605,0.12057951950119404,0.3180281690140845,0.06058264056665216,0.2049718309859155,0.03626922025668829,0.32804225352112676,0.05687943053254171,42.587267605633805,8.358561526889227,1.5525352112676056,0.2973680658705598,1.5522535211267605,0.1260294430803328,0.7250704225352113,0.11457839785724531,2.378450704225352,0.6398875970206996,1.5232394366197184,0.3881007772211723,0.6650973914114018,1.3072500473507709,0.9580035293309714,0.9214251614766243,1.0004371334313176,-0.9673033758577169,0.8438038653271216,0.946533463684314,0.322350768551308,0.14519660566281598,-0.27780776956771713,0.7585784086746447,-0.7733777801779766,-0.03347772555164737,1.4620708313767992,0.790404300077374,0.7861080370382342,0.5295282406044789,-0.37885178023682414,-1.2661236781819587,-0.13822850237631795,-0.24024542616822128,0.47,1.09,-0.00028169014084507065,1.6153124172219402,0.00042253521126762165,1.6033148132360198,0.29113977279370434,0.6795779941617358,0.2461,76.4382,1.4084507042345793e-06,0.9157801149828424,94.70645352112676,20.904555530887322,0.2687310933300911,-0.8738886360982269,0.0484,-0.0721,-0.2971,0.0524,-0.1081,0.0739,0.0801,-0.26839999999999997,0.045899999999999996,1.3156,168.77300000000002,7.0422535211353675e-06,0.8754133079904832,4.2253521126662085e-06,0.8986653609558406,2.3455416013207532e-17,1.7082117552742526,134.92066197183098,26.044193120235157,-0.3066060794410942,0.051071040057749144,0.7701621276975589,1.2998036787658171,0.6266852397691067,0.673196651026208,1.0925,8.600319204842762e-17,0.8085643411744939,8.287580324666662e-17,0.8163514463080479,0.7750592103267926,0.8246407280476343
