RSC ID,Tier,Name,GP,Season,Team,Franchise,Conference,# of Seasons,First Season,Seasons Played,PPG,GPG,APG,SvPG,ShPG,ShPCT,GAPG,AAPG,ShAPG,Hat Trick,Playmaker,Savior,MAJ,EXT,ACC,NEG,RAW,tZ,DI,DT,mShPG,mShA,SvpmShA,SvpAA,SvpGA,TierMaxGames,GPThreshold,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,pdt_z,pnt_z,pot_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,PvShA,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
RSC001502,Master,MrAnderson,52,10,Hot Dogs,Puppy Paradise,Solar,6,8,"[8, 9, 10, 13, 15, 16]",376.923,0.808,0.481,1.481,2.731,29.586,0.872,0.641,2.897,0,1,10,216.58,160.34,11,5.29,155.05,155.05,1,1,1.92,2.02,0.73,2.31,1.7,64,38.0,367.1914375,24.302913170091486,0.8444875,0.17077737330857745,0.616225,0.1349405846749045,2.7042,0.33674824010704196,31.0788,4.134299182648199,1.3656125,0.20176509049016966,0.809175,0.10401907991970404,0.602925,0.0761738143983876,2.643625,0.24562209189182568,141.1345,9.233777961540875,1.0,0.0,1.0,0.0,141.1345,9.233777961540875,1.85975,0.22919769256796846,1.8338750000000001,0.17898089672477632,0.746,0.0958585455736403,2.2895,0.3841146321515381,1.707375,0.2936274387464668,0.4004278183397452,-0.21365535312497558,-1.0021077078165976,0.07958467723983001,-0.36107691631639466,0.5718903092684513,-0.603975732610756,-0.49984368382641897,-1.0315643761864404,1.5070212926885105,0,0,1.5070212926885105,0.26287350158262524,-1.039915451346795,-0.1669126096609563,0.053369484742546006,-0.025116862482215396,,,,0.48,1.01,0.0002500000000000002,1.5016244157831042,-1.1102230246251566e-17,1.5107270443503837,0.3194873464745897,0.6685522734083988,0.3425,113.1865,1.250000000002638e-06,0.8593555487179575,105.4666225,16.68412731093804,0.39855302093640044,0.4627078993181068,0.0717,-0.0075,0.1573,0.0575,-0.0113,0.1096,0.0879,0.27899999999999997,0.1862,1.7699,137.69600000000003,3.7499999999912604e-06,0.843477340784054,1.124999999999321e-05,0.8471419292850804,0.0,1.5710655734890673,142.56955,23.107798367979363,0.33076911081056326,0.21978459991601212,1.1265602339368659,-0.21090499070449215,0.32896307344864284,0.2823624994576355,0.095,1.0130785099704553e-16,0.703279225956444,7.771561172376095e-17,0.7155919742806995,0.46775599407370566,0.39458589476420725
RSC000433,Master,alittle,56,10,Hot Dogs,Puppy Paradise,Solar,4,6,"[6, 8, 9, 10]",340.607,0.732,0.5,1.286,2.429,30.136,0.845,0.625,2.887,2,1,7,195.79,144.82,10,4.46,140.36,140.36,1,1,1.7,2.04,0.63,2.06,1.52,64,38.0,367.1914375,24.302913170091486,0.8444875,0.17077737330857745,0.616225,0.1349405846749045,2.7042,0.33674824010704196,31.0788,4.134299182648199,1.3656125,0.20176509049016966,0.809175,0.10401907991970404,0.602925,0.0761738143983876,2.643625,0.24562209189182568,141.1345,9.233777961540875,1.0,0.0,1.0,0.0,141.1345,9.233777961540875,1.85975,0.22919769256796846,1.8338750000000001,0.17898089672477632,0.746,0.0958585455736403,2.2895,0.3841146321515381,1.707375,0.2936274387464668,-1.0938786356162546,-0.6586791787501405,-0.8613049978996786,-0.8172277304627418,-0.22804348653744436,-0.3945801516337075,-0.3444079684963044,-0.2897977497168269,-0.9908514259669468,-0.08387682736425095,0,0,-0.08387682736425095,-0.6969965456900326,-1.1516592204639793,-1.210116420041932,-0.5974778901665457,-0.6381385908616987,,,,-1.07,-0.37,0.0002500000000000002,1.5016244157831042,-1.1102230246251566e-17,1.5107270443503837,-0.7127281554235116,-0.24491518926842332,-0.4318,88.4268,1.250000000002638e-06,0.8593555487179575,105.4666225,16.68412731093804,-0.5024710094025566,-1.021319376340935,-0.0904,-0.1914,-0.3472,-0.1283,-0.2872,-0.1382,-0.196,-0.7573,-0.6214,-0.7809,127.626,3.7499999999912604e-06,0.843477340784054,1.124999999999321e-05,0.8471419292850804,0.0,1.5710655734890673,142.56955,23.107798367979363,-0.8978353221629505,-0.7335385353011875,-0.4970511818076155,-0.6466886097079404,-0.689164919285006,-0.6455155972491613,-1.4879,1.0130785099704553e-16,0.703279225956444,7.771561172376095e-17,0.7155919742806995,-0.979930721468073,-0.9020721590652583
RSC003884,Master,wkyle,41,10,Hot Dogs,Puppy Paradise,Solar,1,10,[10],355.195,0.829,0.537,1.512,2.707,30.624,0.902,0.675,3.106,3,1,8,223.0,132.2,12,7.32,124.88,124.88,1,1,1.88,2.2,0.69,2.24,1.68,64,38.0,367.1914375,24.302913170091486,0.8444875,0.17077737330857745,0.616225,0.1349405846749045,2.7042,0.33674824010704196,31.0788,4.134299182648199,1.3656125,0.20176509049016966,0.809175,0.10401907991970404,0.602925,0.0761738143983876,2.643625,0.24562209189182568,141.1345,9.233777961540875,1.0,0.0,1.0,0.0,141.1345,9.233777961540875,1.85975,0.22919769256796846,1.8338750000000001,0.17898089672477632,0.746,0.0958585455736403,2.2895,0.3841146321515381,1.707375,0.2936274387464668,-0.49362137847587323,-0.0906882434127596,-0.5871102470088364,0.00831481702505604,-0.11000655247903057,0.7255343312580248,-0.892384359404591,-0.9461912938093021,-1.8824650357738755,-1.7603303943088922,0,0,-1.7603303943088922,0.08835167480577821,-2.045609373401454,-0.5841941338133471,-0.12886778023199927,-0.09323038785771362,,,,-3.64,-2.71,0.0002500000000000002,1.5016244157831042,-1.1102230246251566e-17,1.5107270443503837,-2.4242080521190728,-1.7938382781552087,-0.9114,86.1672,1.250000000002638e-06,0.8593555487179575,105.4666225,16.68412731093804,-1.0605636413934694,-1.1567534903277432,-0.1909,-0.028,-0.3933,-0.4364,-0.042,-0.2917,-0.6667,-1.0486,-1.0004,-1.672,140.594,3.7499999999912604e-06,0.843477340784054,1.124999999999321e-05,0.8471419292850804,0.0,1.5710655734890673,142.56955,23.107798367979363,-1.2431913689883725,-1.180925197321146,-1.0642458393934344,-0.08549278336864544,-0.7317966417498485,-0.7585664823955951,-2.9467,1.0130785099704553e-16,0.703279225956444,7.771561172376095e-17,0.7155919742806995,-1.0405492082531254,-1.0600544858794607
RSC001086,Master,2% Mike,23,10,Immortals,The Sovereign,Lunar,5,1,"[1, 9, 10, 11, 13]",326.957,0.739,0.435,1.217,2.783,26.554,0.899,0.725,2.493,1,0,4,192.85,134.11,5,5.43,128.68,128.68,1,1,2.04,1.59,0.77,1.68,1.35,64,38.0,367.1914375,24.302913170091486,0.8444875,0.17077737330857745,0.616225,0.1349405846749045,2.7042,0.33674824010704196,31.0788,4.134299182648199,1.3656125,0.20176509049016966,0.809175,0.10401907991970404,0.602925,0.0761738143983876,2.643625,0.24562209189182568,141.1345,9.233777961540875,1.0,0.0,1.0,0.0,141.1345,9.233777961540875,1.85975,0.22919769256796846,1.8338750000000001,0.17898089672477632,0.746,0.0958585455736403,2.2895,0.3841146321515381,1.707375,0.2936274387464668,-1.6555396967600882,-0.6176901421794017,-1.342998479194401,0.2340027077051736,-1.0944539328432614,-0.7365620070298556,-0.8635434967252076,-1.6025848379017757,0.6132388126811367,-1.3487978649555556,0,0,-1.3487978649555556,0.7864389819131664,1.3625755846726655,0.25036891449143445,-1.5867659000283656,-1.217103556553433,,,,-0.74,-2.95,0.0002500000000000002,1.5016244157831042,-1.1102230246251566e-17,1.5107270443503837,-0.49296614534198024,-1.9527021847076997,-1.7588,99.0836,1.250000000002638e-06,0.8593555487179575,105.4666225,16.68412731093804,-2.046651415265653,-0.38258054383313855,-0.3684,-0.3651,-0.1301,-0.0887,-0.5477,-0.5628,-0.1356,-0.9522999999999999,-1.2461,-0.5624,128.284,3.7499999999912604e-06,0.843477340784054,1.124999999999321e-05,0.8471419292850804,0.0,1.5710655734890673,142.56955,23.107798367979363,-1.1290211413560753,-1.470959241802159,-0.35797360052324617,-0.6182133742258884,-0.7165151984791367,-0.8968541755677626,0.2553,1.0130785099704553e-16,0.703279225956444,7.771561172376095e-17,0.7155919742806995,-1.018820366127966,-1.2533038488438397
RSC000232,Master,Unexpected,30,10,Immortals,The Sovereign,Lunar,14,4,"[4, 6, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21, 22, 23]",369.033,0.9,0.567,1.033,2.8,32.143,0.767,0.6,2.667,3,0,5,205.23,163.8,8,6.67,157.13,157.13,1,1,1.9,1.9,0.54,1.72,1.35,64,38.0,367.1914375,24.302913170091486,0.8444875,0.17077737330857745,0.616225,0.1349405846749045,2.7042,0.33674824010704196,31.0788,4.134299182648199,1.3656125,0.20176509049016966,0.809175,0.10401907991970404,0.602925,0.0761738143983876,2.643625,0.24562209189182568,141.1345,9.233777961540875,1.0,0.0,1.0,0.0,141.1345,9.233777961540875,1.85975,0.22919769256796846,1.8338750000000001,0.17898089672477632,0.746,0.0958585455736403,2.2895,0.3841146321515381,1.707375,0.2936274387464668,0.07577538079946473,0.32505769894759184,-0.36479017871896524,0.2844855253573048,0.2574075926741066,-1.6485136214195857,0.40545446116766576,0.038399022329410636,-0.09516652113806716,1.7322812034924395,0,0,1.7322812034924395,0.17561258819420172,-0.36945283664368905,-2.14899984938481,-1.4826303200429107,-1.217103556553433,,,,1.64,1.77,0.0002500000000000002,1.5016244157831042,-1.1102230246251566e-17,1.5107270443503837,1.0919841091854268,1.1716213108246196,-0.2351,84.8502,1.250000000002638e-06,0.8593555487179575,105.4666225,16.68412731093804,-0.27357855587333946,-1.2356907925585032,-0.0492,-0.3651,-0.4201,0.1966,-0.5477,-0.0752,0.3003,-0.6377999999999999,-0.3226,1.9079,150.143,3.7499999999912604e-06,0.843477340784054,1.124999999999321e-05,0.8471419292850804,0.0,1.5710655734890673,142.56955,23.107798367979363,-0.7561599098881894,-0.3808231405477214,1.2143987063269939,0.327744334592022,0.20945261428199466,0.2571143937525179,1.1192,1.0130785099704553e-16,0.703279225956444,7.771561172376095e-17,0.7155919742806995,0.2978228370063735,0.3593030707351975
RSC002077,Master,latte,56,10,Immortals,The Sovereign,Lunar,8,8,"[8, 10, 11, 13, 14, 15, 16, 19]",360.036,0.786,0.536,1.607,2.214,35.501,0.845,0.643,2.583,1,2,12,219.14,140.9,15,6.7,134.2,134.2,1,1,1.43,1.74,0.92,2.5,1.9,64,38.0,367.1914375,24.302913170091486,0.8444875,0.17077737330857745,0.616225,0.1349405846749045,2.7042,0.33674824010704196,31.0788,4.134299182648199,1.3656125,0.20176509049016966,0.809175,0.10401907991970404,0.602925,0.0761738143983876,2.643625,0.24562209189182568,141.1345,9.233777961540875,1.0,0.0,1.0,0.0,141.1345,9.233777961540875,1.85975,0.22919769256796846,1.8338750000000001,0.17898089672477632,0.746,0.0958585455736403,2.2895,0.3841146321515381,1.707375,0.2936274387464668,-0.2944271515896244,-0.34247803949015493,-0.5945209159518322,-1.4556868948867576,1.0696371512154048,1.196378914774461,-0.3444079684963044,-0.526099425590118,0.24682226070568505,-0.7509927170528181,0,0,-0.7509927170528181,-1.8750188764337492,0.5244973162937843,1.8151746300628986,0.5480134896734555,0.6560183912727662,,,,-0.5,-1.28,0.0002500000000000002,1.5016244157831042,-1.1102230246251566e-17,1.5107270443503837,-0.33313922891904846,-0.847274168279951,-0.1078,123.464,1.250000000002638e-06,0.8593555487179575,105.4666225,16.68412731093804,-0.12544429387908757,1.0787125490346143,-0.0226,0.1968,0.3668,-0.06,0.2952,-0.0345,-0.0916,0.48100000000000004,0.16910000000000003,-2.626,136.241,3.7499999999912604e-06,0.843477340784054,1.124999999999321e-05,0.8471419292850804,0.0,1.5710655734890673,142.56955,23.107798367979363,0.5702539081285696,0.1995990803367475,-1.6714770180904062,-0.27387074697559655,-0.37266330399222036,-0.4199083211182132,-1.4247,1.0130785099704553e-16,0.703279225956444,7.771561172376095e-17,0.7155919742806995,-0.5298938035392795,-0.5867985335362343
RSC000402,Master,reagfam,64,10,Immortals,The Sovereign,Lunar,14,6,"[6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21]",366.469,0.844,0.797,1.156,2.859,29.521,0.823,0.641,2.604,6,1,7,218.73,147.74,14,5.47,142.27,142.27,1,1,2.02,1.78,0.65,1.8,1.4,64,38.0,367.1914375,24.302913170091486,0.8444875,0.17077737330857745,0.616225,0.1349405846749045,2.7042,0.33674824010704196,31.0788,4.134299182648199,1.3656125,0.20176509049016966,0.809175,0.10401907991970404,0.602925,0.0761738143983876,2.643625,0.24562209189182568,141.1345,9.233777961540875,1.0,0.0,1.0,0.0,141.1345,9.233777961540875,1.85975,0.22919769256796846,1.8338750000000001,0.17898089672477632,0.746,0.0958585455736403,2.2895,0.3841146321515381,1.707375,0.2936274387464668,-0.0297263745685058,-0.00285459361831916,1.3396636781700528,0.4596905983852912,-0.37679904892663363,-1.038893792235147,-0.132908308847492,-0.49984368382641897,0.161325065244747,0.1229724176528198,0,0,0.1229724176528198,0.6991780685247428,0.30100977805941564,-1.0014756579657367,-1.2743591600720012,-1.0468197431146882,,,,0.28,-0.38,0.0002500000000000002,1.5016244157831042,-1.1102230246251566e-17,1.5107270443503837,0.18629824945547993,-0.25153451870811044,-0.7936,92.4755,1.250000000002638e-06,0.8593555487179575,105.4666225,16.68412731093804,-0.9234841750704302,-0.7786516044793712,-0.1662,-0.314,-0.2647,0.0335,-0.4711,-0.254,0.0512,-0.7114,-0.6739,0.8222,142.511,3.7499999999912604e-06,0.843477340784054,1.124999999999321e-05,0.8471419292850804,0.0,1.5710655734890673,142.56955,23.107798367979363,-0.8434177370297997,-0.7955116217287544,0.5233390724577045,-0.00253377665269617,-0.13803981431733217,-0.19351543089662332,0.6847,1.0130785099704553e-16,0.703279225956444,7.771561172376095e-17,0.7155919742806995,-0.19628023866281735,-0.2704270559925462
RSC000241,Master,Geherpaderp,59,10,King Kongs,Planet of the Apes,Lunar,16,5,"[5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22]",384.898,1.068,0.78,1.085,2.763,38.654,0.655,0.48,2.328,5,1,3,235.28,149.62,9,3.81,145.81,145.81,1,1,1.69,1.67,0.65,2.26,1.66,64,38.0,367.1914375,24.302913170091486,0.8444875,0.17077737330857745,0.616225,0.1349405846749045,2.7042,0.33674824010704196,31.0788,4.134299182648199,1.3656125,0.20176509049016966,0.809175,0.10401907991970404,0.602925,0.0761738143983876,2.643625,0.24562209189182568,141.1345,9.233777961540875,1.0,0.0,1.0,0.0,141.1345,9.233777961540875,1.85975,0.22919769256796846,1.8338750000000001,0.17898089672477632,0.746,0.0958585455736403,2.2895,0.3841146321515381,1.707375,0.2936274387464668,0.7285777789713991,1.3087945766453242,1.2136823061391253,0.1746111575261953,1.832281522293642,-1.3907881651790097,1.4821800011979824,1.6137435281513495,1.285002491302796,0.5063474581556627,0,0,0.5063474581556627,-0.7406270023842443,0.9156005082039295,-1.0014756579657367,-0.07679999023927304,-0.16134391323321184,,,,1.79,2.12,0.0002500000000000002,1.5016244157831042,-1.1102230246251566e-17,1.5107270443503837,1.1918759319497592,1.403297841213669,0.6188,94.7765,1.250000000002638e-06,0.8593555487179575,105.4666225,16.68412731093804,0.7200730255633588,-0.6407360901035323,0.1296,-0.0484,-0.2179,0.2145,-0.0726,0.198,0.3278,0.07780000000000001,0.4532,-0.2343,173.084,3.7499999999912604e-06,0.843477340784054,1.124999999999321e-05,0.8471419292850804,0.0,1.5710655734890673,142.56955,23.107798367979363,0.0922327681354007,0.5349620108904949,-0.14913444986236946,1.3205260628500246,0.5183809371618523,0.6535819190152381,1.1359,1.0130785099704553e-16,0.703279225956444,7.771561172376095e-17,0.7155919742806995,0.7370912121808599,0.9133443952780592
RSC001977,Master,T.,54,10,King Kongs,Planet of the Apes,Lunar,16,8,"[8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24]",406.333,1.204,0.852,1.0,3.222,37.368,0.679,0.506,2.352,7,2,4,252.22,154.11,13,6.02,148.09,148.09,1,1,2.02,1.67,0.6,1.98,1.47,64,38.0,367.1914375,24.302913170091486,0.8444875,0.17077737330857745,0.616225,0.1349405846749045,2.7042,0.33674824010704196,31.0788,4.134299182648199,1.3656125,0.20176509049016966,0.809175,0.10401907991970404,0.602925,0.0761738143983876,2.643625,0.24562209189182568,141.1345,9.233777961540875,1.0,0.0,1.0,0.0,141.1345,9.233777961540875,1.85975,0.22919769256796846,1.8338750000000001,0.17898089672477632,0.746,0.0958585455736403,2.2895,0.3841146321515381,1.707375,0.2936274387464668,1.610570807954406,2.1051530014482496,1.7472504700348175,1.5376472341337464,1.5212251755741328,-1.8120701609568735,1.2514530997629143,1.2724188852232625,1.187291410776009,0.753266975767664,0,0,0.753266975767664,0.6991780685247428,0.9156005082039295,-1.523077563156225,-0.8057490501374552,-0.8084224043004443,,,,1.94,2.03,0.0002500000000000002,1.5016244157831042,-1.1102230246251566e-17,1.5107270443503837,1.2917677547140916,1.3437238762564847,0.2045,88.854,1.250000000002638e-06,0.8593555487179575,105.4666225,16.68412731093804,0.2379675680282562,-0.995714201312096,0.0428,-0.2425,-0.3385,0.2325,-0.3638,0.0654,0.3552,-0.30569999999999997,0.05680000000000002,1.4524,189.988,3.7499999999912604e-06,0.843477340784054,1.124999999999321e-05,0.8471419292850804,0.0,1.5710655734890673,142.56955,23.107798367979363,-0.3624326762777446,0.06703569736882835,0.9244680963726222,2.052053996875275,0.9508252015990624,0.9874260609520595,2.1118,1.0130785099704553e-16,0.703279225956444,7.771561172376095e-17,0.7155919742806995,1.3519881812319443,1.379873023233111
RSC002473,Master,Zdawg2020dec,21,10,King Kongs,Planet of the Apes,Lunar,10,8,"[8, 10, 11, 12, 13, 14, 15, 16, 18, 19]",346.524,0.667,0.571,1.571,2.286,29.178,0.635,0.429,2.571,0,1,5,207.66,138.86,6,7.14,131.72,131.72,1,1,1.62,1.94,0.81,3.66,2.47,64,38.0,367.1914375,24.302913170091486,0.8444875,0.17077737330857745,0.616225,0.1349405846749045,2.7042,0.33674824010704196,31.0788,4.134299182648199,1.3656125,0.20176509049016966,0.809175,0.10401907991970404,0.602925,0.0761738143983876,2.643625,0.24562209189182568,141.1345,9.233777961540875,1.0,0.0,1.0,0.0,141.1345,9.233777961540875,1.85975,0.22919769256796846,1.8338750000000001,0.17898089672477632,0.746,0.0958585455736403,2.2895,0.3841146321515381,1.707375,0.2936274387464668,-0.8504098811262882,-1.0392916611927152,-0.3351475029469823,-1.2418773142424357,-0.45976353331605163,1.0179535989156008,1.674452419060539,2.2832649431256735,0.2956778009690785,-1.0195718414728885,0,0,-1.0195718414728885,-1.0460401992437256,-0.5929403748780577,0.6676504386438252,3.5679453092516416,2.5972538644744647,,,,-0.72,1.26,0.0002500000000000002,1.5016244157831042,-1.1102230246251566e-17,1.5107270443503837,-0.4796472356400693,0.8340355094005768,2.283,106.6932,1.250000000002638e-06,0.8593555487179575,105.4666225,16.68412731093804,2.6566404946193996,0.07351763008880098,0.4782,0.7792,0.025,-0.0863,1.1688,0.7306,-0.1319,1.1961,1.7675,-2.0656,118.738,3.7499999999912604e-06,0.843477340784054,1.124999999999321e-05,0.8471419292850804,0.0,1.5710655734890673,142.56955,23.107798367979363,1.4180538020003823,2.0864139631143255,-1.3147764389061474,-1.0313206658849654,-0.29956015019851984,0.14774380018966743,-1.0191,1.0130785099704553e-16,0.703279225956444,7.771561172376095e-17,0.7155919742806995,-0.42594767361587405,0.2064637467995317
RSC002447,Master,ness,58,10,King Kongs,Planet of the Apes,Lunar,5,8,"[8, 9, 10, 12, 14]",405.0,0.948,0.81,1.431,2.828,33.522,0.678,0.506,2.391,6,2,10,245.15,159.85,18,7.76,152.09,152.09,1,1,1.88,1.71,0.84,2.83,2.11,64,38.0,367.1914375,24.302913170091486,0.8444875,0.17077737330857745,0.616225,0.1349405846749045,2.7042,0.33674824010704196,31.0788,4.134299182648199,1.3656125,0.20176509049016966,0.809175,0.10401907991970404,0.602925,0.0761738143983876,2.643625,0.24562209189182568,141.1345,9.233777961540875,1.0,0.0,1.0,0.0,141.1345,9.233777961540875,1.85975,0.22919769256796846,1.8338750000000001,0.17898089672477632,0.746,0.0958585455736403,2.2895,0.3841146321515381,1.707375,0.2936274387464668,1.555721416415597,0.6061253782898006,1.4360023744289974,0.36763369560787446,0.5909586829744191,0.32407737057558994,1.2610667206560422,1.2724188852232625,1.0285109049199799,1.1864591119290695,0,0,1.1864591119290695,0.08835167480577821,0.6921129699695608,0.9806115817581171,1.4071320245534569,1.3712104077154967,,,,2.21,2.46,0.0002500000000000002,1.5016244157831042,-1.1102230246251566e-17,1.5107270443503837,1.47157303568989,1.6283550421630308,1.5111,127.7556,1.250000000002638e-06,0.8593555487179575,105.4666225,16.68412731093804,1.7584092547658017,1.335939068589308,0.3165,0.4114,0.4542,0.2649,0.617,0.4836,0.4047,1.447,1.5053,1.2748,156.602,3.7499999999912604e-06,0.843477340784054,1.124999999999321e-05,0.8471419292850804,0.0,1.5710655734890673,142.56955,23.107798367979363,1.715512889362203,1.7769026628989344,0.8114238014705444,0.6072603619150873,1.028107824652609,1.1241165078019357,1.8399,1.0130785099704553e-16,0.703279225956444,7.771561172376095e-17,0.7155919742806995,1.4618771416920575,1.5708903232626077
RSC000052,Master,Barra,59,10,Mambas,The Serpents,Lunar,10,4,"[4, 5, 6, 8, 9, 10, 12, 13, 14, 20]",347.237,0.729,0.559,1.407,2.729,26.713,0.87,0.638,2.746,1,1,8,208.34,138.9,10,4.24,134.66,134.66,1,1,2.0,1.88,0.75,2.21,1.62,64,38.0,367.1914375,24.302913170091486,0.8444875,0.17077737330857745,0.616225,0.1349405846749045,2.7042,0.33674824010704196,31.0788,4.134299182648199,1.3656125,0.20176509049016966,0.809175,0.10401907991970404,0.602925,0.0761738143983876,2.643625,0.24562209189182568,141.1345,9.233777961540875,1.0,0.0,1.0,0.0,141.1345,9.233777961540875,1.85975,0.22919769256796846,1.8338750000000001,0.17898089672477632,0.746,0.0958585455736403,2.2895,0.3841146321515381,1.707375,0.2936274387464668,-0.8210718344892505,-0.6762459087090286,-0.4240755302629303,0.07364552222193284,-1.0559951776889824,0.20512716000301648,-0.5847484908245003,-0.46046007118087046,-0.41679882787207434,-0.7011756213942556,0,0,-0.7011756213942556,0.6119171551363194,-0.25770906752650474,0.04172815241523908,-0.20696946522109091,-0.29757096398420757,,,,-1.12,-1.16,0.0002500000000000002,1.5016244157831042,-1.1102230246251566e-17,1.5107270443503837,-0.7460254296782891,-0.7678422150037055,-0.4706,100.995,1.250000000002638e-06,0.8593555487179575,105.4666225,16.68412731093804,-0.5476211222491942,-0.26801656548547304,-0.0986,-0.0893,-0.0911,-0.1343,-0.1339,-0.1506,-0.2052,-0.4133,-0.48969999999999997,-0.0893,126.90299999999999,3.7499999999912604e-06,0.843477340784054,1.124999999999321e-05,0.8471419292850804,0.0,1.5710655734890673,142.56955,23.107798367979363,-0.4899998257402074,-0.5780746213486055,-0.05684040278578571,-0.677976748391108,-0.44823755060287374,-0.4889431746288297,-0.4736,1.0130785099704553e-16,0.703279225956444,7.771561172376095e-17,0.7155919742806995,-0.6373536058786335,-0.6832709032550384
RSC000589,Master,Sub5ider,48,10,Mambas,The Serpents,Lunar,8,6,"[6, 7, 8, 9, 10, 11, 12, 13]",319.875,0.438,0.458,1.479,1.771,24.732,0.958,0.701,2.847,0,0,10,168.71,151.16,10,5.21,145.95,145.95,1,1,1.33,1.89,0.78,2.11,1.54,64,38.0,367.1914375,24.302913170091486,0.8444875,0.17077737330857745,0.616225,0.1349405846749045,2.7042,0.33674824010704196,31.0788,4.134299182648199,1.3656125,0.20176509049016966,0.809175,0.10401907991970404,0.602925,0.0761738143983876,2.643625,0.24562209189182568,141.1345,9.233777961540875,1.0,0.0,1.0,0.0,141.1345,9.233777961540875,1.85975,0.22919769256796846,1.8338750000000001,0.17898089672477632,0.746,0.0958585455736403,2.2895,0.3841146321515381,1.707375,0.2936274387464668,-1.9469450912670931,-2.3802187147211717,-1.172553093505499,-2.771209731351126,-1.5351574038564377,0.5619777917207369,-1.430747129419749,-1.2875159367373876,-0.8279996250889686,0.5215091829213105,0,0,0.5215091829213105,-2.3113234433758656,-0.3135809520850969,0.35468929552953216,-0.4673084151847279,-0.5700250654862005,,,,-0.31,-0.77,0.0002500000000000002,1.5016244157831042,-1.1102230246251566e-17,1.5107270443503837,-0.20660958675089416,-0.509688366855908,-0.4872,113.841,1.250000000002638e-06,0.8593555487179575,105.4666225,16.68412731093804,-0.5669379231062609,0.5019368016036289,-0.102,-0.171,0.1707,-0.0372,-0.2565,-0.1559,-0.0568,-0.1395,-0.4692,-1.7898,86.24199999999999,3.7499999999912604e-06,0.843477340784054,1.124999999999321e-05,0.8471419292850804,0.0,1.5710655734890673,142.56955,23.107798367979363,-0.16539122422698915,-0.5538756066483176,-1.1392267962597902,-2.4375991647068154,-1.337210004867776,-1.3725003730561303,-1.9672,1.0130785099704553e-16,0.703279225956444,7.771561172376095e-17,0.7155919742806995,-1.9013927264084907,-1.9179929658039325
