RSC ID,Tier,Name,GP,Season,# of Seasons,First Season,Seasons Played,Team,Franchise,Contract Status,Conference,ShPCT,PPG,GPG,APG,SvPG,ShPG,PAPG,GAPG,AAPG,SvAPG,ShAPG,Hat Trick,Playmaker,Savior,DI,DT,pdt,pdh,pnt,poh,pot,MAJ,EXT,ACC,NEG,RAW,z1,z2,z3,z4,AFP,tZ,mShPG,mShA,SvpmShA,SvpAA,SvpGA,TierMaxGames,GPThreshold,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,pdt_mean,pdt_std,pnt_mean,pnt_std,pot_mean,pot_std,AFP_mean,AFP_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,pdt_z,pnt_z,pot_z,AFP_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,PvShA,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
RSC004208,Premier,Super,48,25,8.0,15.0,"[15, 16, 17, 18, 19, 20, 23, 24]",Capybaras,The Jungle,Rostered,N/A,25.56,299.15,0.479,0.458,1.417,1.875,352.01,0.694,0.535,1.438,2.597,0,0,6,1.54,0.96,0.466,0.64,0.318,0.36,0.216,170.32,128.83,6,3.12,125.71,0.466,0.174,0.144,0.216,0.336,42.239,1.4,1.9,0.75,2.65,2.04,56,34.0,385.4613636363636,51.539162945274626,0.7912272727272728,0.19240159681997043,0.6058636363636364,0.1405571551107017,2.868181818181818,0.5033295461570205,27.43318181818182,3.4038205234477568,1.5553181818181818,0.35514254500513914,0.7444999999999999,0.13118498389678598,0.5652272727272728,0.1207042555837089,2.763090909090909,0.265779519991201,151.2240909090909,18.032614542251977,1.1054545454545455,0.4149323211908553,1.1131818181818183,0.19647819129277339,0.4722727272727273,0.014736355491103373,0.31677272727272726,0.01081415218340705,0.21086363636363636,0.012766382395985152,0.3331818181818182,0.011176660901975544,50.36177272727273,5.982371698278505,2.0768181818181817,0.35025686307318815,2.0195454545454545,0.19059998682674398,0.770909090909091,0.16411114383998285,2.8436363636363637,0.881619426880337,2.1427272727272726,0.6484720636357568,-1.674675309104474,-1.6227894044945108,-1.0519822790037274,-1.9732237572081286,-0.5503174463160176,-0.38947229433235103,0.38495259518217795,0.2504242504218091,0.624919892610264,-1.4148858363998846,1.0472682708792354,0.7796377662778925,-0.4256634061599716,0.11348765085402056,0.4023350920444736,0.25214881643977405,-1.3577846942559841,-1.9323480941378635,0.6272059958436504,-0.12740811147766096,-0.21963713336213297,-0.1584143380846918,-0.79,-1.16,0.0009090909090909301,1.3980902249340983,0.0009090909090909402,1.4090858539219473,-0.5657067596952636,-0.8238739234219837,-0.5036,94.2825,4.545454545423766e-06,0.8873994212503735,117.55600909090909,33.83265417131952,-0.5675060557792013,-0.6879007769552533,-0.1022,-0.0475,-0.2339,-0.1018,-0.0713,-0.1561,-0.1556,-0.4854,-0.383,-3.2901,92.21000000000001,1.3636363636369705e-05,0.8771174473648675,0.0,0.8809553131740133,4.0371746350005693e-17,1.7558094429635582,135.23772727272728,26.014724572609722,-0.5534192003841325,-0.4347553096877081,-1.8738366017936297,-1.6539758917159606,-1.3501545752974282,-1.2190542293233002,-1.2489,-1.6148698540002277e-16,0.8882965694547929,-1.6148698540002277e-16,0.8879761816627442,-1.5199367212755401,-1.3728456398916116
RSC000996,Premier,GreenSleeves,10,25,14.0,6.0,"[6, 7, 8, 9, 10, 13, 15, 16, 17, 18, 19, 20, 21, 24]",Punks,The Pit,Rostered,N/A,22.73,276.5,0.5,0.3,1.2,2.2,380.73,0.9,0.733,1.367,2.633,0,0,2,0.8,2.2,0.462,0.624,0.316,0.376,0.222,155.4,121.1,2,5.0,116.1,0.462,0.162,0.154,0.222,0.342,39.706,1.7,1.73,0.69,1.64,1.33,56,34.0,385.4613636363636,51.539162945274626,0.7912272727272728,0.19240159681997043,0.6058636363636364,0.1405571551107017,2.868181818181818,0.5033295461570205,27.43318181818182,3.4038205234477568,1.5553181818181818,0.35514254500513914,0.7444999999999999,0.13118498389678598,0.5652272727272728,0.1207042555837089,2.763090909090909,0.265779519991201,151.2240909090909,18.032614542251977,1.1054545454545455,0.4149323211908553,1.1131818181818183,0.19647819129277339,0.4722727272727273,0.014736355491103373,0.31677272727272726,0.01081415218340705,0.21086363636363636,0.012766382395985152,0.3331818181818182,0.011176660901975544,50.36177272727273,5.982371698278505,2.0768181818181817,0.35025686307318815,2.0195454545454545,0.19059998682674398,0.770909090909091,0.16411114383998285,2.8436363636363637,0.881619426880337,2.1427272727272726,0.6484720636357568,-2.1141469401057424,-1.513642701207793,-2.1760801584433085,-1.327523534597688,-1.3817361361397305,-1.000494553005583,-1.18534908021443,-1.3899487342960837,0.4894692754927681,-1.9478091114736649,-0.736155102542726,-5.531495249763916,-0.6971009405228528,-0.0714551875747514,0.8723194473530629,0.7889817804728394,-1.7811953627587276,-1.0758338280995894,1.5191263093247342,-0.49301399658746964,-1.3652561716970133,-1.2532957367054396,-1.46,-3.34,0.0009090909090909301,1.3980902249340983,0.0009090909090909402,1.4090858539219473,-1.0449319112991822,-2.3709762479058654,-1.8379,80.109,4.545454545423766e-06,0.8873994212503735,117.55600909090909,33.83265417131952,-2.0711130765274564,-1.1068303687108745,-0.3728,-0.376,-0.3763,-0.1881,-0.564,-0.5696,-0.2874,-1.3132,-1.4209999999999998,-2.857,94.73,1.3636363636369705e-05,0.8771174473648675,0.0,0.8809553131740133,4.0371746350005693e-17,1.7558094429635582,135.23772727272728,26.014724572609722,-1.4971924687040905,-1.6130216581363788,-1.6271697429635577,-1.5571076741430079,-1.5562524149297137,-1.5962881642572881,-1.1377,-1.6148698540002277e-16,0.8882965694547929,-1.6148698540002277e-16,0.8879761816627442,-1.751951396012809,-1.797670024513746
RSC004132,Premier,RobFromCSA,9,25,14.0,11.0,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",Super Clusters,The Cosmos,Rostered,N/A,27.27,370.89,0.667,0.111,2.444,2.444,425.91,1.148,0.944,1.389,3.944,0,0,5,1.0,1.11,0.527,0.68,0.28,0.32,0.192,236.0,134.89,5,13.89,121.0,0.527,0.153,0.128,0.192,0.298,36.058,1.78,2.8,0.87,2.59,2.13,56,34.0,385.4613636363636,51.539162945274626,0.7912272727272728,0.19240159681997043,0.6058636363636364,0.1405571551107017,2.868181818181818,0.5033295461570205,27.43318181818182,3.4038205234477568,1.5553181818181818,0.35514254500513914,0.7444999999999999,0.13118498389678598,0.5652272727272728,0.1207042555837089,2.763090909090909,0.265779519991201,151.2240909090909,18.032614542251977,1.1054545454545455,0.4149323211908553,1.1131818181818183,0.19647819129277339,0.4722727272727273,0.014736355491103373,0.31677272727272726,0.01081415218340705,0.21086363636363636,0.012766382395985152,0.3331818181818182,0.011176660901975544,50.36177272727273,5.982371698278505,2.0768181818181817,0.35025686307318815,2.0195454545454545,0.19059998682674398,0.770909090909091,0.16411114383998285,2.8436363636363637,0.881619426880337,2.1427272727272726,0.6484720636357568,-0.2827241034518898,-0.6456665369753236,-3.520728887646351,-0.8427516751609271,-0.04794078214691849,2.5023242939506396,-3.0758093496239374,-3.1380229755863636,-4.4431906978693725,-1.6760792417690316,-0.2541487854016555,0.016194256272834513,3.7137589928739616,-3.400426279292642,-1.4776023291898814,-3.147793289102973,-2.390986961139309,-0.8474300238227161,-4.094725075526795,0.6038036587419557,-0.2876937098968784,-0.019626555160935255,-6.12,-4.81,0.0009090909090909301,1.3980902249340983,0.0009090909090909402,1.4090858539219473,-4.378050129917482,-3.414205796984446,-1.7572,105.27,4.545454545423766e-06,0.8873994212503735,117.55600909090909,33.83265417131952,-1.980173193012217,-0.3631405632172996,-0.3564,-0.0059,-0.1235,-0.788,-0.0088,-0.5445,-1.204,-1.2738,-1.7572999999999999,-3.2384,118.41,1.3636363636369705e-05,0.8771174473648675,0.0,0.8809553131740133,4.0371746350005693e-17,1.7558094429635582,135.23772727272728,26.014724572609722,-1.452272600654071,-1.9947663334574655,-1.8443914930392664,-0.6468539471082771,-1.2359772401797564,-1.47342791267139,-6.2876,-1.6148698540002277e-16,0.8882965694547929,-1.6148698540002277e-16,0.8879761816627442,-1.391401568665697,-1.659310174190012
RSC003008,Premier,GeneralZippy,20,25,15.0,9.0,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24]",Megalodons,Shark Attack,Rostered,N/A,21.28,282.1,0.5,0.25,1.0,2.35,416.65,1.017,0.783,1.45,3.133,1,0,2,1.1,1.1,0.478,0.656,0.33,0.344,0.193,143.0,139.1,3,3.75,135.35,0.478,0.178,0.151,0.193,0.323,43.718,1.85,2.12,0.47,1.28,0.98,56,34.0,385.4613636363636,51.539162945274626,0.7912272727272728,0.19240159681997043,0.6058636363636364,0.1405571551107017,2.868181818181818,0.5033295461570205,27.43318181818182,3.4038205234477568,1.5553181818181818,0.35514254500513914,0.7444999999999999,0.13118498389678598,0.5652272727272728,0.1207042555837089,2.763090909090909,0.265779519991201,151.2240909090909,18.032614542251977,1.1054545454545455,0.4149323211908553,1.1131818181818183,0.19647819129277339,0.4722727272727273,0.014736355491103373,0.31677272727272726,0.01081415218340705,0.21086363636363636,0.012766382395985152,0.3331818181818182,0.011176660901975544,50.36177272727273,5.982371698278505,2.0768181818181817,0.35025686307318815,2.0195454545454545,0.19059998682674398,0.770909090909091,0.16411114383998285,2.8436363636363637,0.881619426880337,2.1427272727272726,0.6484720636357568,-2.005491702418894,-1.513642701207793,-2.53180733548115,-1.0295080472390234,-1.8077280443532935,-1.5636487084647828,-2.077219449250366,-1.8041843364975723,-1.3917892955835633,-0.8802989090626065,-0.013145626831119925,0.06709049027317171,0.38864919692866795,1.2231446814266524,-1.3992716033051165,-0.9109892722985342,-1.1105583307678035,-0.647576695080452,-0.5270438216024594,-1.8335689086567668,-1.7735956309054854,-1.7930260036311605,-2.27,-2.68,0.0009090909090909301,1.3980902249340983,0.0009090909090909402,1.4090858539219473,-1.6242936617457109,-1.9025874707685435,-1.8342,63.6145,4.545454545423766e-06,0.8873994212503735,117.55600909090909,33.83265417131952,-2.0669435899226687,-1.5943623227951227,-0.372,-0.5379,-0.5421,-0.2924,-0.8069,-0.5684,-0.4467,-1.7444,-1.822,-1.7581,94.78,1.3636363636369705e-05,0.8771174473648675,0.0,0.8809553131740133,4.0371746350005693e-17,1.7558094429635582,135.23772727272728,26.014724572609722,-1.9888028012718195,-2.0682093322480526,-1.0013045590144314,-1.5551856856991002,-1.548731429633237,-1.6274636739143606,-2.3931,-1.6148698540002277e-16,0.8882965694547929,-1.6148698540002277e-16,0.8879761816627442,-1.7434846456558952,-1.83277852212986
RSC005187,Premier,3565336c98822fdd,4,25,8.0,15.0,"[15, 17, 18, 19, 21, 22, 23, 24]",PermFA,PermFA,Permanent Free Agent,N/A,22.22,294.75,0.5,0.25,1.5,2.25,445.58,1.083,0.917,1.75,3.25,0,0,1,1.5,2.75,0.465,0.642,0.315,0.358,0.22,170.5,124.25,1,6.25,118.0,0.465,0.177,0.138,0.22,0.338,39.884,1.75,2.17,0.69,1.64,1.39,56,34.0,385.4613636363636,51.539162945274626,0.7912272727272728,0.19240159681997043,0.6058636363636364,0.1405571551107017,2.868181818181818,0.5033295461570205,27.43318181818182,3.4038205234477568,1.5553181818181818,0.35514254500513914,0.7444999999999999,0.13118498389678598,0.5652272727272728,0.1207042555837089,2.763090909090909,0.265779519991201,151.2240909090909,18.032614542251977,1.1054545454545455,0.4149323211908553,1.1131818181818183,0.19647819129277339,0.4722727272727273,0.014736355491103373,0.31677272727272726,0.01081415218340705,0.21086363636363636,0.012766382395985152,0.3331818181818182,0.011176660901975544,50.36177272727273,5.982371698278505,2.0768181818181817,0.35025686307318815,2.0195454545454545,0.19059998682674398,0.770909090909091,0.16411114383998285,2.8436363636363637,0.881619426880337,2.1427272727272726,0.6484720636357568,-1.7600472815727113,-1.513642701207793,-2.53180733548115,-1.2281850388114668,-1.5315677728217427,-0.15576331981678324,-2.5803258112706393,-2.914335750397561,-1.832003801215425,-1.8424444681188068,0.9508670074510212,-8.330788119782458,-0.4935227897506919,-0.1639266067891374,0.715657995583533,0.43109313778412917,-1.7514412770921317,-0.9330814504265436,-0.7893733255674833,-0.49301399658746964,-1.3652561716970133,-1.160770548089602,-3.67,-4.76,0.0009090909090909301,1.3980902249340983,0.0009090909090909402,1.4090858539219473,-2.6256596501718095,-3.3787217987164673,-2.3116,81.42,4.545454545423766e-06,0.8873994212503735,117.55600909090909,33.83265417131952,-2.604920050767469,-1.0680808223891034,-0.4689,-0.3482,-0.3631,-0.4726,-0.5223,-0.7164,-0.7221,-1.6528,-1.9608,-2.6845,94.72,1.3636363636369705e-05,0.8771174473648675,0.0,0.8809553131740133,4.0371746350005693e-17,1.7558094429635582,135.23772727272728,26.014724572609722,-1.884369808546393,-2.2257655645839636,-1.5289244574678578,-1.5574920718317897,-1.6576484690693472,-1.8179452414853157,-3.3609,-1.6148698540002277e-16,0.8882965694547929,-1.6148698540002277e-16,0.8879761816627442,-1.866098019591314,-2.047290545655397
RSC008524,Premier,ṽex,8,25,1.0,24.0,[24],Super Clusters,The Cosmos,Cross-Tier Sub,N/A,42.86,306.88,0.375,0.125,2.25,0.875,454.58,1.5,1.125,0.875,4.542,0,0,5,0.25,0.5,0.577,0.74,0.288,0.26,0.136,180.75,126.13,5,15.62,110.51,0.577,0.163,0.124,0.136,0.255,28.18,0.5,3.04,0.74,2.0,1.5,56,34.0,385.4613636363636,51.539162945274626,0.7912272727272728,0.19240159681997043,0.6058636363636364,0.1405571551107017,2.868181818181818,0.5033295461570205,27.43318181818182,3.4038205234477568,1.5553181818181818,0.35514254500513914,0.7444999999999999,0.13118498389678598,0.5652272727272728,0.1207042555837089,2.763090909090909,0.265779519991201,151.2240909090909,18.032614542251977,1.1054545454545455,0.4149323211908553,1.1131818181818183,0.19647819129277339,0.4722727272727273,0.014736355491103373,0.31677272727272726,0.01081415218340705,0.21086363636363636,0.012766382395985152,0.3331818181818182,0.011176660901975544,50.36177272727273,5.982371698278505,2.0768181818181817,0.35025686307318815,2.0195454545454545,0.19059998682674398,0.770909090909091,0.16411114383998285,2.8436363636363637,0.881619426880337,2.1427272727272726,0.6484720636357568,-1.5246922756545924,-2.163325458866827,-3.4211252780757553,-3.9599936729325598,4.532206699956152,1.9560647631552162,-5.759043280398723,-4.6375558555557514,-6.6931759488766644,-2.2578029832387454,-2.0616724746806705,3.1208645302934013,7.106728172409968,-2.660654925577559,-5.86412297873671,-6.995096198006603,-3.7078559885631623,-4.5018908922526855,-5.353906694558915,-0.18834242566262907,-0.956916712488541,-0.9911410356272324,-8.95,-6.9,0.0009090909090909301,1.3980902249340983,0.0009090909090909402,1.4090858539219473,-6.402239949378809,-4.897436924585966,-2.809,81.7774,4.545454545423766e-06,0.8873994212503735,117.55600909090909,33.83265417131952,-3.165434277043555,-1.0575170635367763,-0.5698,-0.2973,-0.3596,-1.1524,-0.446,-0.8705,-1.7606,-2.3791,-3.0770999999999997,-8.2097,89.11,1.3636363636369705e-05,0.8771174473648675,0.0,0.8809553131740133,4.0371746350005693e-17,1.7558094429635582,135.23772727272728,26.014724572609722,-2.712423112219727,-3.4929126982768834,-4.675735190342288,-1.7731391752382442,-2.8668037985202255,-3.15767162807867,-11.3689,-1.6148698540002277e-16,0.8882965694547929,-1.6148698540002277e-16,0.8879761816627442,-3.227304818119218,-3.556031899601067
RSC000232,Premier,Unexpected,4,25,14.0,4.0,"[4, 6, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21, 22, 23]",PermFA,PermFA,Permanent Free Agent,N/A,16.67,281.0,0.25,0.0,2.0,1.5,423.92,1.167,1.0,0.917,3.917,0,0,1,0.5,1.0,0.53,0.702,0.314,0.298,0.156,154.0,127.0,1,6.25,120.75,0.53,0.172,0.142,0.156,0.284,34.293,1.25,2.75,0.73,2.0,1.71,56,34.0,385.4613636363636,51.539162945274626,0.7912272727272728,0.19240159681997043,0.6058636363636364,0.1405571551107017,2.868181818181818,0.5033295461570205,27.43318181818182,3.4038205234477568,1.5553181818181818,0.35514254500513914,0.7444999999999999,0.13118498389678598,0.5652272727272728,0.1207042555837089,2.763090909090909,0.265779519991201,151.2240909090909,18.032614542251977,1.1054545454545455,0.4149323211908553,1.1131818181818183,0.19647819129277339,0.4722727272727273,0.014736355491103373,0.31677272727272726,0.01081415218340705,0.21086363636363636,0.012766382395985152,0.3331818181818182,0.011176660901975544,50.36177272727273,5.982371698278505,2.0768181818181817,0.35025686307318815,2.0195454545454545,0.19059998682674398,0.770909090909091,0.16411114383998285,2.8436363636363637,0.881619426880337,2.1427272727272726,0.6484720636357568,-2.0268346955359537,-2.8130082165258607,-4.3104432206703605,-2.7182624756047904,-3.162088524949519,1.2521220688312162,-3.220642999296441,-3.601966850052031,-4.34160273503125,-1.6899430106315128,-1.459164578254332,0.5760528302765437,3.9173371436461224,-0.2563980260035234,-4.297508461041415,-4.4004035385134594,-2.6860204510356156,-2.3606052271570004,-3.832395571561771,-0.24927673984759718,-0.956916712488541,-0.6673028754718,-6.03,-5.29,0.0009090909090909301,1.3980902249340983,0.0009090909090909402,1.4090858539219473,-4.313676602090091,-3.754852180357044,-2.2719,88.1475,4.545454545423766e-06,0.8873994212503735,117.55600909090909,33.83265417131952,-2.560182586386366,-0.869234466264227,-0.4608,-0.2002,-0.2955,-0.7765,-0.3003,-0.7041,-1.1863,-1.7329999999999999,-2.1906999999999996,-5.0466,56.67,1.3636363636369705e-05,0.8771174473648675,0.0,0.8809553131740133,4.0371746350005693e-17,1.7558094429635582,135.23772727272728,26.014724572609722,-1.975805682089834,-2.4867322635322764,-2.8742299001889706,-3.0201252776456204,-2.636108059198915,-2.771753181410687,-7.2158,-1.6148698540002277e-16,0.8882965694547929,-1.6148698540002277e-16,0.8879761816627442,-2.967599054015115,-3.12142739709589
RSC006908,Prospect,OvrSizedFrog,52,25,6.0,19.0,"[19, 20, 21, 22, 23, 24]",Honey Badgers,Safari,Rostered,Solar,33.15,417.69,1.173,0.712,1.154,3.538,297.85,0.622,0.359,1.135,1.936,6,1,5,0.71,0.92,0.451,0.608,0.305,0.392,0.244,254.06,163.63,12,5.77,157.86,0.451,0.157,0.148,0.244,0.356,56.198,2.36,1.31,0.88,3.21,1.86,56,34.0,339.40857142857146,42.408142161128055,0.8056607142857143,0.22678562378564493,0.537125,0.17852996310780078,2.474214285714286,0.4739551461050722,32.25732142857143,5.778128193634851,1.2096250000000002,0.2521211514331949,0.7625000000000001,0.13589768878896294,0.5209107142857142,0.10468555110610832,2.415410714285714,0.280980735462947,133.43910714285715,11.634259171130697,0.9151785714285714,0.39006755159227835,0.8842857142857143,0.17789534352183936,0.49164285714285716,0.029317961340155574,0.30628571428571433,0.015359586033382657,0.20201785714285717,0.02168408806762865,0.31973214285714285,0.021886891943833395,42.69517857142857,5.085738938379617,1.6685714285714286,0.3083470805406176,1.6530357142857142,0.18261653457805715,0.7321428571428571,0.13414665361209976,2.3935714285714282,0.6135453708389643,1.622142857142857,0.39597848557587184,1.8459056346774483,1.6197644259033388,0.9795274527357976,2.244486051112273,0.15449269062807183,-0.22062805791500334,1.0338660006071487,1.5466386007903137,1.7062049236074204,2.0990500983286475,-0.5260077917043359,-0.20076009302571332,-1.3862784206346006,-0.08370761314269486,1.9360806286253915,1.6570583541933899,2.6550362871896853,2.242371065152639,1.878448274567864,1.102205227457172,1.3306735088102517,0.6006819853134878,3.81,3.65,-0.00017857142857141288,1.6514219669687733,0.0005357142857142703,1.6538983365951512,2.307210784183918,2.206583201013049,1.7424,138.9168,-5.357142857145241e-06,0.8874796875359803,98.15664285714286,22.48663370730474,1.963318576879785,1.8126393515991803,0.3534,0.1802,0.6163,0.4153,0.2703,0.5399,0.6345,1.5652,1.4447,4.8974,185.83,3.5714285714380907e-06,0.8636274154485172,1.7857142857190454e-06,0.8678278116792674,1.586032892321652e-17,1.802781829284953,137.56553571428572,31.022618078348327,1.8123514846486868,1.6647291027585174,2.716579411021955,1.5557830794235772,1.9538656626794255,1.877952608341164,4.4228,-3.172065784643304e-17,0.8219930363379448,-3.172065784643304e-17,0.8290984475323442,2.376985663265565,2.2650538231382984
RSC000053,Prospect,its_lost,50,25,13.0,6.0,"[6, 7, 10, 11, 12, 13, 14, 15, 18, 19, 21, 23, 24]",Tanuki,The Shrine,Rostered,Solar,30.63,417.1,0.98,0.9,1.34,3.2,310.88,0.597,0.363,1.34,1.897,4,6,11,0.66,0.92,0.509,0.663,0.285,0.337,0.206,251.38,165.72,21,10.5,155.22,0.509,0.154,0.131,0.206,0.313,48.584,2.22,1.3,1.03,3.69,2.24,56,34.0,339.40857142857146,42.408142161128055,0.8056607142857143,0.22678562378564493,0.537125,0.17852996310780078,2.474214285714286,0.4739551461050722,32.25732142857143,5.778128193634851,1.2096250000000002,0.2521211514331949,0.7625000000000001,0.13589768878896294,0.5209107142857142,0.10468555110610832,2.415410714285714,0.280980735462947,133.43910714285715,11.634259171130697,0.9151785714285714,0.39006755159227835,0.8842857142857143,0.17789534352183936,0.49164285714285716,0.029317961340155574,0.30628571428571433,0.015359586033382657,0.20201785714285717,0.02168408806762865,0.31973214285714285,0.021886891943833395,42.69517857142857,5.085738938379617,1.6685714285714286,0.3083470805406176,1.6530357142857142,0.18261653457805715,0.7321428571428571,0.13414665361209976,2.3935714285714282,0.6135453708389643,1.622142857142857,0.39597848557587184,1.8319932119696039,0.7687404642503667,2.0325719766204577,1.5313383982644069,-0.281634704879701,0.5171125042816792,1.2178279224233675,1.508428934243823,1.8450044748853507,1.872134060000146,-0.6541907174460363,-0.20076009302571332,0.5920310302534407,-1.3858260398067888,0.1836435475046614,-0.30758788750906346,1.1579087129564083,1.7883372544399156,1.9332078286416798,2.2203844437180713,2.113011739711817,1.560330081970471,3.72,3.38,-0.00017857142857141288,1.6514219669687733,0.0005357142857142703,1.6538983365951512,2.252712296335172,2.043332538003227,2.0803,159.8766,-5.357142857145241e-06,0.8874796875359803,98.15664285714286,22.48663370730474,2.3440596853756355,2.7447397394483075,0.4219,0.4681,0.9332,0.4055,0.7021,0.6446,0.6195,2.2287,1.9661999999999997,2.9462,160.63,3.5714285714380907e-06,0.8636274154485172,1.7857142857190454e-06,0.8678278116792674,1.586032892321652e-17,1.802781829284953,137.56553571428572,31.022618078348327,2.580622602646275,2.265654762182689,1.6342521053524082,0.7434725279299268,1.5902425384903918,1.5661325202124272,3.4793,-3.172065784643304e-17,0.8219930363379448,-3.172065784643304e-17,0.8290984475323442,1.9346180176599423,1.888958452248616
RSC008650,Prospect,Pizza Flavored,47,25,0.0,25.0,,Merchants,The King's Court,Rostered,Lunar,32.19,422.13,1.0,0.851,1.468,3.106,325.94,0.766,0.525,1.191,2.546,3,2,10,0.68,1.19,0.517,0.681,0.295,0.319,0.187,257.29,164.84,15,7.98,156.86,0.517,0.164,0.132,0.187,0.301,47.215,2.11,1.78,0.82,2.8,1.92,56,34.0,339.40857142857146,42.408142161128055,0.8056607142857143,0.22678562378564493,0.537125,0.17852996310780078,2.474214285714286,0.4739551461050722,32.25732142857143,5.778128193634851,1.2096250000000002,0.2521211514331949,0.7625000000000001,0.13589768878896294,0.5209107142857142,0.10468555110610832,2.415410714285714,0.280980735462947,133.43910714285715,11.634259171130697,0.9151785714285714,0.39006755159227835,0.8842857142857143,0.17789534352183936,0.49164285714285716,0.029317961340155574,0.30628571428571433,0.015359586033382657,0.20201785714285717,0.02168408806762865,0.31973214285714285,0.021886891943833395,42.69517857142857,5.085738938379617,1.6685714285714286,0.3083470805406176,1.6530357142857142,0.18261653457805715,0.7321428571428571,0.13414665361209976,2.3935714285714282,0.6135453708389643,1.622142857142857,0.39597848557587184,1.9506025106483502,0.856929475820623,1.7581082443313707,1.333007394217958,-0.011651079089175134,1.0248049341804708,-0.02575466905427021,-0.03906256088904698,-0.464762416893547,2.013097053507246,-0.6029175471493561,-1.7185063963001062,0.8649012993414467,-0.7347668264747418,-0.692574993055703,-0.855861257286493,0.8887246245501361,1.431596403165631,-0.6952507669014854,0.6549335409528122,0.6624262699151646,0.7522053689961689,1.55,1.97,-0.00017857142857141288,1.6514219669687733,0.0005357142857142703,1.6538983365951512,0.9386932004265168,1.1908012978408238,0.9108,128.6252,-5.357142857145241e-06,0.8874796875359803,98.15664285714286,22.48663370730474,1.0262830461749934,1.3549630211194972,0.1847,0.2257,0.4607,0.169,0.3385,0.2822,0.2581,1.0401,0.8788,2.3203,163.25,3.5714285714380907e-06,0.8636274154485172,1.7857142857190454e-06,0.8678278116792674,1.586032892321652e-17,1.802781829284953,137.56553571428572,31.022618078348327,1.2043346586343182,1.0126412203651538,1.2870664449287872,0.8279270376487112,1.0761091925395823,1.0120061684825066,0.8223,-3.172065784643304e-17,0.8219930363379448,-3.172065784643304e-17,0.8290984475323442,1.309146361304651,1.2206103768431276
