RSC ID,Tier,Name,GP,Season,Team,Franchise,Conference,# of Seasons,First Season,Seasons Played,ShPCT,PPG,GPG,APG,SvPG,ShPG,PAPG,GAPG,AAPG,SvAPG,ShAPG,Hat Trick,Playmaker,Savior,DIt,DTt,pdt,pdh,pnt,poh,pot,DI,DT,MAJ,EXT,ACC,NEG,RAW,z1,z2,z3,z4,AFP,tZ,mShPG,mShA,SvpmShA,SvpAA,SvpGA,TierMaxGames,GPThreshold,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,pdt_mean,pdt_std,pnt_mean,pnt_std,pot_mean,pot_std,AFP_mean,AFP_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,pdt_z,pnt_z,pot_z,AFP_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,PvShA,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
RSC000488,Master,theblobofglob22,3,16,Care Bears,The Bear Den,Lunar,9,5,"[5, 6, 7, 8, 9, 10, 11, 16, 22]",44.44,408.0,1.333,0.333,1.667,3.0,292.78,0.778,0.444,0.889,2.444,0.0,0.0,1.0,1.0,6.0,0.53,0.7,0.282,0.3,0.187,0.33,2.0,274.97,133.03,1.0,8.33,124.7,0.53,0.17,0.113,0.187,0.293,36.537,1.67,1.67,1.0,3.75,2.14,60,36.0,358.64916666666664,33.25747388939134,0.7562291666666666,0.15957286597895518,0.5711458333333334,0.12698785158571121,2.6151874999999998,0.36443045953984904,28.878125,4.216999869449389,1.4087708333333333,0.22681731702279354,0.7494791666666667,0.10684807061915277,0.5599375,0.07631887367305287,2.599041666666667,0.22160823764677115,141.88083333333333,13.137211212419334,0.9560416666666667,0.32273920426813846,0.9354166666666667,0.14077231251787833,0.4693125,0.022263562684445966,0.320875,0.013447494427698378,0.2099375,0.017902105248836668,0.33416666666666667,0.016838827135248462,47.4048125,4.9314390315142855,1.8591666666666666,0.26981343698960186,1.8499999999999999,0.16947980485980962,0.7616666666666667,0.09930253223257407,2.5727083333333334,0.600930978382827,1.9252083333333332,0.46399279884054934,1.4839020395074434,3.6144668443154937,-1.875343431356466,1.0559284766862977,3.6902716342820043,1.1384896446893273,-0.2669288567221063,1.5191196413179755,0.6996205028884942,-1.3077991253646992,-1.9397757024477824,-7.562448284694685,2.7258665138261193,-2.890873107181034,-1.2812738882478945,-2.444746676001746,-2.2037811743285096,-0.7011017270943287,1.0620734437881398,2.4000730693869774,1.9591129580886162,0.4629202591147969,-0.61,0.21,-0.0008333333333333479,1.4914306045629313,-0.0006249999999999797,1.5512416526426878,-0.40844452621728583,0.13577832934100256,1.1021,124.7,6.938893903907228e-18,0.9134643392869458,108.45531458333333,19.906722051202337,1.2065057743363075,0.8160401986265496,0.2172,0.1389,0.2775,-0.0735,0.2083,0.3318,-0.1123,0.5600999999999999,0.4278,-2.9049,207.73999999999998,8.33333333335092e-06,0.8426192107928486,-1.0416666666688649e-05,0.8615436708012515,-4.1666666666800856e-06,1.6875517496189096,130.65291666666667,21.689875563275017,0.6647031772983879,0.49656265975327185,-1.721366964888235,3.5540583489495,1.1762063075684446,1.0649579979499522,-1.0217,-6.013708050052931e-17,0.8116804602307941,-5.66676335485757e-17,0.8069893341632477,1.449100188064156,1.319667996670845
RSC005574,Master,Cid Meka,53,16,Chimaeras,The Abyss,Lunar,5,16,"[16, 17, 18, 19, 20]",32.76,362.25,0.717,0.547,1.717,2.189,346.06,0.667,0.522,1.314,2.736,3.0,0.0,13.0,75.0,55.0,0.47,0.632,0.306,0.368,0.223,1.42,1.04,218.81,143.44,16.0,7.55,135.89,0.47,0.162,0.145,0.223,0.338,45.931,1.47,2.07,0.83,3.29,2.57,60,36.0,358.64916666666664,33.25747388939134,0.7562291666666666,0.15957286597895518,0.5711458333333334,0.12698785158571121,2.6151874999999998,0.36443045953984904,28.878125,4.216999869449389,1.4087708333333333,0.22681731702279354,0.7494791666666667,0.10684807061915277,0.5599375,0.07631887367305287,2.599041666666667,0.22160823764677115,141.88083333333333,13.137211212419334,0.9560416666666667,0.32273920426813846,0.9354166666666667,0.14077231251787833,0.4693125,0.022263562684445966,0.320875,0.013447494427698378,0.2099375,0.017902105248836668,0.33416666666666667,0.016838827135248462,47.4048125,4.9314390315142855,1.8591666666666666,0.26981343698960186,1.8499999999999999,0.16947980485980962,0.7616666666666667,0.09930253223257407,2.5727083333333334,0.600930978382827,1.9252083333333332,0.46399279884054934,0.10827140225108828,-0.2458385792973116,-0.19014286037460784,-1.1694617967392975,0.9205300261265721,1.358931366936555,0.7719293964666318,0.4970919796657738,-0.6180200464913935,-0.4560201732670534,1.4375642227458274,-0.7429254479289107,0.03088005319473246,-1.1061540185033545,0.7296627864953953,0.2276484759029978,-0.29886053352411435,-1.442354654418729,-1.298089764629949,0.6881328380759857,1.193634031976483,1.3896587797869007,-1.07,0.04,-0.0008333333333333479,1.4914306045629313,-0.0006249999999999797,1.5512416526426878,-0.7168732245373157,0.02618869853758209,0.6449,112.7887,6.938893903907228e-18,0.9134643392869458,108.45531458333333,19.906722051202337,0.7059936247794979,0.21768452915154568,0.1271,0.4169,0.074,-0.129,0.6253,0.1941,-0.1971,0.489,0.6222999999999999,-1.7412,126.35,8.33333333335092e-06,0.8426192107928486,-1.0416666666688649e-05,0.8615436708012515,-4.1666666666800856e-06,1.6875517496189096,130.65291666666667,21.689875563275017,0.5803234253424605,0.7223202232893271,-1.0317881118173342,-0.19838364927977326,-0.16642951953957763,-0.03011917126114773,-1.6498,-6.013708050052931e-17,0.8116804602307941,-5.66676335485757e-17,0.8069893341632477,-0.20504315145427404,-0.03732288642002646
RSC004982,Master,Loyboy2,18,16,Chimaeras,The Abyss,Lunar,8,13,"[13, 14, 15, 16, 17, 18, 20, 21]",28.57,420.89,1.0,0.389,1.556,3.5,332.78,0.593,0.444,1.481,2.704,1.0,0.0,4.0,18.0,20.0,0.432,0.603,0.329,0.397,0.239,1.0,1.11,243.14,177.75,5.0,6.94,170.81,0.432,0.171,0.158,0.239,0.363,62.004,2.5,2.11,0.74,3.5,2.62,60,36.0,358.64916666666664,33.25747388939134,0.7562291666666666,0.15957286597895518,0.5711458333333334,0.12698785158571121,2.6151874999999998,0.36443045953984904,28.878125,4.216999869449389,1.4087708333333333,0.22681731702279354,0.7494791666666667,0.10684807061915277,0.5599375,0.07631887367305287,2.599041666666667,0.22160823764677115,141.88083333333333,13.137211212419334,0.9560416666666667,0.32273920426813846,0.9354166666666667,0.14077231251787833,0.4693125,0.022263562684445966,0.320875,0.013447494427698378,0.2099375,0.017902105248836668,0.33416666666666667,0.016838827135248462,47.4048125,4.9314390315142855,1.8591666666666666,0.26981343698960186,1.8499999999999999,0.16947980485980962,0.7616666666666667,0.09930253223257407,2.5727083333333334,0.600930978382827,1.9252083333333332,0.46399279884054934,1.8714840922775942,1.5276458929144159,-1.4343563660528025,2.4279323443962824,-0.07306734871685734,0.6491090213004823,1.4645015652591247,1.5191196413179755,-0.4736210821757894,2.2020782188017445,0.13620388459783095,-1.2401823214430823,-1.6759447052051435,0.604201774812755,1.6234124197146342,1.7123124491834079,2.960431510296308,2.3750979213019328,-1.5341060854717583,-0.2181884608533622,1.5430918025928917,1.4974190728883088,1.73,3.72,-0.0008333333333333479,1.4914306045629313,-0.0006249999999999797,1.5512416526426878,1.1605188521933005,2.3984818829880963,1.9451,126.3994,6.938893903907228e-18,0.9134643392869458,108.45531458333333,19.906722051202337,2.12936610258738,0.9014083469147985,0.3833,0.4492,0.3065,0.2089,0.6738,0.5856,0.3191,1.3479,1.5784999999999998,5.3355,163.57,8.33333333335092e-06,0.8426192107928486,-1.0416666666688649e-05,0.8615436708012515,-4.1666666666800856e-06,1.6875517496189096,130.65291666666667,21.689875563275017,1.5996450702784124,1.8321885125087423,3.1616832893400475,1.5176243513848486,1.9885871018676284,2.038024160943654,2.6881,-6.013708050052931e-17,0.8116804602307941,-5.66676335485757e-17,0.8069893341632477,2.4499630079824657,2.5254660435591054
RSC001055,Master,Scotti,52,16,Chimaeras,The Abyss,Lunar,17,6,"[6, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",26.19,333.21,0.635,0.481,1.365,2.423,342.69,0.667,0.526,1.263,2.667,1.0,1.0,8.0,21.0,40.0,0.451,0.618,0.32,0.382,0.229,0.4,0.77,189.58,143.63,10.0,4.81,138.82,0.451,0.167,0.153,0.229,0.35,48.587,1.79,2.0,0.68,2.6,2.05,60,36.0,358.64916666666664,33.25747388939134,0.7562291666666666,0.15957286597895518,0.5711458333333334,0.12698785158571121,2.6151874999999998,0.36443045953984904,28.878125,4.216999869449389,1.4087708333333333,0.22681731702279354,0.7494791666666667,0.10684807061915277,0.5599375,0.07631887367305287,2.599041666666667,0.22160823764677115,141.88083333333333,13.137211212419334,0.9560416666666667,0.32273920426813846,0.9354166666666667,0.14077231251787833,0.4693125,0.022263562684445966,0.320875,0.013447494427698378,0.2099375,0.017902105248836668,0.33416666666666667,0.016838827135248462,47.4048125,4.9314390315142855,1.8591666666666666,0.26981343698960186,1.8499999999999999,0.16947980485980962,0.7616666666666667,0.09930253223257407,2.5727083333333334,0.600930978382827,1.9252083333333332,0.46399279884054934,-0.7649157825778643,-0.7597104051678472,-0.7098776159110692,-0.5273639866510247,-0.6374496284608578,-0.192978357683927,0.7719293964666318,0.4446803047092506,-0.3066597796858706,-0.23298958080538124,-1.7228823127564499,1.1750653499114638,-0.8225323260052042,-0.06506788344137476,1.0648188989526104,0.940287183077593,0.23972465084638656,-0.2563499706996882,-0.8850612031567844,-0.8224026601395937,0.04541564280828334,0.26895173153226276,-0.54,0.21,-0.0008333333333333479,1.4914306045629313,-0.0006249999999999797,1.5512416526426878,-0.36150972429902045,0.13577832934100256,0.0879,94.3976,6.938893903907228e-18,0.9134643392869458,108.45531458333333,19.906722051202337,0.09622707337279868,-0.7061792768882444,0.0173,0.0807,-0.2401,-0.0651,0.121,0.0265,-0.0994,-0.2072,0.04809999999999999,-0.0166,113.92,8.33333333335092e-06,0.8426192107928486,-1.0416666666688649e-05,0.8615436708012515,-4.1666666666800856e-06,1.6875517496189096,130.65291666666667,21.689875563275017,-0.2459098139221916,0.05584211026926018,-0.009834266319288321,-0.771462086900978,-0.3923903252609223,-0.25774973109327715,-0.3165,-6.013708050052931e-17,0.8116804602307941,-5.66676335485757e-17,0.8069893341632477,-0.4834295569334632,-0.319396701023977
RSC002888,Master,kri0s,49,16,Chimaeras,The Abyss,Lunar,19,1,"[1, 2, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",25.0,358.37,0.531,0.612,1.714,2.122,341.86,0.687,0.551,1.177,2.721,0.0,0.0,13.0,55.0,54.0,0.513,0.675,0.296,0.325,0.191,1.12,1.1,202.62,155.75,13.0,6.63,149.12,0.513,0.162,0.134,0.191,0.304,45.332,1.59,2.03,0.84,3.11,2.49,60,36.0,358.64916666666664,33.25747388939134,0.7562291666666666,0.15957286597895518,0.5711458333333334,0.12698785158571121,2.6151874999999998,0.36443045953984904,28.878125,4.216999869449389,1.4087708333333333,0.22681731702279354,0.7494791666666667,0.10684807061915277,0.5599375,0.07631887367305287,2.599041666666667,0.22160823764677115,141.88083333333333,13.137211212419334,0.9560416666666667,0.32273920426813846,0.9354166666666667,0.14077231251787833,0.4693125,0.022263562684445966,0.320875,0.013447494427698378,0.2099375,0.017902105248836668,0.33416666666666667,0.016838827135248462,47.4048125,4.9314390315142855,1.8591666666666666,0.26981343698960186,1.8499999999999999,0.16947980485980962,0.7616666666666667,0.09930253223257407,2.5727083333333334,0.600930978382827,1.9252083333333332,0.46399279884054934,-0.008394103159942353,-1.4114502818816974,0.32171712613857295,-1.353310315012436,-0.9196407683328586,1.3457048636017208,0.5847477292254176,0.11710733623098055,-0.5503330319684536,0.5510428773363323,0.5080211240686875,-1.169145625226772,1.9622870166472264,-1.8497869721190543,-1.0578364799430844,-1.7914945277583643,-0.4203260928004425,-0.9976028980240883,-1.0620734437881398,0.7888352046236912,0.8940988000195611,1.2172423108246495,0.0,0.67,-0.0008333333333333479,1.4914306045629313,-0.0006249999999999797,1.5512416526426878,0.0005587476418841218,0.4323149773973169,0.6771,125.2608,6.938893903907228e-18,0.9134643392869458,108.45531458333333,19.906722051202337,0.7412440430116267,0.8442115870930967,0.1334,0.3652,0.287,0.0001,0.5478,0.2038,0.0002,0.7857,0.7517999999999999,-1.4179,99.32,8.33333333335092e-06,0.8426192107928486,-1.0416666666688649e-05,0.8615436708012515,-4.1666666666800856e-06,1.6875517496189096,130.65291666666667,21.689875563275017,0.9324397742218373,0.8726318144354412,-0.8402088016877283,-1.4445872026909696,-0.4969861320388682,-0.3726487795996273,-1.3905,-6.013708050052931e-17,0.8116804602307941,-5.66676335485757e-17,0.8069893341632477,-0.6122928373778452,-0.4617765859148806
RSC000330,Master,Infinite,58,16,Desolation,Event Horizon,Solar,20,4,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24]",22.56,384.4,0.638,0.621,1.638,2.828,366.67,0.718,0.586,1.529,2.46,1.0,1.0,14.0,65.0,69.0,0.526,0.691,0.295,0.309,0.179,1.12,1.19,216.5,167.9,16.0,6.9,161.0,0.526,0.165,0.13,0.179,0.293,47.173,2.19,1.74,0.94,2.8,2.28,60,36.0,358.64916666666664,33.25747388939134,0.7562291666666666,0.15957286597895518,0.5711458333333334,0.12698785158571121,2.6151874999999998,0.36443045953984904,28.878125,4.216999869449389,1.4087708333333333,0.22681731702279354,0.7494791666666667,0.10684807061915277,0.5599375,0.07631887367305287,2.599041666666667,0.22160823764677115,141.88083333333333,13.137211212419334,0.9560416666666667,0.32273920426813846,0.9354166666666667,0.14077231251787833,0.4693125,0.022263562684445966,0.320875,0.013447494427698378,0.2099375,0.017902105248836668,0.33416666666666667,0.016838827135248462,47.4048125,4.9314390315142855,1.8591666666666666,0.26981343698960186,1.8499999999999999,0.16947980485980962,0.7616666666666667,0.09930253223257407,2.5727083333333334,0.600930978382827,1.9252083333333332,0.46399279884054934,0.7742871096877709,-0.7409102164164861,0.3925900473480904,0.5839591461940624,-1.4982511727762882,1.0106334457859347,0.2946161450015365,-0.34149481963859607,0.6274210207306922,1.4553443921638607,0.5080211240686875,-1.8084758911735626,2.546200749784027,-1.9241502674806241,-1.7281487048575148,-2.444746676001746,-0.04700707004965537,1.226155883949112,0.6490448823149739,1.7958588701007445,0.3782325672048626,0.7646490797987372,2.08,1.11,-0.0008333333333333479,1.4914306045629313,-0.0006249999999999797,1.5512416526426878,1.3951928617846276,0.7159587277120523,0.537,151.34,6.938893903907228e-18,0.9134643392869458,108.45531458333333,19.906722051202337,0.5878718816973025,2.1542816193626666,0.1058,0.2294,0.7325,0.2511,0.3441,0.1617,0.3837,1.3188,0.8895,1.1791,114.64,8.33333333335092e-06,0.8426192107928486,-1.0416666666688649e-05,0.8615436708012515,-4.1666666666800856e-06,1.6875517496189096,130.65291666666667,21.689875563275017,1.5651098975369566,1.0324612051753634,0.6987069682058267,-0.7382668757113345,0.40983039731823506,0.3148980791834633,1.3261,-6.013708050052931e-17,0.8116804602307941,-5.66676335485757e-17,0.8069893341632477,0.5049159335457004,0.3902134338739128
RSC000119,Master,Nue.,3,16,Desolation,Event Horizon,Solar,10,6,"[6, 8, 9, 14, 15, 16, 17, 18, 19, 21]",25.0,316.33,1.0,0.333,0.667,4.0,422.89,1.222,1.111,1.444,3.222,0.0,0.0,0.0,2.0,4.0,0.463,0.629,0.323,0.371,0.214,0.67,1.33,194.67,121.66,0.0,0.0,121.66,0.463,0.166,0.157,0.214,0.34,41.364,3.0,2.0,0.33,0.6,0.55,60,36.0,358.64916666666664,33.25747388939134,0.7562291666666666,0.15957286597895518,0.5711458333333334,0.12698785158571121,2.6151874999999998,0.36443045953984904,28.878125,4.216999869449389,1.4087708333333333,0.22681731702279354,0.7494791666666667,0.10684807061915277,0.5599375,0.07631887367305287,2.599041666666667,0.22160823764677115,141.88083333333333,13.137211212419334,0.9560416666666667,0.32273920426813846,0.9354166666666667,0.14077231251787833,0.4693125,0.022263562684445966,0.320875,0.013447494427698378,0.2099375,0.017902105248836668,0.33416666666666667,0.016838827135248462,47.4048125,4.9314390315142855,1.8591666666666666,0.26981343698960186,1.8499999999999999,0.16947980485980962,0.7616666666666667,0.09930253223257407,2.5727083333333334,0.600930978382827,1.9252083333333332,0.46399279884054934,-1.2724708679743073,1.5276458929144159,-1.875343431356466,3.7999362121062674,-0.9196407683328586,-3.2703448002552227,-4.422361869477059,-7.220527157682262,-2.811079317034628,-1.5392028800007003,-0.8862935239470233,-2.8029896382019057,-0.28353503387892687,0.15802200264333519,0.22692861780957244,0.34642159376543086,-1.2249593802937198,4.228230239612933,-0.8850612031567844,-4.346985489309281,-3.282753601157513,-2.9638570615099615,-4.35,-8.76,-0.0008333333333333479,1.4914306045629313,-0.0006249999999999797,1.5512416526426878,-2.91610394299318,-5.646686307757125,-4.3938,40.1478,6.938893903907228e-18,0.9134643392869458,108.45531458333333,19.906722051202337,-4.81003998845737,-3.431379330441179,-0.8658,-0.8892,-1.1667,-0.5249,-1.3337,-1.3228,-0.8019,-3.4466000000000006,-3.4584,3.0033,165.0,8.33333333335092e-06,0.8426192107928486,-1.0416666666688649e-05,0.8615436708012515,-4.1666666666800856e-06,1.6875517496189096,130.65291666666667,21.689875563275017,-4.09035100219268,-4.014177923351196,1.7796812259801136,1.5835537291642796,-0.23588040804324173,-0.6084683326061107,-1.0314,-6.013708050052931e-17,0.8116804602307941,-5.66676335485757e-17,0.8069893341632477,-0.2906074737541066,-0.7539979859052538
RSC001889,Master,Phelpsy,59,16,Desolation,Event Horizon,Solar,19,6,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",24.55,326.66,0.695,0.593,1.271,2.831,364.77,0.712,0.576,1.531,2.48,2.0,3.0,7.0,73.0,68.0,0.462,0.631,0.324,0.369,0.215,1.24,1.15,199.91,126.75,12.0,5.08,121.67,0.462,0.169,0.154,0.215,0.34,41.368,2.14,1.77,0.72,2.21,1.79,60,36.0,358.64916666666664,33.25747388939134,0.7562291666666666,0.15957286597895518,0.5711458333333334,0.12698785158571121,2.6151874999999998,0.36443045953984904,28.878125,4.216999869449389,1.4087708333333333,0.22681731702279354,0.7494791666666667,0.10684807061915277,0.5599375,0.07631887367305287,2.599041666666667,0.22160823764677115,141.88083333333333,13.137211212419334,0.9560416666666667,0.32273920426813846,0.9354166666666667,0.14077231251787833,0.4693125,0.022263562684445966,0.320875,0.013447494427698378,0.2099375,0.017902105248836668,0.33416666666666667,0.016838827135248462,47.4048125,4.9314390315142855,1.8591666666666666,0.26981343698960186,1.8499999999999999,0.16947980485980962,0.7616666666666667,0.09930253223257407,2.5727083333333334,0.600930978382827,1.9252083333333332,0.46399279884054934,-0.9618639940320515,-0.3837066301406262,0.1720965146962583,0.5921911694003227,-1.0263517035785727,-0.6074087955087151,0.3507706451739008,-0.21046563224728804,0.5371716680334395,-1.5384416834393972,0.8798383635395433,-1.5243291063083215,-0.32845147488945,0.23238529800490515,0.282787969885775,0.34642159376543086,-1.2241482580281007,1.0408426521180125,0.472032641683617,-0.4195931939487731,-0.6035773597650472,-0.29140179259505566,-1.0,-1.75,-0.0008333333333333479,1.4914306045629313,-0.0006249999999999797,1.5512416526426878,-0.6699384226190502,-1.1277256493337278,-0.8499,87.6024,6.938893903907228e-18,0.9134643392869458,108.45531458333333,19.906722051202337,-0.9304139893008145,-1.0475313077510842,-0.1675,-0.0874,-0.3562,-0.1206,-0.1311,-0.2559,-0.1842,-0.7317,-0.5712,-0.1833,122.36,8.33333333335092e-06,0.8426192107928486,-1.0416666666688649e-05,0.8615436708012515,-4.1666666666800856e-06,1.6875517496189096,130.65291666666667,21.689875563275017,-0.8683736662553,-0.6629839005167509,-0.10861642220733438,-0.38234044462238026,-0.46882592170918136,-0.4289040616005175,0.4286,-6.013708050052931e-17,0.8116804602307941,-5.66676335485757e-17,0.8069893341632477,-0.5775991226595191,-0.5314866547093093
RSC000689,Master,tuna,60,16,Desolation,Event Horizon,Solar,9,6,"[6, 8, 9, 10, 11, 14, 15, 16, 18]",34.09,393.28,1.0,0.533,1.433,2.933,367.14,0.728,0.594,1.528,2.489,7.0,1.0,9.0,62.0,45.0,0.479,0.646,0.31,0.354,0.211,1.03,0.75,237.66,155.62,17.0,7.08,148.54,0.479,0.167,0.143,0.211,0.329,48.87,1.93,1.76,0.81,2.41,1.97,60,36.0,358.64916666666664,33.25747388939134,0.7562291666666666,0.15957286597895518,0.5711458333333334,0.12698785158571121,2.6151874999999998,0.36443045953984904,28.878125,4.216999869449389,1.4087708333333333,0.22681731702279354,0.7494791666666667,0.10684807061915277,0.5599375,0.07631887367305287,2.599041666666667,0.22160823764677115,141.88083333333333,13.137211212419334,0.9560416666666667,0.32273920426813846,0.9354166666666667,0.14077231251787833,0.4693125,0.022263562684445966,0.320875,0.013447494427698378,0.2099375,0.017902105248836668,0.33416666666666667,0.016838827135248462,47.4048125,4.9314390315142855,1.8591666666666666,0.26981343698960186,1.8499999999999999,0.16947980485980962,0.7616666666666667,0.09930253223257407,2.5727083333333334,0.600930978382827,1.9252083333333332,0.46399279884054934,1.0412947612470371,1.5276458929144159,-0.3003896267005239,0.8720799584131592,1.2359201236305737,0.10682238457230268,0.20102531138092936,-0.4463181695516425,0.4965594593196764,0.5068934767807786,0.22915819446554508,1.3171387423440843,0.4351280222894405,-0.8087008370570745,0.05935056158096481,-0.306830554477951,0.2971115511388746,0.26252707842739165,0.5310367218940693,0.48672810498057595,-0.2707604353684672,0.09653526257001113,1.0,0.06,-0.0008333333333333479,1.4914306045629313,-0.0006249999999999797,1.5512416526426878,0.6710559179028184,0.03908159627916097,-0.1251,120.3174,6.938893903907228e-18,0.9134643392869458,108.45531458333333,19.906722051202337,-0.13695115903227661,0.5958834099434377,-0.0247,0.029,0.2026,0.1208,0.0434,-0.0377,0.1845,0.3277,0.1902,0.5596,163.42,8.33333333335092e-06,0.8426192107928486,-1.0416666666688649e-05,0.8615436708012515,-4.1666666666800856e-06,1.6875517496189096,130.65291666666667,21.689875563275017,0.38889650564497646,0.22077861298634752,0.3316071147406525,1.510708682387006,0.8221532407976209,0.7117522783916177,0.8282,-6.013708050052931e-17,0.8116804602307941,-5.66676335485757e-17,0.8069893341632477,1.0129025904650324,0.8819847403926603
RSC005913,Master,AJ,33,16,Feta Forgers,Cheese Guild,Solar,2,16,"[16, 17]",30.38,327.64,0.727,0.576,1.212,2.394,395.01,0.98,0.667,1.475,2.98,1.0,1.0,6.0,24.0,22.0,0.476,0.643,0.318,0.357,0.206,0.73,0.67,194.52,133.12,8.0,6.06,127.06,0.476,0.167,0.151,0.206,0.329,41.803,1.67,2.0,0.61,1.82,1.24,60,36.0,358.64916666666664,33.25747388939134,0.7562291666666666,0.15957286597895518,0.5711458333333334,0.12698785158571121,2.6151874999999998,0.36443045953984904,28.878125,4.216999869449389,1.4087708333333333,0.22681731702279354,0.7494791666666667,0.10684807061915277,0.5599375,0.07631887367305287,2.599041666666667,0.22160823764677115,141.88083333333333,13.137211212419334,0.9560416666666667,0.32273920426813846,0.9354166666666667,0.14077231251787833,0.4693125,0.022263562684445966,0.320875,0.013447494427698378,0.2099375,0.017902105248836668,0.33416666666666667,0.016838827135248462,47.4048125,4.9314390315142855,1.8591666666666666,0.26981343698960186,1.8499999999999999,0.16947980485980962,0.7616666666666667,0.09930253223257407,2.5727083333333334,0.600930978382827,1.9252083333333332,0.46399279884054934,-0.9323969333869985,-0.18317128345944134,0.0382254413005031,-0.6069402109782035,0.3561477463825715,-0.8675300277604433,-2.157463695858368,-1.402831237508191,-1.719062149397873,-1.1281567368972778,-0.7003849042115955,1.8854323120745655,0.30037869925787114,-0.21379447416451472,-0.21994619880004787,-0.306830554477951,-1.13593871164212,-0.7011017270943287,-0.8850612031567844,-1.5273192259735318,-1.2525703623383775,-1.4767650167105382,-2.85,-2.53,-0.0008333333333333479,1.4914306045629313,-0.0006249999999999797,1.5512416526426878,-1.9103581876017788,-1.630548661255304,-1.4302,77.5066,6.938893903907228e-18,0.9134643392869458,108.45531458333333,19.906722051202337,-1.5656878309189608,-1.5546866281515228,-0.2818,-0.443,-0.5286,-0.3439,-0.6645,-0.4306,-0.5253,-1.5973000000000002,-1.6204,-1.837,127.02,8.33333333335092e-06,0.8426192107928486,-1.0416666666688649e-05,0.8615436708012515,-4.1666666666800856e-06,1.6875517496189096,130.65291666666667,21.689875563275017,-1.895646708351656,-1.8807979656171592,-1.0885567412958872,-0.16749366108941055,-0.9864711983417003,-1.0738705221500644,-2.8076,-6.013708050052931e-17,0.8116804602307941,-5.66676335485757e-17,0.8069893341632477,-1.2153442723768488,-1.3307121627122134
