RSC ID,Player Name,Discord ID,3v3 Active/Returning
RSC001228,Dandroid,300447005442965506,FALSE
RSC001229,Darius,341240228352229377,FALSE
RSC001230,DarkAce,157340426385227776,FALSE
RSC001231,Darkblade,322845173543600138,FALSE
RSC001232,Darkness,206219074408153091,FALSE
RSC001233,Das2461,181567255853662208,FALSE
RSC001234,Outkastico,408065449339650059,FALSE
RSC001235,DeeJayZ_,322151737702219776,TRUE
RSC001236,DeerLicksBadger,163106355597541378,FALSE
RSC001237,delta_hx,396214383899967508,FALSE
RSC001238,Delta-change,122473310851170305,FALSE
RSC001239,demonicstriipper,244343434524098571,FALSE
RSC001240,Depezpoopsie,378347501566164992,FALSE
RSC001241,Derrick,234813974141468692,FALSE
RSC001242,desolatekill,216569967737438209,FALSE
RSC001243,Destin,270298419644465156,FALSE
RSC001244,deycallmebud,219468324277321728,FALSE
RSC001245,dfsobal20,460265721449152532,FALSE
RSC001246,diarrheta,329635003359166476,FALSE
RSC001247,Digital Spoon,291005729488371712,FALSE
RSC001248,DirkDiggler1041,386041008544284673,FALSE
RSC001249,DJDizzeeD,142814917173575680,FALSE
RSC001250,Doctor Vegas,545502333665280000,FALSE
RSC001251,Don't Blink,206887766250749953,FALSE
RSC001252,Dondochaka,134518383033974785,FALSE
RSC001253,Donnie,214202295037067265,FALSE
RSC001254,DonutsOnly,142482593407827968,FALSE
RSC001255,Doopy,143182249263628288,FALSE
RSC001256,Dorkito,210060374077079552,FALSE
RSC001257,DotDope,444683556820877313,FALSE
RSC001258,DoublePlay,234035358701060096,FALSE
RSC001259,Dr. Mite,262836763947565057,FALSE
RSC001260,Dream-Catcher,92935048671539200,FALSE
RSC001261,Dribbs,305549662268555266,FALSE
RSC001262,droogin01,495646800838000670,FALSE
RSC001263,iminsideabox,274708589694943233,FALSE
RSC001264,DryFry77,512041619256639519,FALSE
RSC001265,DSav619,235856183192322048,FALSE
RSC001266,DuckNorris,273224885944320003,FALSE
RSC001267,Duggy,220953011365740555,FALSE
RSC001268,Duke,380877217464320010,FALSE
RSC001269,easy,276888050959646721,FALSE
RSC001270,echofiend,137029515980439552,FALSE
RSC001271,echorl,588231839240552450,FALSE
RSC001272,Edge,399236002054668288,FALSE
RSC001273,Ehnkay,356874209596669956,FALSE
RSC001274,Eightfingers,229315682746105875,FALSE
RSC001275,Eldino,275911888309846016,FALSE
RSC001276,Electrify,538953656826069024,FALSE
RSC001277,Enigma1,454873852254617601,FALSE
RSC001278,EraEssense,468149111967973386,FALSE
RSC001279,eskort29,563025610151297027,FALSE
RSC001280,Ethan(change),135609177052545025,FALSE
RSC001281,Evans,276169757059710977,FALSE
RSC001282,Exo,305220846878851072,FALSE
RSC001283,explosivcorn,72007555303350272,FALSE
RSC001284,Falcon (russwalk97),392696660486127616,FALSE
RSC001285,Fallen,448573606373490698,FALSE
RSC001286,FamilyGameNight,267826019845668876,FALSE
RSC001287,Farzam,102246495574573056,FALSE
RSC001288,fbimike2424,427910778910408715,FALSE
RSC001289,Fib Dibbler,512025609661186049,FALSE
RSC001290,Firedog00,328720427566366722,FALSE
RSC001291,FireStorm,336017359502442497,FALSE
RSC001292,flamethrowr,120345167394897920,FALSE
RSC001293,Fleezus Christ,283821871554756613,FALSE
RSC001294,FlyingMongoose,137058590799298560,FALSE
RSC001295,ForcingKronos,475902535618658304,FALSE
RSC001296,Froz,90531012206927872,FALSE
RSC001297,furrywolfman33,146095425475182592,FALSE
RSC001298,Fuze,347247416996528128,FALSE
RSC001299,Fuzzball,337436847909109761,FALSE
RSC001300,G2 INVICTUS,486719556874665985,FALSE
RSC001301,GABR 3,237718264422072320,FALSE
RSC001302,GamingNinja30,528648616383086623,FALSE
RSC001303,garebear2423,406167091633324033,FALSE
RSC001304,geg,193921007768174593,FALSE
RSC001305,genie,378916426020552704,FALSE
RSC001306,GhettoBlasteRob,142504250511982593,FALSE
RSC001307,Scanti,193848256722239490,FALSE
RSC001308,GlanGeR,122577267036520451,FALSE
RSC001309,Glycine,436389772068651019,FALSE
RSC001310,goob,261397320472592385,FALSE
RSC001311,Grahm,145691760784310272,FALSE
RSC001312,gravesite33,560418672087138305,FALSE
RSC001313,GrayFawx,128337264173514752,FALSE
RSC001314,GreenEggs,314547845166399490,FALSE
RSC001315,Grim,215876728206131201,FALSE
RSC001316,Groooog,561391605798666271,FALSE
RSC001317,Grubbsyy,131914616308498433,FALSE
RSC001318,GUACO,139535885296336896,FALSE
RSC001319,Guntotin11-4,277502108524216320,FALSE
RSC001320,Hall355,308122586380763148,FALSE
RSC001321,HannandGrenade,236937612189761537,TRUE
RSC001322,Harecles,604436375391043612,FALSE
RSC001323,HarrisonWC,313322173764730880,FALSE
RSC001324,HateParty,295956680502411265,FALSE
RSC001325,Havs,234746211507109889,FALSE
RSC001326,HeatSlammer,406222784520388618,FALSE
RSC001327,hebtwo,260495572966965251,FALSE
RSC001328,Heimerdinger,168536215744806913,FALSE
RSC001329,Heiz.,371877608800911361,FALSE
RSC001330,Blissful Beluga,134861722128351233,TRUE
RSC001331,spinch,303272977720410112,FALSE
RSC001332,herpesatemydog,554165559059677194,FALSE
RSC001333,Hesare,238421441488355332,FALSE
RSC001334,HeWhoEats^,364927921204494336,FALSE
RSC001335,Hollis,195348010811654146,FALSE
RSC001336,Homelessbaby,160898770685394944,FALSE
RSC001337,Hotdog,112378409652342784,FALSE
RSC001338,houndofspace,348236019449069569,FALSE
RSC001339,HRshuvinztuff,427491580560277504,FALSE
RSC001340,Humbz,238116604171386880,FALSE
RSC001341,HUnter,247118437879382016,FALSE
RSC001342,HunterHexed,375893038503034880,FALSE
RSC001343,Fancy-banned,587697488421453832,FALSE
RSC001344,HYPER!,280042163352371201,FALSE
RSC001345,Hypah,113710701465305093,FALSE
RSC001346,I'mnotthatgoodatanything,604402042861256724,FALSE
RSC001347,IamTalentless,315393863307231233,FALSE
RSC001348,Ian,181904032992854017,FALSE
RSC001349,iBlitzKing,148637251402727424,FALSE
RSC001350,Icey6,225064632849661957,FALSE
RSC001351,ihatehangovers,259846712527421441,FALSE
RSC001352,ImDarkStrikker,463453142588325898,FALSE
RSC001353,pre dude,383430195950125056,FALSE
RSC001354,Inciner8,198229315148578816,FALSE
RSC001355,Gringo,373910089272393750,FALSE
RSC001356,Instinct,350010197252505600,FALSE
RSC001357,bubblebuddy47,156232226328150016,TRUE
RSC001358,Cob,298229151012225026,TRUE
RSC001359,ItsBaxStar,480839911667269632,FALSE
RSC001360,ItsJinkxx,309476089665814529,FALSE
RSC001361,ItsJustFruity,202273074261917697,FALSE
RSC001362,Itz_Ta_Asian,184778093204865024,FALSE
RSC001363,ItzYourDADDY;),322859438828683264,FALSE
RSC001364,Aizzaku!,306983494519750657,FALSE
RSC001365,izKey,227179380722368514,FALSE
RSC001366,j_uu_ice24,424997893024514059,FALSE
RSC001367,JaBooty,211490453688680449,FALSE
RSC001368,Jackskun,141590671885729793,FALSE
RSC001369,JaiTheNoob,237068424998551552,FALSE
RSC001370,jake27,563113510834405379,FALSE
RSC001371,jakudicon,430235535408103433,FALSE
RSC001372,Jaragon2k,309199413975449611,FALSE
RSC001373,jarjarsmith25,392820985839091722,FALSE
RSC001374,jask95,434563707431944192,FALSE
RSC001375,jaybeeveee,598593651236536329,FALSE
RSC001376,jayhawks1985,518164722080677908,FALSE
RSC001377,JayS90,235546555208171520,FALSE
RSC001378,JDeleven11,213817127243743233,FALSE
RSC001379,Jedilaser,227996453660786690,FALSE
RSC001380,Jefe,395699939067559947,FALSE
RSC001381,Jerdah,144856439322705920,FALSE
RSC001382,jf.jeff.jeffy/x1_be_fire,107311183630966784,FALSE
RSC001383,Jilith,164973235404800000,FALSE
RSC001384,jimothy,424975938741075979,FALSE
RSC001385,Jintz,219901344138526720,FALSE
RSC001386,jjanh,194248292001906691,FALSE
RSC001387,JKfoshizzle,352175384181080064,FALSE
RSC001388,Jobin.,107305548101259264,FALSE
RSC001389,Joe-willie,181608750786805762,FALSE
RSC001390,JoelStankyLegs,250375075667247104,FALSE
RSC001391,JoeSensei,290550689124581387,FALSE
RSC001392,JohnWilkesBoost,221065848897404928,FALSE
RSC001393,Joosh,137628389229068289,FALSE
RSC001394,JordanMG,103281023499923456,FALSE
RSC001395,Joyryde,354438650378846208,FALSE
RSC001396,JR,528057196634701825,FALSE
RSC001397,JRoja,294634689518501888,FALSE
RSC001398,JSTN_CRDBL,282632257796177920,FALSE
RSC001399,Jthyn,398937948948791306,FALSE
RSC001400,Juan,282567818128392193,FALSE
RSC001401,Judd,130192186045104128,FALSE
RSC001402,juno,164064807115423744,FALSE
RSC001403,Justify,186569538706341889,FALSE
RSC001404,K2_KingWolf833,559845223585546260,FALSE
RSC001405,k8,90195618005262336,FALSE
RSC001406,Kadu,296887158168616960,FALSE
RSC001407,kakutani,170563513540935680,FALSE
RSC001408,kartracer,315334338256306177,FALSE
RSC001409,kccolts81,227278910981799936,FALSE
RSC001410,KD35BEASTNATION,432658405614682131,FALSE
RSC001411,Keen69,559905245925474305,FALSE
RSC001412,kendallwb1,283362381911031810,FALSE
RSC001413,Keppage43,463729951686918154,FALSE
RSC001414,KiCKER,302974997087911957,FALSE
RSC001415,Kiimmmiiii☆,237969593727975425,FALSE
RSC001416,Kilo,188755085138984961,FALSE
RSC001417,KimJongDeux,255173600947077131,FALSE
RSC001418,Kingmaan,339254035565510656,FALSE
RSC001419,Kirby Griffin,487326366438785027,FALSE
RSC001420,KittenDuck,324793059541778432,FALSE
RSC001421,KlarityK,194869687769628672,FALSE
RSC001422,klutzee,211586448632184834,FALSE
RSC001423,kn0wah.,219970332629401601,FALSE
RSC001424,Knees,142044837342871553,FALSE
RSC001425,knightspride21,488436918112092171,FALSE
RSC001426,Koaltrain07,418262534978535424,FALSE
RSC001427,Komet,386017239863918595,FALSE
RSC001428,Kontoris,282705511910998016,FALSE
RSC001429,Kootenay Dean,477141058179039262,FALSE
RSC001430,Korsa,117089831057621001,FALSE
RSC001431,Kos2jz,209404515210756096,FALSE
RSC001432,kozaky,167998548292403200,FALSE
RSC001433,Koztum,256248574159880193,FALSE
RSC001434,Kozy,264310346804625412,FALSE
RSC001435,Kranne,199183156077789184,FALSE
RSC001436,Kreechur,326073255133839372,FALSE
RSC001437,Kunics,243430304319143936,FALSE
RSC001438,Kuunalem,120696020114997251,FALSE
RSC001439,Kydd Amigo,227881603303473152,FALSE
RSC001440,Kyomae,157736063178244096,FALSE
RSC001441,Wind,526149448817049600,FALSE
RSC001442,lakesnake223,235200195518791681,FALSE
RSC001443,Lambino,387818291898613760,FALSE
RSC001444,Lays,264970510713094145,FALSE
RSC001445,Leckel,151894889104277505,FALSE
RSC001446,Leerg,204291619552362497,FALSE
RSC001447,LemonJuice,252582579230867456,FALSE
RSC001448,Lethality Ben,326057631787778048,FALSE
RSC001449,AhhLex,320402827488919552,FALSE
RSC001450,LieutenantSolo,264253338206470145,FALSE
RSC001451,LightfootLad,140279489220313098,FALSE
RSC001452,Lil Juicebox,260943900452192256,FALSE
RSC001453,Lil Windchime,340473720634081280,FALSE
RSC001454,lilanklecrack062,428827798547726337,FALSE
RSC001455,LiveWire73,290608706830336021,FALSE
RSC001456,LoadedSmack,112998195071561728,FALSE
RSC001457,Roman.,498969512792817664,FALSE
RSC001458,Lone,188712134643941376,FALSE
RSC001459,Lt_Col_Thorin,145744949768355840,FALSE
RSC001460,luckytaurus,279837414644514819,FALSE
RSC001461,Luxur0,466340754860802053,FALSE
RSC001462,MacKen,314164418399436803,FALSE
RSC001463,Malularah,286762034056658945,FALSE
RSC001464,manaokungpao,182628105683206144,FALSE
RSC001465,ManiacBison,247091740270526465,FALSE
RSC001466,manicmarshmello,298569570854109187,FALSE
RSC001467,MARKsmanRL,171031002536214529,FALSE
RSC001468,Marshall (new elbow pads),282958860518424577,FALSE
RSC001469,Matt,163786331443560448,FALSE
RSC001470,mc_puff07,259351124123975680,FALSE
RSC001471,McBoop,136338702568783872,FALSE
RSC001472,mccwareagle,364593635167043586,FALSE
RSC001473,Mcelkin,105139888101285888,FALSE
RSC001474,McGroom,307675641401180160,FALSE
RSC001475,McLeod_9,180492526912798720,FALSE
RSC001476,Meatrius.,212376000000000000,FALSE
RSC001477,MeatWad,560013369378209812,FALSE
RSC001478,Medalix,188060016463314944,FALSE
RSC001479,MeesterKyle,196699049569550336,FALSE
RSC001480,𝕸𝖊𝖌𝖆𝕷𝖔𝖓𝖌,223979862338174977,FALSE
RSC001481,Melo2,141697555598802945,FALSE
RSC001482,Mered4,238821179165507584,FALSE
RSC001483,Metademon,124029027517333504,FALSE
RSC001484,Meteorize,299778236299345922,FALSE
RSC001485,Midnight,204328352629260288,FALSE
RSC001486,Mike_Oviedo,363105877659615242,FALSE
RSC001487,M1ke1sMy1ke,114838598737461257,TRUE
RSC001488,MimiKe,108369316512030720,FALSE
RSC001489,MiniSprat,160563376190128128,FALSE
RSC001490,Mjp,297899899889123328,FALSE
RSC001491,MKi',278392523779735555,FALSE
RSC001492,MoatsArt,144669892606558210,FALSE
RSC001493,monomax,374257056959561729,FALSE
RSC001494,MonsterJamers,205851594653302784,FALSE
RSC001495,Mootsmcboots,403294475713249290,FALSE
RSC001496,morgan (change),487244757312077834,FALSE
RSC001497,Motion,141734618587070464,FALSE
RSC001498,mr nate goody,279431851687411712,FALSE
RSC001499,Mr_BuzzLightBeer,520349387302502418,FALSE
RSC001500,Mr_Lovette,103257568742223872,FALSE
RSC001501,Konstant,291627535718940684,FALSE
RSC001502,neo,222405543375929344,FALSE
RSC001503,Crreeam,161326030924021762,FALSE
RSC001504,mudala,145813511308705792,FALSE
RSC001505,MuellCity,385800079208087555,FALSE
RSC001506,Muffinz,300062415117221889,FALSE
RSC001507,Muzik Villain,202658229837234177,FALSE
RSC001508,N2 the V,344682485973778443,FALSE
RSC001509,nademenader,412353909919580171,FALSE
RSC001510,Napalm420,207138566214516737,FALSE
RSC001511,NastyyRL,436495933329637376,FALSE
RSC001512,Native Killer63,425390041091801099,FALSE
RSC001513,Navystriker,164793167663726593,FALSE
RSC001514,nebluh,208808963062366208,FALSE
RSC001515,Neil,246071142564102145,FALSE
RSC001516,neiltaylor,81054685816958976,FALSE
RSC001517,Nemisistic,235252425567633408,FALSE
RSC001518,Neophite,478380475249852416,FALSE
RSC001519,NeverLvcky,173641819370946560,FALSE
RSC001520,ngenatt525,327264388153212929,FALSE
RSC001521,NightPanda,259483302207946753,FALSE
RSC001522,NightWOLF907,176221302208724994,FALSE
RSC001523,Nips,108437372856717312,FALSE
RSC001524,Niteraptor,274279896048599040,FALSE
RSC001525,Nobler1,166546339059073034,FALSE
RSC001526,Nobody Special,254671451955789824,FALSE
RSC001527,noface97,389540613722472458,FALSE
RSC001528,NonSolarity,468276904131297292,FALSE
RSC001529,noobcity,292805659785691136,FALSE
RSC001530,normalsized,338728061673668608,FALSE
RSC001531,Noshoww,160824774237356032,FALSE
RSC001532,Notta,287685087464652800,FALSE
RSC001533,NoxAquilam,113851535359737857,FALSE
RSC001534,NoxPhoenix,89603657896595456,FALSE
RSC001535,Nozzle-T,196833756353396746,FALSE
RSC001536,NrCy Jit,499659462366461954,FALSE
RSC001537,nully,302079469882179585,FALSE
RSC001538,NUNstoppable,236632138676437013,FALSE
RSC001539,obeystorm239,143213813913747456,FALSE
RSC001540,OneTwoFour,204024182479126528,FALSE
RSC001541,Oof,446088071813922818,FALSE
RSC001542,OptimusTitz,304445763151200266,FALSE
RSC001543,ortiz9584,374254942443274241,FALSE
RSC001544,oscoutz,195743322608893952,FALSE
RSC001545,Other Ninja,258715629492764672,FALSE
RSC001546,ottoga,251785382620823552,FALSE
RSC001547,Ovo Trip,464444472755748864,FALSE
RSC001548,PackAFatPinch,356964314147454986,FALSE
RSC001549,Packrat31306,144571481324650496,FALSE
RSC001550,PacSun,441082173752213504,FALSE
RSC001551,paintballp,295691340325584896,FALSE
RSC001552,pandafan,368807726299480065,FALSE
RSC001553,PANDAmazing9695,281238176042057728,FALSE
RSC001554,PapaDude273,559893901218152468,FALSE
RSC001555,PapaJohn,199357494223568896,FALSE
RSC001556,Parkdog,102877939141455872,FALSE
RSC001557,Patty Bones,329978458803404803,FALSE
RSC001558,Not so Speedy Petey,169939519095701515,FALSE
RSC001559,PF0XX,438887099395997696,FALSE
RSC001560,Phat,245312542304370698,FALSE
RSC001561,PhenoMenon,161162518247505922,FALSE
RSC001562,phloyd,489847289695830036,FALSE
RSC001563,PhNx,255440837784109056,FALSE
RSC001564,Phyrexius,93041690301984768,FALSE
RSC001565,PhyVin,287745060412325889,FALSE
RSC001566,pie man,282411508246249473,FALSE
RSC001567,Pierce,250778416008265728,FALSE
RSC001568,Pimp,469927659380408331,FALSE
RSC001569,Pinhead Larry,385621894168313866,FALSE
RSC001570,Pixel,288502024138522626,FALSE
RSC001571,Pizzle,89770891512131584,FALSE
RSC001572,planetasylum,421371043194601483,FALSE
RSC001573,PlantingCargo85,229832984323293184,FALSE
RSC001574,Plunger Hat,437447452568846358,FALSE
RSC001575,Polar,448664445061824522,FALSE
RSC001576,polarpandah,246485402842693633,FALSE
RSC001577,Polish Hammer,182584221347479552,FALSE
RSC001578,Porkchop (old),104771229910577152,FALSE
RSC001579,Premium Manatee,193964996093280256,FALSE
RSC001580,prettykittee,417207057222205445,FALSE
RSC001581,Private Buttface,213911999891898370,FALSE
RSC001582,ProfessorSkeeter,240807477241708545,FALSE
RSC001583,Prospects121212,388865083016609793,FALSE
RSC001585,Psychowolf3408,400523013792989205,FALSE
RSC001586,Puertalian777,579477423578415119,FALSE
RSC001587,puffy6,97134720206270464,FALSE
RSC001588,Pulch,347617720843370509,FALSE
RSC001589,Pwilliegetstewy,382248617303343104,FALSE
RSC001590,PxlBuzzard,74193763878055936,FALSE
RSC001591,Quasimodo-Wilson,478940366721122304,FALSE
RSC001592,Qudron,107347740773658624,FALSE
RSC001593,qwertycube,225411188480147457,FALSE
RSC001594,r4bblerouser,147841722754400266,FALSE
RSC001595,Rage,120639221235974144,FALSE
RSC001596,raiden,364121064768536587,FALSE
RSC001597,Raikyuu,163539074437611520,FALSE
RSC001598,Rakkety_Tam,326892527452160020,FALSE
RSC001599,Randy,205840406947037184,FALSE
RSC001600,raze00,466668657364434945,FALSE
RSC001601,razerkid99,559840401029070869,FALSE
RSC001602,Recgamer,344150479888056332,FALSE
RSC001603,Reckless.,232545069205422081,FALSE
RSC001604,RedLeeder,154406930469748737,FALSE
RSC001605,Reeves,394996994030174210,TRUE
RSC001606,Relic,191559863984193536,FALSE
RSC001607,Reminey (GagePaxton),281292789684109312,FALSE
RSC001608,Reprivation,258082602685038593,FALSE
RSC001609,Repulse,264519875441983488,FALSE
RSC001610,Resonant ¯\_(ツ)_/¯,154341448999763969,FALSE
RSC001611,returnofsmalls,397110945308082176,FALSE
RSC001612,Reverse Fridge,215242068321239041,TRUE
RSC001613,RevPeteJones,559785464937185280,FALSE
RSC001614,Rexxay614,173613899872993280,FALSE
RSC001615,Ricochet,414862861006012416,FALSE
RSC001616,Rigbones,464521478025510912,FALSE
RSC001617,Right,275077022076633099,FALSE
RSC001618,RiptideBongolio,487433897273983027,FALSE
RSC001619,Rob,177973517478789120,FALSE
RSC001620,Rollin Dawg,477209250876358677,FALSE
RSC001621,rollybackpack,346814948384571392,FALSE
RSC001622,Rugerplays,357280612156964866,FALSE
RSC001623,Rugg,199961066099310593,FALSE
RSC001624,Rumble,1178172163061207120,FALSE
RSC001625,Rocket Van Persie,151137142205186054,FALSE
RSC001626,Ryan4396,311501870441168906,FALSE
RSC001627,Ryebread,341731521381662722,FALSE
RSC001628,SADik_CAT,290707809723613186,FALSE
RSC001629,Salt Emporium,132918772557152256,FALSE
RSC001630,saltydavie,520516272589504512,FALSE
RSC001631,Saltysoldier430,563487039173951488,FALSE
RSC001632,Santiago | Kreiker,233802507443240960,FALSE
RSC001633,Sarc,340225169488609281,FALSE
RSC001634,Sardolus,259063916729073664,FALSE
RSC001635,Satisfied Onion,222890560892043264,FALSE
RSC001636,Satoshi,395813123707109377,FALSE
RSC001637,Saucy_Mexican,520284171944329216,FALSE
RSC001638,SavageNedved,146497336846057473,FALSE
RSC001639,SavorySweets,398883909930057729,FALSE
RSC001640,scott,152983540047282176,FALSE
RSC001641,scraps674,231244307544276992,FALSE
RSC001642,Script,194551545612730368,FALSE
RSC001643,SebbyMcWester,275720860541911040,FALSE
RSC001644,Sedna,145767591607009281,FALSE
RSC001645,sembersolus,312827496414445568,FALSE
RSC001646,sequence210,132600401118756864,FALSE
RSC001647,Shane_Klinger,560107208289943584,FALSE
RSC001648,shane9b3,205659772358230027,FALSE
RSC001649,Grandplatt,218243881236561920,FALSE
RSC001650,Shay,113051605493899264,FALSE
RSC001651,Shebloong,189800437149335553,FALSE
RSC001652,shepherd (Old),492437565371187210,FALSE
RSC001653,Shire,235159927168040960,FALSE
RSC001654,shmeep,249959861549269002,FALSE
RSC001655,Shneaky,383017252280074240,FALSE
RSC001656,Shoey52(Nate),206846974027235328,FALSE
RSC001657,ShortBusMafia,547645046007005204,FALSE
RSC001658,Shovel94,334553421438779392,FALSE
RSC001659,Shulta,365172941559955457,FALSE
RSC001660,sidneycheeks,153768841669771265,FALSE
RSC001661,Sikess,267036514406498314,FALSE
RSC001662,Silent Seraph,132626058305470464,FALSE
RSC001663,silent_fart_bubble,477905828389847040,FALSE
RSC001664,SilverKing98,120677543555760130,FALSE
RSC001665,Sinatra,177543145909649408,FALSE
RSC001666,Sinworth aka R.L.,149755032923930634,FALSE
RSC001667,Sipe,288494601742843904,FALSE
RSC001668,Siq,190322176463732736,FALSE
RSC001669,Sir Acha,256624313191366657,FALSE
RSC001670,Sir Linko,143761702637273088,FALSE
RSC001671,Siyyo,262085394391236608,FALSE
RSC001672,Skillz_2424,321808308564393985,FALSE
RSC001673,Skoden,271143746530181120,FALSE
RSC001674,skrooms,231975296239140864,FALSE
RSC001675,Skuddle,233997852769124353,FALSE
RSC001676,Skull (Change),126442755189637120,FALSE
RSC001677,SkunkedBrew,563132114984370185,FALSE
RSC001678,Sleegi,125180434924437504,FALSE
RSC001679,Sleepless,226177284082630656,FALSE
RSC001680,Slick,231084543421972501,FALSE
RSC001681,SlickTrixy,421760877096861736,FALSE
RSC001682,Slim,199264392833925121,FALSE
RSC001683,SlurpinDudesForCash,268853814004547594,FALSE
RSC001684,Smok,347624198665142283,FALSE
RSC001685,snorkz,234022653843865600,FALSE
RSC001686,Snowyfeather,98476412566016000,FALSE
RSC001687,SodoSopa,265288835351576576,FALSE
RSC001688,Sojourner,178714919687028736,FALSE
RSC001689,Solar.,329313899482710017,FALSE
RSC001690,SOLDIER-IN-HELL,304467474068537344,FALSE
RSC001691,Solize,154067874888024064,FALSE
RSC001692,Sonu,182369806668791808,FALSE
RSC001693,soundclip,176848156468707328,FALSE
RSC001694,Soxs,321342531629744128,FALSE
RSC001695,Sp1xe.,351558019277914123,FALSE
RSC001696,Spaceage Maymay,139962147332423681,FALSE
RSC001697,spadl,250063184919003136,FALSE
RSC001698,sparkcity,241004981753348096,FALSE
RSC001699,Spectral,346465954034745345,FALSE
RSC001700,Speddybob,409487368966504458,FALSE
RSC001701,SplitParadox,169553766620594176,FALSE
RSC001702,spoody01,328746778604077057,FALSE
RSC001703,Spoopy Ougi,141025428113457152,FALSE
RSC001704,Spyhop,174384642537947136,FALSE
RSC001705,Squashie14,217835597367083008,FALSE
RSC001706,Squatchy,228596935328530432,FALSE
RSC001707,ssstg24,268560841119367169,FALSE
RSC001708,starmancer,535538239256264705,FALSE
RSC001709,Stefek,143903303766507520,FALSE
RSC001710,Stoner Dog,210084697479315456,FALSE
RSC001711,Xerohni,244885809226842114,FALSE
RSC001712,StormBlessedCrab,606940850651398154,FALSE
RSC001713,StormDC,314941230767276033,FALSE
RSC001714,stv,155433667282337792,FALSE
RSC001715,striker3034,239053617208885250,FALSE
RSC001716,Strudel,391671635486310417,FALSE
RSC001717,studmuffin,355890992454434817,FALSE
RSC001718,Sug,108321779415531520,FALSE
RSC001719,Sugar,274381061335547914,FALSE
RSC001720,SUPERDUPERBAM,167743698572935168,TRUE
RSC001721,superjohnny33,135951349442543617,FALSE
RSC001722,Supernova4260,590346064519757837,FALSE
RSC001723,superrelayrunner,453881048259100674,FALSE
RSC001724,sweetnlow120,403377937237409802,FALSE
RSC001725,Swoops,152943160287428608,FALSE
RSC001726,SXD,577012078980890684,FALSE
RSC001727,Syn,188781677504495616,FALSE
RSC001728,T h i c c - N - T a s t y,363495226792214529,FALSE
RSC001729,T_Hoyle44,484756446026661899,FALSE
RSC001730,Tacomnivore,297207042857500673,FALSE
RSC001731,tbarlow4,441663025158684683,FALSE
RSC001732,TDMJ4,293397999260794881,FALSE
RSC001733,Teelore,189249866164207616,FALSE
RSC001734,teh1337z,213527221791490048,FALSE
RSC001735,tekn0wledg,362625137373085707,FALSE
RSC001736,terminal_saint,421482725170610189,FALSE
RSC001737,The Big C,199011603113443328,FALSE
RSC001738,The iRelevent Darkness,559992413385654274,FALSE
RSC001739,TheFifthAndrew,135290981531648000,FALSE
RSC001740,TheChosenOne,274389958884720642,FALSE
RSC001741,Virus,401466915693920266,FALSE
RSC001742,TheHolyCannula,535308599912824854,FALSE
RSC001743,TheNickisis,559802930128224267,FALSE
RSC001744,thesquireofstash,282570460372402176,FALSE
RSC001745,TheVerge,119660957554180096,FALSE
RSC001746,Thrudge,299639904244334592,FALSE
RSC001747,Thundah,187034572633014272,FALSE
RSC001748,Tiamat,265557762941911040,FALSE
RSC001749,Timmyboy050,462243954302386176,FALSE
RSC001750,Tink,214072494536130561,FALSE
RSC001751,TinyLettuce,173946721154367488,FALSE
RSC001752,titotito,517571419190853642,FALSE
RSC001753,TJ,145605662603214848,FALSE
RSC001754,Tokepher,244670181119492097,FALSE
RSC001755,Tomuth Kinguth Thy 5th,291248107453284352,FALSE
RSC001756,toothboto,343165654649667584,FALSE
RSC001757,topsub,228657633765228554,FALSE
RSC001758,Tor,250118420333330432,FALSE
RSC001759,TosCrazy,296138876668477450,FALSE
RSC001760,Trader,206620470039019520,FALSE
RSC001761,trapp,151890947809083392,FALSE
RSC001762,Trash Panda 272,486956360785854474,FALSE
RSC001763,Trav.,131246371993812992,FALSE
RSC001764,Treebandana,336914694470238231,FALSE
RSC001765,Trios,107134696206385152,FALSE
RSC001766,TrippieSpedd,395309087459508245,FALSE
RSC001767,tserrof_MISCHIEF,328721944142675979,FALSE
RSC001768,MoldyPBJ,234883418205192195,FALSE
RSC001769,Tundera,163119010316156929,FALSE
RSC001770,TylerJ,191034236889858048,FALSE
RSC001772,tyni,410445173915385868,FALSE
RSC001773,Vulpine,341780739911712768,FALSE
RSC001774,Tysqueezy,148615757180174336,FALSE
RSC001775,Tytheguy801,532681036396757012,FALSE
RSC001776,UntamedNoaD,272384691607175169,FALSE
RSC001777,UrsusG,126927206646546432,FALSE
RSC001778,uzowulu40,202636490130325516,FALSE
RSC001779,v15 ehf,369455027129155585,FALSE
RSC001780,Vague,306932860839919617,FALSE
RSC001781,Valarmorr,200232539342897153,FALSE
RSC001782,vectris3,279318277367529473,FALSE
RSC001783,Veer,240904681981870084,FALSE
RSC001784,Vengeance,201872441339805696,FALSE
RSC001785,VeryCool,218112777758179328,FALSE
RSC001786,Vic__Romano,499737951203491840,FALSE
RSC001787,ViolaGattina,386995465591455767,FALSE
RSC001788,vipcat,278310832813637632,FALSE
RSC001789,Vlad The,379904925267787780,FALSE
RSC001790,Viglio,234914505321218048,FALSE
RSC001791,Vortex,254090178954526720,FALSE
RSC001792,Vroko,129074634992779264,FALSE
RSC001793,Wangatang7272,558695471573630976,FALSE
RSC001794,Waqos,456902136429543425,FALSE
RSC001795,Ward,113187686990319616,FALSE
